Powell,time
[1.592019   4.58050392],0.031243562698364258
[1.76851382 1.42325413],0.041138648986816406
[1.45620116 0.20102979],0.0331425666809082
[8.14664662e-14 4.71239286e+00],0.13039398193359375
[3.14154666 4.71239284],0.031708478927612305
[1.84736743 5.83573483],0.05590486526489258
[1.78132627 0.40160255],0.034728050231933594
[1.51410213 4.71239289],0.027120351791381836
[1.16960817 6.04412369],0.044763803482055664
[1.72683324 1.27703503],0.03301239013671875
