Nelder-Mead,time
[3.14159265 1.00978208],0.01992058753967285
[2.92240672 0.4874861 ],0.03875112533569336
[3.14159265 1.05903975],0.01956462860107422
[3.14159265 0.68960728],0.02154707908630371
[3.14159265 1.12072006],0.021360397338867188
[3.14159265 1.05903975],0.01891183853149414
[3.14159265 1.12061183],0.021034955978393555
[3.14159265 1.00978208],0.017469167709350586
[3.14159265 1.00978208],0.016521692276000977
[3.14159265 1.12072006],0.020577669143676758
