Powell,time
[1.57017501 4.70152217],0.02424001693725586
[3.14159265 4.71239285],0.0702352523803711
[3.14159265 4.71239285],0.06958127021789551
[1.92462346 1.57079242],0.03171539306640625
[3.14159265 4.71239283],0.0683438777923584
[1.83635615 3.34344296],0.0346827507019043
[3.14159265 4.71236024],0.08284449577331543
[3.14159265 4.71239285],0.07052040100097656
[1.55244096 1.45214066],0.02677631378173828
[3.75303968e-05 4.71239284e+00],0.03183746337890625
