Powell,time,matrix,degree
[1.67320278 5.08332417],0.8997786045074463,"[[ 4.48886223e-01+7.43324687e-18j -1.07937256e-18+4.97380520e-01j]
 [-1.07937256e-18-4.97380520e-01j  5.51113777e-01+8.77527194e-18j]]",(1.1232546616534993-2.2908753102973637e-17j)
[2.96115014 4.71554888],0.9493913650512695,"[[ 8.11781319e-03-3.83663456e-19j -1.04048182e-17+8.97324596e-02j]
 [-1.04048182e-17-8.97324596e-02j  9.91882187e-01-2.59390272e-17j]]",(0.5156100706505783-1.0131038151395212e-17j)
[1.86780674 3.067568  ],0.9401531219482422,"[[3.53668587e-01-7.69996214e-19j 7.85711099e-19+4.78107852e-01j]
 [7.85711099e-19-4.78107852e-01j 6.46331413e-01+1.26629318e-18j]]",(1.9111216239372533-4.1082555730602835e-18j)
[0.03472353 4.33776658],0.8959059715270996,"[[9.99698599e-01+1.85115888e-17j 1.49487787e-19+1.73582770e-02j]
 [1.49487787e-19-1.73582770e-02j 3.01400623e-04+2.14343018e-22j]]",(0.050647295881386264+5.673983465147307e-18j)
[1.77583741 5.17067569],0.9285714626312256,"[[3.98196307e-01+1.20359489e-17j 1.40296250e-17+4.89526310e-01j]
 [1.40296250e-17-4.89526310e-01j 6.01803693e-01-2.03550940e-18j]]",(1.0338978675314183+8.429875797952082e-32j)
[0.07235986 4.85752172],0.8743064403533936,"[[ 9.98691584e-01-1.52186201e-18j -2.65507527e-19+3.61483680e-02j]
 [-2.65507527e-19-3.61483680e-02j  1.30841646e-03-2.88462925e-20j]]",(0.2704959804737278-6.8828592265921974e-18j)
[1.04906712 1.28290804],0.9937450885772705,"[[ 7.49190015e-01-5.73994509e-18j -1.65290050e-17+4.33479338e-01j]
 [-1.65290050e-17-4.33479338e-01j  2.50809985e-01-5.62983415e-18j]]",(1.0375086497448562-1.1119252393288317e-17j)
[0.7529667  2.35619449],0.9543547630310059,"[[8.64831718e-01-1.98749197e-17j 8.18210005e-18+3.41903228e-01j]
 [8.18210005e-18-3.41903228e-01j 1.35168282e-01-6.85713540e-19j]]",(1.3628739178280675-1.612733297820218e-17j)
[1.63802434 4.50311356],0.8817691802978516,"[[ 4.66411310e-01+8.39810444e-18j -3.67903231e-17+4.98870524e-01j]
 [-3.67903231e-17-4.98870524e-01j  5.33588690e-01+3.03162953e-18j]]",(1.550677817110724-7.435482660347564e-34j)
[0.98207397 0.78539816],0.9024608135223389,"[[7.77649460e-01-2.14975429e-17j 8.37038945e-18+4.15825417e-01j]
 [8.37038945e-18-4.15825417e-01j 2.22350540e-01-5.38253378e-18j]]",(0.6418765446371284+0j)
