COBYLA,time
[2.63840051 5.16152225],0.02562403678894043
[2.19853524 4.39103397],0.015070676803588867
[3.14148108 5.0872577 ],0.009992361068725586
[1.35489389 3.78385426],0.013176441192626953
[5.85672409 2.84165932],0.015127182006835938
[3.14148108 5.0872577 ],0.010549545288085938
[3.14171905 5.08580006],0.011514663696289062
[5.50680604 5.18617927],0.013080120086669922
[0.6912366  3.88543666],0.017197608947753906
[3.14148108 5.0873077 ],0.010523557662963867
