Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[3.14159265 3.40437505],0.0540311336517334,"[[3.74939946e-33+4.15063082e-50j 2.76963788e-34+6.12323400e-17j]
 [2.76963788e-34-6.12323400e-17j 1.00000000e+00-7.32590773e-18j]]",(0.09381113757410897-5.180199034161322e-18j),[3.14159265 4.7123928 ],0.11425352096557617,"[[2.44650295e-29+6.37415800e-46j 1.96714731e-31+4.94621365e-15j]
 [1.96714731e-31-4.94621365e-15j 1.00000000e+00+7.27455806e-18j]]",(0.09381113757410905+5.143889331944127e-18j),[3.14159165 5.06324394],0.30493760108947754,"[[2.49425564e-13+6.21809159e-30j 1.83092282e-23+4.99425234e-07j]
 [1.83092282e-23-4.99425234e-07j 1.00000000e+00+2.32641839e-17j]]",(0.09381113757242705+1.6450262227774563e-17j),[3.14159265 4.21602496],2.177109479904175,"[[3.74939946e-33+1.68972942e-50j 1.26291766e-33+6.12323400e-17j]
 [1.26291766e-33-6.12323400e-17j 1.00000000e+00-1.41604358e-17j]]",(0.09381113757410897-1.0012940188732723e-17j),"  (0, 0)	(0.06633449152947661+0j)
  (1, 1)	(0.9336655084705233+0j)"
[1.28272665 2.59607418],0.03893303871154785,"[[6.42050985e-01-8.34608770e-18j 1.49469702e-18+4.79397035e-01j]
 [1.49469702e-18-4.79397035e-01j 3.57949015e-01-4.52331150e-18j]]",(0.24871658600928415-0.2798113183180361j),[1.28272027 0.54547217],0.03786444664001465,"[[ 6.42054047e-01+5.34640987e-18j -1.89249563e-17+4.79396128e-01j]
 [-1.89249563e-17-4.79396128e-01j  3.57945953e-01+2.90960198e-18j]]",(0.24871658601640437-0.27981041086375164j),[1.28272481 1.14139522],0.34133481979370117,"[[6.42051870e-01+2.62543174e-17j 3.82491041e-18+4.79396773e-01j]
 [3.82491041e-18-4.79396773e-01j 3.57948130e-01+1.04347118e-17j]]",(0.24871658600792212-0.2798110560707419j),[1.28272482 1.14139474],2.0042200088500977,"[[6.42051864e-01+2.59805111e-17j 1.61203188e-17+4.79396775e-01j]
 [1.61203188e-17-4.79396775e-01j 3.57948136e-01+9.93925620e-18j]]",(0.24871658600792187-0.27981105791627253j),"  (0, 0)	(0.6420518611950619+0j)
  (0, 1)	(0.24871658600792196+0.1995857171785186j)
  (1, 0)	(0.24871658600792196-0.1995857171785186j)
  (1, 1)	(0.3579481388049381+0j)"
[3.14159265 3.40437505],0.025966882705688477,"[[3.74939946e-33+4.15063082e-50j 2.76963788e-34+6.12323400e-17j]
 [2.76963788e-34-6.12323400e-17j 1.00000000e+00-7.32590773e-18j]]",(0.02349466949277452+0.23405344390971788j),[2.29443522 0.04396395],0.056329965591430664,"[[1.6894198e-01+5.32818590e-20j 8.9089916e-19+3.74700664e-01j]
 [8.9089916e-19-3.74700664e-01j 8.3105802e-01+1.29100539e-18j]]",(0.01646135163506419-0.04064491936451339j),[2.2943963  0.04394463],0.527172327041626,"[[1.68956564e-01-6.11703975e-20j 7.54114056e-19+3.74713549e-01j]
 [7.54114056e-19-3.74713549e-01j 8.31043436e-01-6.48047295e-19j]]",(0.016461349590912562-0.0406578092717408j),[2.29439496 0.04394458],2.149501085281372,"[[ 1.68957064e-01+5.89261683e-20j -8.53895081e-19+3.74713991e-01j]
 [-8.53895081e-19-3.74713991e-01j  8.31042936e-01-1.57617617e-18j]]",(0.01646134958539392-0.04065825124032614j),"  (0, 0)	(0.16895745906077236+0j)
  (0, 1)	(0.016461349584061973+0.3340557394898321j)
  (1, 0)	(0.016461349584061973-0.3340557394898321j)
  (1, 1)	(0.8310425409392277+0j)"
[1.14328861 3.63637378],0.03242683410644531,"[[ 7.07302055e-01+7.21326408e-18j -1.36050469e-17+4.55000943e-01j]
 [-1.36050469e-17-4.55000943e-01j  2.92697945e-01+1.03479663e-18j]]",(0.21600237046378676+0.7283073898261394j),[1.14327723 3.63626513],0.05358290672302246,"[[7.07307234e-01+1.22526160e-18j 1.81249913e-17+4.54998583e-01j]
 [1.81249913e-17-4.54998583e-01j 2.92692766e-01+1.00709001e-18j]]",(0.21600237048138698+0.7283050299418318j),[1.14329274 3.63624831],0.434847354888916,"[[ 7.07300177e-01-8.29927246e-18j -9.12200259e-18+4.55001798e-01j]
 [-9.12200259e-18-4.55001798e-01j  2.92699823e-01-5.11023681e-18j]]",(0.21600237046236614+0.7283082454238663j),[1.14331164 3.63624366],2.259453535079956,"[[ 7.07291577e-01-9.45632160e-18j -1.19011270e-17+4.55005717e-01j]
 [-1.19011270e-17-4.55005717e-01j  2.92708423e-01+6.15283209e-18j]]",(0.21600237048959006+0.7283121635950598j),"  (0, 0)	(0.7073001054527597+0j)
  (0, 1)	(-0.21600237046236417-0.2733064469893616j)
  (1, 0)	(-0.21600237046236417+0.2733064469893616j)
  (1, 1)	(0.29269989454724044+0j)"
[3.14159265 3.20128503],0.029888153076171875,"[[3.74939946e-33-2.33710791e-51j 3.21403069e-35+6.12323400e-17j]
 [3.21403069e-35-6.12323400e-17j 1.00000000e+00-1.09814235e-19j]]",(0.19904479604904254-7.765039033611453e-20j),[3.14159265 4.71239288],0.12331151962280273,"[[ 3.25688627e-28-1.58317715e-45j -1.14620105e-30+1.80468453e-14j]
 [-1.14620105e-30-1.80468453e-14j  1.00000000e+00-4.73391483e-18j]]",(0.1990447960490426-3.3473832810945624e-18j),[3.14158868 5.29726659],0.2414231300354004,"[[ 3.95467888e-12+8.18583864e-29j -4.54519921e-23+1.98863744e-06j]
 [-4.54519921e-23-1.98863744e-06j  1.00000000e+00-1.50050585e-17j]]",(0.19904479603351583-1.0610178611432112e-17j),[3.14159265 3.09611588],1.8767411708831787,"[[ 3.74939946e-33-4.79907761e-51j -1.91065312e-34+6.12323400e-17j]
 [-1.91065312e-34-6.12323400e-17j  1.00000000e+00-1.64574154e-18j]]",(0.1990447960490426-1.1637150014544284e-18j),"  (0, 0)	(0.14074592504617137+0j)
  (1, 1)	(0.8592540749538287+0j)"
[3.14159265 3.40437505],0.030918121337890625,"[[3.74939946e-33+4.15063082e-50j 2.76963788e-34+6.12323400e-17j]
 [2.76963788e-34-6.12323400e-17j 1.00000000e+00-7.32590773e-18j]]",(0.08395242302019333-5.180199034161318e-18j),[3.14159265 4.71239283],0.11520218849182129,"[[ 3.40401308e-29-3.09272083e-46j -4.82190669e-31+5.83439207e-15j]
 [-4.82190669e-31-5.83439207e-15j  1.00000000e+00+2.57610490e-17j]]",(0.08395242302019357+1.8215812457255133e-17j),[3.14159056 4.67583623],0.2887601852416992,"[[1.09966180e-12+3.60674283e-29j 7.77481808e-23+1.04864761e-06j]
 [7.77481808e-23-1.04864761e-06j 1.00000000e+00-1.71482320e-17j]]",(0.08395242301208909-1.2125631140696536e-17j),[3.14159265 1.64208659],1.9290297031402588,"[[3.74939946e-33+9.21877551e-50j 1.84100677e-33+6.12323400e-17j]
 [1.84100677e-33-6.12323400e-17j 1.00000000e+00-1.68245803e-17j]]",(0.08395242302019333-1.1896774810839775e-17j),"  (0, 0)	(0.05936332761462039+0j)
  (1, 1)	(0.9406366723853796+0j)"
[0.65922219 5.20032594],0.05936384201049805,"[[ 8.95234441e-01-2.91621739e-18j -4.29093967e-18+3.06251100e-01j]
 [-4.29093967e-18-3.06251100e-01j  1.04765559e-01+1.25043050e-18j]]",(0.4497355761265053+0.09784329379284235j),[1.31797278 5.01349463],0.05337357521057129,"[[ 6.25069368e-01+1.02014281e-17j -1.16339623e-17+4.84105002e-01j]
 [-1.16339623e-17-4.84105002e-01j  3.74930632e-01+1.22287795e-17j]]",(0.27049675604370066+0.3405309362272765j),[1.3179838  5.01349374],0.48400354385375977,"[[ 6.25064033e-01-2.25004391e-17j -3.27441960e-17+4.84106381e-01j]
 [-3.27441960e-17-4.84106381e-01j  3.74935967e-01-4.81905349e-19j]]",(0.27049675600296447+0.34053231465746325j),[1.3179714  5.01349474],2.030012369155884,"[[ 6.25070040e-01+1.12752895e-17j -3.39727989e-17+4.84104829e-01j]
 [-3.39727989e-17-4.84104829e-01j  3.74929960e-01-1.19561852e-17j]]",(0.2704967560546024+0.34053076264173043j),"  (0, 0)	(0.6250640312277115+0j)
  (0, 1)	(-0.2704967560029645+0.14357406592324465j)
  (1, 0)	(-0.2704967560029645-0.14357406592324465j)
  (1, 1)	(0.3749359687722884+0j)"
[3.14159265 3.40437505],0.027960777282714844,"[[3.74939946e-33+4.15063082e-50j 2.76963788e-34+6.12323400e-17j]
 [2.76963788e-34-6.12323400e-17j 1.00000000e+00-7.32590773e-18j]]",(0.11767796211467017-5.180199034161318e-18j),[3.14159265 4.7123928 ],0.16066384315490723,"[[2.44650295e-29+6.37415800e-46j 1.96714731e-31+4.94621365e-15j]
 [1.96714731e-31-4.94621365e-15j 1.00000000e+00+7.27455806e-18j]]",(0.11767796211467028+5.143889331944124e-18j),[3.14159125 4.94984197],0.37351226806640625,"[[ 4.95367319e-13+9.17559683e-30j -1.89159529e-23+7.03823358e-07j]
 [-1.89159529e-23-7.03823358e-07j  1.00000000e+00-1.60328045e-17j]]",(0.11767796211186493-1.1336904773944647e-17j),[3.14159265 1.61175201],1.896272897720337,"[[3.74939946e-33+1.01101883e-49j 8.17880932e-34+6.12323400e-17j]
 [8.17880932e-34-6.12323400e-17j 1.00000000e+00-2.76415741e-17j]]",(0.11767796211467028-1.9545544504835784e-17j),"  (0, 0)	(0.083210885007497+0j)
  (1, 1)	(0.916789114992503+0j)"
[0.63496511 4.57509219],0.05237841606140137,"[[ 9.02546195e-01-2.49781393e-17j -3.04175150e-18+2.96574713e-01j]
 [-3.04175150e-18-2.96574713e-01j  9.74538047e-02-3.67547332e-19j]]",(0.4366989911009969+0.22682175887301287j),[1.34097513 4.62891967],0.03490257263183594,"[[6.13901712e-01+1.67281406e-17j 1.13832069e-17+4.86853571e-01j]
 [1.13832069e-17-4.86853571e-01j 3.86098288e-01-6.16820611e-18j]]",(0.2937834397168096+0.5274416106371166j),[1.34096914 4.62892392],0.3017754554748535,"[[ 6.13904628e-01-1.82599824e-18j -1.19675402e-18+4.86852889e-01j]
 [-1.19675402e-18-4.86852889e-01j  3.86095372e-01+5.05174659e-18j]]",(0.29378343970996745+0.5274409284381112j),[1.34096914 4.62891901],2.0112545490264893,"[[ 6.13904628e-01-2.07689342e-17j -5.81063939e-17+4.86852889e-01j]
 [-5.81063939e-17-4.86852889e-01j  3.86095372e-01+7.57217313e-18j]]",(0.2937834397099674+0.5274409285231884j),"  (0, 0)	(0.6139046260605653+0j)
  (0, 1)	(-0.2937834397099674-0.040588039331197014j)
  (1, 0)	(-0.2937834397099674+0.040588039331197014j)
  (1, 1)	(0.3860953739394348+0j)"
[1.7166255 3.4989111],0.03646135330200195,"[[ 4.27343573e-01-4.09116366e-18j -1.04861811e-17+4.94692878e-01j]
 [-1.04861811e-17-4.94692878e-01j  5.72656427e-01+4.41743348e-18j]]",(0.17300782503562392+0.6740511766254407j),[1.71663796 3.49887382],0.06183481216430664,"[[4.27337412e-01+1.68943014e-18j 8.68742824e-18+4.94691973e-01j]
 [8.68742824e-18-4.94691973e-01j 5.72662588e-01+2.39277636e-18j]]",(0.1730078250330964+0.6740502717308575j),[1.71664031 3.49887395],0.36907434463500977,"[[4.27336250e-01-3.98785002e-18j 1.64176858e-17+4.94691803e-01j]
 [1.64176858e-17-4.94691803e-01j 5.72663750e-01+2.76426582e-18j]]",(0.17300782503565912+0.6740501010730886j),[1.71663289 3.49887354],2.197883129119873,"[[4.27339919e-01+1.71450730e-21j 2.67839650e-18+4.94692341e-01j]
 [2.67839650e-18-4.94692341e-01j 5.72660081e-01+5.28664011e-18j]]",(0.17300782503085235+0.674050640053579j),"  (0, 0)	(0.42733991824227496+0j)
  (0, 1)	(-0.17300782503085238-0.17935829859178642j)
  (1, 0)	(-0.17300782503085238+0.17935829859178642j)
  (1, 1)	(0.572660081757725+0j)"
