Nelder-Mead,time,matrix,degree
[1.1505976  2.73184217],0.052857398986816406,"[[7.03970952e-01+3.53815966e-18j 1.44154578e-17+4.56503944e-01j]
 [1.44154578e-17-4.56503944e-01j 2.96029048e-01-1.89968654e-18j]]",(0.18186038433384036-0.7526217085582425j)
[0.         4.20399121],0.03448843955993652,"[[1.+1.27269204e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.04523253622332862+8.999291691265762e-18j)
[1.51581808 4.71235274],0.02493429183959961,"[[ 5.27475276e-01-2.84448234e-18j -2.46413564e-17+4.99244538e-01j]
 [-2.46413564e-17-4.99244538e-01j  4.72524724e-01-8.66983161e-18j]]",(3.056991129942094e-17-0.49924453843679506j)
[3.14159265 5.45711311],0.03394651412963867,"[[3.74939946e-33-6.12663480e-50j 1.43535090e-33+6.12323400e-17j]
 [1.43535090e-33-6.12323400e-17j 1.00000000e+00-1.62205265e-17j]]",(0.08881842351662467-1.1469644311639935e-17j)
[1.50382455 4.47122956],0.028470277786254883,"[[ 5.33460862e-01-1.72238591e-17j -2.50708666e-17+4.98879114e-01j]
 [-2.50708666e-17-4.98879114e-01j  4.66539138e-01-6.69846835e-19j]]",(0.13046317664655144-0.6180354800996557j)
[2.16105551 6.00388787],0.0473935604095459,"[[2.21711815e-01+1.61444872e-18j 7.77977941e-18+4.15398226e-01j]
 [7.77977941e-18-4.15398226e-01j 7.78288185e-01+2.48875955e-18j]]",(0.11451350890972634+0.08329869971662116j)
[0.31621716 6.28318531],0.018949031829833984,"[[ 9.75209289e-01-1.84154005e-33j -4.73820044e-34+1.55486757e-01j]
 [-4.73820044e-34-1.55486757e-01j  2.47907110e-02+4.74119659e-36j]]",(0.30120242831312055-1.8727253177221129e-06j)
[1.60566286 4.62934099],0.02600407600402832,"[[4.82570263e-01-1.08690683e-17j 3.67851295e-17+4.99696112e-01j]
 [3.67851295e-17-4.99696112e-01j 5.17429737e-01-1.56964526e-17j]]",(0.1228935358078478+0.541163172787001j)
[3.14159265 5.45711311],0.034908294677734375,"[[3.74939946e-33-6.12663480e-50j 1.43535090e-33+6.12323400e-17j]
 [1.43535090e-33-6.12323400e-17j 1.00000000e+00-1.62205265e-17j]]",(0.16970631044699971-1.1469644311639945e-17j)
[1.4631659  5.16854556],0.029920101165771484,"[[5.53711370e-01+1.15259524e-18j 1.07426307e-17+4.97106718e-01j]
 [1.07426307e-17-4.97106718e-01j 4.46288630e-01+4.05544133e-18j]]",(0.0005554189779653959-0.27813607402188595j)
