Powell,time
[1.18477739 4.71238898],0.08477997779846191
[3.14159265 4.71239286],0.0968480110168457
[1.58813033 4.71239284],0.04034900665283203
[3.14159265 4.71239288],0.15122008323669434
[1.54863204 4.71239284],0.0252535343170166
[0.20204749 0.71223036],0.11166214942932129
[1.5744069 1.4898143],0.02617359161376953
[1.77398622 1.57079633],0.0623776912689209
[1.92681615 1.57079633],0.043383121490478516
[3.14159265 4.71239287],0.09269022941589355
