Nelder-Mead,time
[1.90315588 3.14158146],0.03431987762451172
[1.68736962 3.61356419],0.03209042549133301
[1.72617044 3.41425771],0.028261661529541016
[1.6237255  3.14157657],0.029326915740966797
[1.14882954 1.01407181],0.04034018516540527
[1.48220665 2.72772247],0.029499530792236328
[1.20477681 1.77699135],0.03529644012451172
[0.59196928 1.46343023],0.04026222229003906
[1.12997437 3.14156563],0.03152966499328613
[1.40333602 3.14157746],0.025769948959350586
