Powell,time
[3.14159265 4.71239294],0.07022500038146973
[1.54658119 1.37743169],0.02846527099609375
[4.59938044e-05 4.71239284e+00],0.03849363327026367
[1.84203167 5.81233849],0.03663992881774902
[1.65947906 4.71239289],0.028720617294311523
[1.60329553 4.59620813],0.03087472915649414
[1.73086861 4.71239284],0.02903127670288086
[0.51659431 4.25789481],0.18860697746276855
[3.14159265 4.71258017],0.048136234283447266
[1.75360874 4.71239289],0.031629085540771484
