Powell,time,matrix,degree
[1.34663839 5.81550872],0.877220869064331,"[[ 6.11142722e-01-7.54501835e-18j -1.96864541e-17+4.87490816e-01j]
 [-1.96864541e-17-4.87490816e-01j  3.88857278e-01-1.71222779e-18j]]",(0.4518319443861419-5.400036971302846e-17j)
[0.58991771 2.90605336],0.827930212020874,"[[ 9.15493229e-01-2.04762969e-19j -3.49908139e-18+2.78146323e-01j]
 [-3.49908139e-18-2.78146323e-01j  8.45067713e-02+7.42874914e-19j]]",(1.1994823096117302+7.108664345383336e-19j)
[0.93041389 4.22405093],1.045825719833374,"[[ 7.98751075e-01-2.64525004e-19j -5.44645248e-18+4.00933654e-01j]
 [-5.44645248e-18-4.00933654e-01j  2.01248925e-01+4.43369847e-18j]]",(1.37452259193097+0j)
[0.77417685 5.91611066],0.9108037948608398,"[[8.57498382e-01-1.13437603e-17j 5.76152347e-18+3.49563881e-01j]
 [5.76152347e-18-3.49563881e-01j 1.42501618e-01-4.32910434e-19j]]",(0.2551936880904281+5.457879997696698e-17j)
[0.99719131 0.90573614],0.8861188888549805,"[[ 7.71331801e-01+1.39038525e-17j -2.93124240e-17+4.19975063e-01j]
 [-2.93124240e-17-4.19975063e-01j  2.28668199e-01+6.60106608e-18j]]",(0.8994979245841265+9.376596055080433e-17j)
[1.94299595 2.77357402],0.9384033679962158,"[[ 3.18167337e-01-3.58514718e-19j -2.14520411e-17+4.65764836e-01j]
 [-2.14520411e-17-4.65764836e-01j  6.81832663e-01+1.36494616e-18j]]",(1.8316071790927284-7.962007248273213e-33j)
[1.70849179 2.78486513],0.8605422973632812,"[[4.31369620e-01+9.73554205e-19j 6.36124917e-18+4.95267474e-01j]
 [6.36124917e-18-4.95267474e-01j 5.68630380e-01+5.13819711e-18j]]",(1.949640837992451+9.848762504536385e-18j)
[2.12892668 5.54203466],0.8689150810241699,"[[ 2.35199401e-01+2.30463991e-18j -1.66155242e-17+4.24123381e-01j]
 [-1.66155242e-17-4.24123381e-01j  7.64800599e-01-1.58025848e-17j]]",(0.6143881189897563+1.3905156668869052e-32j)
[1.32844415 1.47304932],0.991973876953125,"[[6.19993364e-01-4.46663950e-18j 2.59145812e-17+4.85388085e-01j]
 [2.59145812e-17-4.85388085e-01j 3.80006636e-01+6.70343204e-18j]]",(1.3041745203782826-2.0561537845828352e-17j)
[2.49639678 6.15249965],0.9612784385681152,"[[ 1.00509005e-01+2.03356349e-19j -1.01945709e-19+3.00677477e-01j]
 [-1.01945709e-19-3.00677477e-01j  8.99490995e-01+3.16377952e-18j]]",(0.07853255490139976-4.53084375048551e-19j)
