COBYLA,time
[3.14152803 1.55435767],0.014964818954467773
[3.14144633 1.55422557],0.01196599006652832
[ 0.3831253  -0.28721247],0.01795196533203125
[4.4684639 0.4588962],0.010975122451782227
[3.14144633 1.55422557],0.011967897415161133
[4.84273595 0.20396696],0.016475915908813477
[3.14144633 1.55422557],0.010968923568725586
[3.06687004 1.71433211],0.009975433349609375
[ 5.32715512 -0.10864376],0.013960599899291992
[ 5.36474389 -0.2766436 ],0.012969255447387695
