Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[1.09633462e-13 4.71239283e+00],0.10368585586547852,"[[ 1.00000000e+00+2.03046807e-17j -1.00877772e-30+5.48167308e-14j]
 [-1.00877772e-30-5.48167308e-14j  3.00487397e-27+6.42438831e-45j]]",(0.016884504087226346+1.4357577401795895e-17j),[2.63006124e-09 3.71126912e+00],0.05286097526550293,"[[1.00000000e+00-1.52333140e-17j 4.40835459e-28+1.31503062e-09j]
 [4.40835459e-28-1.31503062e-09j 1.72930553e-18-4.29972658e-35j]]",(0.016884504087226224-1.077157960503928e-17j),[3.53994149e-16 5.18523718e+00],0.23238039016723633,"[[1.00000000e+00+1.52145917e-17j 6.63876939e-33+1.76997075e-16j]
 [6.63876939e-33-1.76997075e-16j 3.13279644e-32-2.16712979e-49j]]",(0.01688450408722627+1.0758340931826051e-17j),[3.83137849e-10 6.10758094e+00],0.11103391647338867,"[[ 1.00000000e+00+6.16032825e-18j -3.50029646e-27+1.91568924e-10j]
 [-3.50029646e-27-1.91568924e-10j  3.66986528e-20-3.98359270e-38j]]",(0.01688450408722627+4.356009883041362e-18j),"  (0, 0)	(0.9880608526629503+0j)
  (1, 1)	(0.011939147337049753+0j)"
[3.14154037 4.71239284],0.03290748596191406,"[[6.83317942e-10+4.27136785e-27j 8.72045674e-22+2.61403508e-05j]
 [8.72045674e-22-2.61403508e-05j 9.99999999e-01-1.08204413e-17j]]",(0.11102450000251259-7.65120742700153e-18j),[3.14159265 5.25848496],0.04656720161437988,"[[ 4.52435841e-18-1.37743901e-34j -1.96606860e-26+2.12705393e-09j]
 [-1.96606860e-26-2.12705393e-09j  1.00000000e+00-4.95320708e-18j]]",(0.11102450404619937-3.5024463172209155e-18j),[3.14159265 4.77251582],0.2116386890411377,"[[ 8.02458275e-32-2.67007961e-48j -3.77938009e-34+2.83276945e-16j]
 [-3.77938009e-34-2.83276945e-16j  1.00000000e+00+1.67263015e-18j]]",(0.11102450404619932+1.1827281200165118e-18j),[3.14159265 4.9308017 ],0.10684418678283691,"[[ 4.45481692e-18-1.86896595e-34j -1.06432002e-25+2.11064372e-09j]
 [-1.06432002e-25-2.11064372e-09j  1.00000000e+00-1.25319756e-17j]]",(0.11102450404619937-8.861444942259982e-18j),"  (0, 0)	(0.07850617968894094+0j)
  (1, 1)	(0.9214938203110591+0j)"
[1.47748793 4.71239284],0.028922557830810547,"[[ 5.46586531e-01-2.23941998e-17j -1.00830091e-17+4.97824964e-01j]
 [-1.00830091e-17-4.97824964e-01j  4.53413469e-01-1.16396422e-17j]]",(3.048298744581057e-17-0.49782496417798194j),[2.38210926e-08 3.60952915e+00],0.05385589599609375,"[[1.00000000e+00+3.91237955e-18j 1.11796545e-26+1.19105463e-08j]
 [1.11796545e-26-1.19105463e-08j 1.41861113e-16+1.78674148e-33j]]",(0.6412376222327144+2.7664701114134305e-18j),[1.47750802 4.71238898],0.11007523536682129,"[[5.46576529e-01+3.13763137e-18j 2.59743673e-17+4.97825900e-01j]
 [2.59743673e-17-4.97825900e-01j 4.53423471e-01-4.84713535e-18j]]",(3.048304476305312e-17+0.4978259002395891j),[2.20323805e-08 5.11447155e+00],0.21162867546081543,"[[1.00000000e+00+2.66920577e-17j 6.61279721e-25+1.10161903e-08j]
 [6.61279721e-25-1.10161903e-08j 1.21356448e-16+7.64718167e-34j]]",(0.6412376222327145+1.8874135032794797e-17j),"  (0, 0)	(0.5465765289673097+0j)
  (1, 1)	(0.4534234710326904+0j)"
[1.09633463e-13 4.71239287e+00],0.0939481258392334,"[[ 1.00000000e+00-2.53082768e-17j -1.42604896e-30+5.48167316e-14j]
 [-1.42604896e-30-5.48167316e-14j  3.00487406e-27+2.14284508e-44j]]",(0.0013203988857264774-1.789565417082743e-17j),[8.76834604e-14 6.14944685e+00],0.07695865631103516,"[[1.00000000e+00+5.58645330e-18j 2.48375324e-31+4.38417302e-14j]
 [2.48375324e-31-4.38417302e-14j 1.92209731e-27-2.38456091e-45j]]",(0.0013203988857264774+3.950219007836777e-18j),[5.94770097e-17 4.72881718e+00],0.2327280044555664,"[[ 1.00000000e+00+8.11812422e-18j -1.96091687e-34+2.97385048e-17j]
 [-1.96091687e-34-2.97385048e-17j  8.84378670e-34-6.73222977e-51j]]",(0.0013203988857263989+5.740380685821398e-18j),[5.62772810e-10 6.10758094e+00],0.09929299354553223,"[[ 1.00000000e+00+2.13699155e-18j -1.39536424e-28+2.81386405e-10j]
 [-1.39536424e-28-2.81386405e-10j  7.91783089e-20-2.63435024e-37j]]",(0.001320398885726368+1.51108121583851e-18j),"  (0, 0)	(0.9990663369940316+0j)
  (1, 1)	(0.0009336630059682849+0j)"
[3.14154666 4.71239284],0.03291153907775879,"[[ 5.28857511e-10+1.71074871e-26j -2.39602992e-21+2.29969022e-05j]
 [-2.39602992e-21-2.29969022e-05j  9.99999999e-01-2.75393704e-17j]]",(0.006526211913475628-1.9473404902150725e-17j),[3.14159265 5.25848496],0.045877695083618164,"[[1.75868067e-18-4.55664545e-35j 4.51121474e-26+1.32615258e-09j]
 [4.51121474e-26-1.32615258e-09j 1.00000000e+00-3.32639357e-18j]]",(0.006526253179221213-2.352115452020673e-18j),[3.14159265 3.52266604],0.2178041934967041,"[[ 8.02458275e-32-1.32144041e-48j -2.31296310e-33+2.83276945e-16j]
 [-2.31296310e-33-2.83276945e-16j  1.00000000e+00+6.75498826e-18j]]",(0.00652625317922127+4.776498003694539e-18j),[3.14159265 5.30306816],0.15059685707092285,"[[ 4.40233548e-21+1.29060553e-37j -1.10364047e-27+6.63500978e-11j]
 [-1.10364047e-27-6.63500978e-11j  1.00000000e+00-5.75103164e-18j]]",(0.00652625317922127-4.066593472200618e-18j),"  (0, 0)	(0.004614757878767718+0j)
  (1, 1)	(0.9953852421212324+0j)"
[0.38589688 5.6542972 ],0.09670591354370117,"[[ 9.63230614e-01+1.51139018e-17j -7.58712127e-18+1.88195108e-01j]
 [-7.58712127e-18-1.88195108e-01j  3.67693863e-02-1.74948655e-19j]]",(0.10917815435507515+0.036001273409601034j),[0.38512228 5.66094   ],0.0818166732788086,"[[ 9.63376251e-01+2.79473274e-18j -5.44665262e-18+1.87836232e-01j]
 [-5.44665262e-18-1.87836232e-01j  3.66237490e-02-1.95432323e-19j]]",(0.10918122614266013+0.03564143338094047j),[0.38395267 5.6609403 ],0.6734745502471924,"[[9.63595629e-01+1.80632609e-17j 3.42976762e-18+1.87294134e-01j]
 [3.42976762e-18-1.87294134e-01j 3.64043707e-02+2.08296726e-19j]]",(0.10918653999084509+0.03509770044450882j),[0.38512238 5.6609403 ],0.31698131561279297,"[[ 9.63376232e-01+5.56244833e-18j -7.71482517e-18+1.87836280e-01j]
 [-7.71482517e-18-1.87836280e-01j  3.66237684e-02+1.44300882e-19j]]",(0.1091812257076871+0.0356414815541779j),"  (0, 0)	(0.9620388025157236+0j)
  (0, 1)	(-0.109166419814197+0.1521899643220487j)
  (1, 0)	(-0.109166419814197-0.1521899643220487j)
  (1, 1)	(0.037961197484276434+0j)"
[0.98416206 5.15637935],0.038895606994628906,"[[ 7.76780575e-01+2.65179025e-17j -2.97225845e-17+4.16404266e-01j]
 [-2.97225845e-17-4.16404266e-01j  2.23219425e-01+4.27049424e-18j]]",(0.30261168077296097+0.23754155035558142j),[0.90379705 5.24621151],0.06885337829589844,"[[8.09315580e-01+1.04803949e-17j 2.03503088e-18+3.92840772e-01j]
 [2.03503088e-18-3.92840772e-01j 1.90684420e-01-5.82620838e-18j]]",(0.30494670931463386+0.212339589884194j),[0.98416428 5.15637274],0.25328493118286133,"[[ 7.76779652e-01-1.23846010e-18j -4.24437510e-18+4.16404880e-01j]
 [-4.24437510e-18-4.16404880e-01j  2.23220348e-01-3.50431889e-19j]]",(0.30261168077121586+0.23754216443744638j),[0.90379711 5.2462116 ],0.1782243251800537,"[[8.09315558e-01-1.33489757e-17j 4.33818305e-18+3.92840789e-01j]
 [4.33818305e-18-3.92840789e-01j 1.90684442e-01+1.25997119e-19j]]",(0.3049467061025939+0.2123396089211765j),"  (0, 0)	(0.7767796515783635+0j)
  (0, 1)	(-0.30261168077121586+0.17886271602405768j)
  (1, 0)	(-0.30261168077121586-0.17886271602405768j)
  (1, 1)	(0.22322034842163663+0j)"
[6.63736826e-05 4.71239284e+00],0.032915592193603516,"[[9.99999999e-01-2.00336799e-17j 3.42464468e-21+3.31868413e-05j]
 [3.42464468e-21-3.31868413e-05j 1.10136643e-09-3.47095201e-26j]]",(0.36032983031145205-1.4165950637869748e-17j),[3.34843766e-09 3.71126912e+00],0.05385303497314453,"[[1.00000000e+00+8.56645234e-18j 6.93179857e-28+1.67421883e-09j]
 [6.93179857e-28-1.67421883e-09j 2.80300868e-18-3.96281029e-35j]]",(0.36032983339729446+6.05739653747516e-18j),[3.12776024e-16 5.17269984e+00],0.15858697891235352,"[[1.00000000e+00+2.32039709e-17j 8.81340997e-34+1.56388012e-16j]
 [8.81340997e-34-1.56388012e-16j 2.44572103e-32+5.34644695e-49j]]",(0.36032983339729446+1.6407685156274682e-17j),[8.16944161e-09 5.10387268e+00],0.09972262382507324,"[[1.00000000e+00+2.15050579e-17j 1.60635193e-25+4.08472081e-09j]
 [1.60635193e-25-4.08472081e-09j 1.66849441e-17-4.02376052e-34j]]",(0.36032983339729446+1.520637226159476e-17j),"  (0, 0)	(0.745208331340954+0j)
  (1, 1)	(0.2547916686590459+0j)"
[1.6415487  6.16713142],0.028949499130249023,"[[ 4.64653320e-01-2.33961347e-19j -3.74849961e-18+4.98749047e-01j]
 [-3.74849961e-18-4.98749047e-01j  5.35346680e-01+1.50349595e-20j]]",(0.057757362206584645+0.3269620516512873j),[1.76340158 5.95884312],0.036875009536743164,"[[4.04291691e-01+3.74315305e-18j 1.28131957e-17+4.90754439e-01j]
 [1.28131957e-17-4.90754439e-01j 5.95708309e-01+2.04787508e-19j]]",(0.059865535947494254+0.3077349576735036j),[1.64154585 6.16712046],0.1495981216430664,"[[4.6465474e-01-1.00811839e-20j 2.1604754e-18+4.98749148e-01j]
 [2.1604754e-18-4.98749148e-01j 5.3534526e-01-1.38996845e-19j]]",(0.05775736220552768+0.3269621523189197j),[1.76340158 5.95884351],0.11668801307678223,"[[4.04291691e-01-4.85621049e-18j 4.73126226e-18+4.90754439e-01j]
 [4.73126226e-18-4.90754439e-01j 5.95708309e-01-4.33741039e-18j]]",(0.05986553595245918+0.30773495763571485j),"  (0, 0)	(0.46465474048599165+0j)
  (0, 1)	(-0.05775736220552766+0.1717869956802398j)
  (1, 0)	(-0.05775736220552766-0.1717869956802398j)
  (1, 1)	(0.5353452595140085+0j)"
[0.74330652 5.13530681],0.03187751770019531,"[[8.68117489e-01+4.02288010e-18j 5.12576956e-17+3.38362992e-01j]
 [5.12576956e-17-3.38362992e-01j 1.31882511e-01+3.37341151e-19j]]",(0.28709874014381875+0.1993284296654665j),[0.72711592 5.16324229],0.06981492042541504,"[[8.73547305e-01+1.36366386e-17j 1.40244974e-18+3.32358859e-01j]
 [1.40244974e-18-3.32358859e-01j 1.26452695e-01+1.15705629e-18j]]",(0.2874317153798376+0.1931051545551106j),[0.69115919 5.16324008],0.8676769733428955,"[[ 8.85253815e-01-1.83597836e-17j -8.98012304e-18+3.18715387e-01j]
 [-8.98012304e-18-3.18715387e-01j  1.14746185e-01+3.12374998e-18j]]",(0.2886986268106776+0.17870076983943015j),[0.72711469 5.16324008],0.27330470085144043,"[[8.73547712e-01+2.18395448e-17j 1.33284760e-17+3.32358401e-01j]
 [1.33284760e-17-3.32358401e-01j 1.26452288e-01+2.11444762e-18j]]",(0.2874317461495163+0.19310467706262893j),"  (0, 0)	(0.8582139129077012+0j)
  (0, 1)	(-0.2868682552232292+0.13887441179565488j)
  (1, 0)	(-0.2868682552232292-0.13887441179565488j)
  (1, 1)	(0.1417860870922987+0j)"
