Nelder-Mead,time,matrix,degree
[1.49989483 6.28318531],0.03034234046936035,"[[ 5.35421052e-01-3.01887784e-33j -6.42421910e-33+4.98743771e-01j]
 [-6.42421910e-33-4.98743771e-01j  4.64578948e-01+6.31643304e-34j]]",(3.053924813629738e-17-0.49874377098049816j)
[0.         6.28318531],0.0076944828033447266,"[[1.+0.j 0.+0.j]
 [0.+0.j 0.+0.j]]",(0.33104126880949525+0j)
[1.01031371 4.94000832],0.0583951473236084,"[[ 7.65797519e-01-2.30680675e-17j -9.95017992e-18+4.23499326e-01j]
 [-9.95017992e-18-4.23499326e-01j  2.34202481e-01+6.16933779e-18j]]",(0.339658081150297+0.32793054963930485j)
[3.14159265 6.21683812],0.03381013870239258,"[[ 3.74939946e-33-1.65603359e-51j -1.83350816e-34+6.12323400e-17j]
 [-1.83350816e-34-6.12323400e-17j  1.00000000e+00+1.64560912e-18j]]",(0.13767891160715356+1.1636213659645107e-18j)
[1.52334311 5.9785495 ],0.0341334342956543,"[[ 5.23717706e-01+3.11640083e-19j -5.78405135e-18+4.99437154e-01j]
 [-5.78405135e-18-4.99437154e-01j  4.76282294e-01+4.78013226e-18j]]",(0.1497876286368563+0.5118636710851353j)
[1.58741104 6.28318531],0.02028656005859375,"[[ 4.91693024e-01+2.51216623e-33j -5.98379370e-34+4.99930989e-01j]
 [-5.98379370e-34-4.99930989e-01j  5.08306976e-01+3.93675179e-33j]]",(0.09023652838523796-0.5029412525773403j)
[3.14159265 6.21683812],0.03711891174316406,"[[ 3.74939946e-33-1.65603359e-51j -1.83350816e-34+6.12323400e-17j]
 [-1.83350816e-34-6.12323400e-17j  1.00000000e+00+1.64560912e-18j]]",(0.09810353024652456+1.1636213659645101e-18j)
[2.01224326 6.28318531],0.02978229522705078,"[[2.86375933e-01+1.55191729e-33j 3.92831594e-33+4.52067205e-01j]
 [3.92831594e-33-4.52067205e-01j 7.13624067e-01-5.73551524e-33j]]",(2.7681132790073926e-17+0.45206720516228205j)
[2.08821235 6.28318531],0.02852773666381836,"[[ 2.52681974e-01-9.51116641e-34j -9.16475063e-33+4.34550105e-01j]
 [-9.16475063e-33-4.34550105e-01j  7.47318026e-01-6.06358877e-33j]]",(2.6608519735590016e-17-0.4345501046361433j)
[2.06101093 6.28318531],0.03147411346435547,"[[2.64592386e-01+2.88631711e-34j 6.31188381e-33+4.41115920e-01j]
 [6.31188381e-33-4.41115920e-01j 7.35407614e-01+1.48161213e-33j]]",(2.7010560001412395e-17+0.4411159204469109j)
