Powell,time,matrix,degree
[1.35616579 5.3054424 ],0.8755998611450195,"[[6.06493227e-01-1.53534035e-17j 7.54367506e-18+4.88527576e-01j]
 [7.54367506e-18-4.88527576e-01j 3.93506773e-01-5.52180242e-18j]]",(0.9177084997355677+5.705859663397118e-33j)
[2.40279303 2.65787517],0.8332812786102295,"[[1.30361286e-01+4.39509456e-19j 9.19660328e-18+3.36700491e-01j]
 [9.19660328e-18-3.36700491e-01j 8.69638714e-01+1.29534983e-18j]]",(1.307602579803371-1.3295347046215081e-17j)
[0.08073632 1.64906444],0.8953907489776611,"[[9.98371297e-01-2.09990157e-17j 1.60750232e-18+4.03243176e-02j]
 [1.60750232e-18-4.03243176e-02j 1.62870327e-03-2.26644413e-21j]]",(0.20099887079724987-3.6126589840122185e-18j)
[0.30623834 1.90718512],0.8786482810974121,"[[ 9.76737178e-01+1.46631740e-17j -3.71321843e-18+1.50737066e-01j]
 [-3.71321843e-18-1.50737066e-01j  2.32628220e-02+8.64529392e-19j]]",(1.085427770757716+1.4075899590469713e-18j)
[0.11772324 5.49032016],0.8547139167785645,"[[ 9.96539309e-01+1.27433464e-18j -1.46791403e-18+5.87257577e-02j]
 [-1.46791403e-18-5.87257577e-02j  3.46069100e-03+3.36824567e-20j]]",(0.8400800590571863+6.134308525852568e-18j)
[1.14425531 2.29891623],0.8418996334075928,"[[7.06862109e-01-1.45250847e-17j 1.33087136e-17+4.55201129e-01j]
 [1.33087136e-17-4.55201129e-01j 2.93137891e-01-4.32117480e-18j]]",(1.3388518273734344-2.351359631636413e-17j)
[2.713175   1.59578058],1.2229671478271484,"[[ 4.51878768e-02-2.69225726e-20j -1.24294424e-17+2.07715990e-01j]
 [-1.24294424e-17-2.07715990e-01j  9.54812123e-01-7.54193199e-18j]]",(0.4998659877273596-2.291421880977471e-18j)
[0.58562709 3.73320575],0.9513523578643799,"[[9.16682821e-01-1.70448068e-17j 2.51255065e-18+2.76361044e-01j]
 [2.51255065e-18-2.76361044e-01j 8.33171791e-02-1.19569453e-18j]]",(1.057431790676882+0j)
[1.9157431  1.46341826],1.014998435974121,"[[3.30926705e-01-1.30682575e-17j 1.12433718e-17+4.70546725e-01j]
 [1.12433718e-17-4.70546725e-01j 6.69073295e-01+1.01605166e-17j]]",(1.25756860953441-1.0325539705174087e-17j)
[2.60422723 1.97340993],0.9031825065612793,"[[7.04698821e-02-3.34901865e-18j 7.51320307e-18+2.55937254e-01j]
 [7.51320307e-18-2.55937254e-01j 9.29530118e-01-2.13285975e-17j]]",(0.9059523155296476-1.147834294442181e-17j)
