Nelder-Mead,time,matrix,degree
[3.14159265 4.75817371],0.07272958755493164,"[[ 3.74939946e-33-7.89846971e-50j -8.56750212e-34+6.12323400e-17j]
 [-8.56750212e-34-6.12323400e-17j  1.00000000e+00+8.24703309e-18j]]",(0.24015679331152973-0.05888662663903653j)
[1.14078842 5.0884667 ],0.032509565353393555,"[[ 7.08438995e-01+2.50892041e-17j -5.66253953e-18+4.54481227e-01j]
 [-5.66253953e-18-4.54481227e-01j  2.91561005e-01+4.76413754e-19j]]",(0.3060724460976368+0.28755849931836636j)
[0.         4.85487116],0.03158116340637207,"[[1.-3.8787229e-18j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.2555871665889937-2.7426712682287577e-18j)
[0.        5.2914955],0.03253054618835449,"[[1.+2.08045355e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.05240404758370739+1.4711028155527514e-17j)
[2.47704733 3.51273945],0.08725452423095703,"[[1.06401368e-01-1.97635195e-20j 3.46222299e-19+3.08350640e-01j]
 [3.46222299e-19-3.08350640e-01j 8.93598632e-01-8.99849627e-18j]]",(0.1119582932778166+0.5949692907456443j)
[1.43140503 2.89532542],0.0440821647644043,"[[5.69470172e-01-1.25301068e-18j 5.96848845e-18+4.95150376e-01j]
 [5.96848845e-18-4.95150376e-01j 4.30529828e-01-1.82314475e-18j]]",(0.12068416812509743-0.7078626173674887j)
[0.        5.2914955],0.08709549903869629,"[[1.+2.08045355e-17j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.0675089501085689+1.4711028155527514e-17j)
[0.66360466 2.44251249],0.052620887756347656,"[[8.93888512e-01-1.12366983e-17j 1.57507702e-17+3.07980259e-01j]
 [1.57507702e-17-3.07980259e-01j 1.06111488e-01+2.04249535e-18j]]",(0.19842748712520422-0.5429953199846335j)
[0.94355874 4.90735618],0.030058622360229492,"[[7.93455204e-01-2.64880823e-17j 1.31585164e-17+4.04825942e-01j]
 [1.31585164e-17-4.04825942e-01j 2.06544796e-01+6.41103715e-18j]]",(0.33923064812380166-0.32640903318301456j)
[3.14159265 4.45932616],0.03376364707946777,"[[3.74939946e-33-9.44144560e-50j 3.72841236e-34+6.12323400e-17j]
 [3.72841236e-34-6.12323400e-17j 1.00000000e+00+2.13729605e-17j]]",(0.43455056269331044+1.5112965303307068e-17j)
