dual_annealing,time,matrix,degree
[0.62150321 1.00973452],2.185657024383545,"[[9.06502061e-01-1.35556490e-17j 1.73845619e-17+2.91128966e-01j]
 [1.73845619e-17-2.91128966e-01j 9.34979394e-02-2.89171020e-19j]]",(0.24649616448131573-0.1362234586880319j)
[1.35467914 0.70468156],2.2740418910980225,"[[6.07219382e-01-4.31748955e-18j 3.53618414e-17+4.88368717e-01j]
 [3.53618414e-17-4.88368717e-01j 3.92780618e-01+1.04143096e-17j]]",(0.3163609928405195-0.11632070065023413j)
[1.75558192 2.11359863],2.1855740547180176,"[[ 4.08132111e-01+9.19079802e-19j -1.76655745e-17+4.91487834e-01j]
 [-1.76655745e-17-4.91487834e-01j  5.91867889e-01-6.67262440e-18j]]",(0.4208436080562394-0.745359747397893j)
[1.04835619 3.11962565],2.3607726097106934,"[[7.49498129e-01-5.25881704e-20j 9.45027888e-20+4.33302070e-01j]
 [9.45027888e-20-4.33302070e-01j 2.50501871e-01+1.22152971e-19j]]",(0.009517576744327122-0.8664995991281754j)
[2.55082006 6.06345637],2.1480507850646973,"[[8.47447052e-02-5.52050502e-19j 2.57030672e-18+2.78501418e-01j]
 [2.57030672e-18-2.78501418e-01j 9.15255295e-01-6.66517432e-18j]]",(0.06070358475518406+0.00669613202974506j)
[2.66997101 2.37556498],2.38682222366333,"[[5.45836520e-02-2.34024000e-19j 1.26356631e-17+2.27165748e-01j]
 [1.26356631e-17-2.27165748e-01j 9.45416348e-01+2.29139120e-17j]]",(0.15748900955309147-0.3908773501170067j)
[2.45316815 0.49970733],2.1001083850860596,"[[1.13876040e-01-8.54428734e-19j 1.48648188e-17+3.17660649e-01j]
 [1.48648188e-17-3.17660649e-01j 8.86123960e-01-1.10264994e-17j]]",(0.15221303395913502-0.03884264337470101j)
[2.27167877 2.27134458],2.197756767272949,"[[ 1.77553818e-01+2.63685057e-18j -1.68477047e-18+3.82136703e-01j]
 [-1.68477047e-18-3.82136703e-01j  8.22446182e-01+1.56037648e-18j]]",(0.2921392577237853-0.6284761268567651j)
[1.69290586 4.83602389],2.0610973834991455,"[[4.39096851e-01+8.45776842e-18j 5.94470579e-18+4.96276945e-01j]
 [5.94470579e-18-4.96276945e-01j 5.60903149e-01+1.61475224e-18j]]",(0.4924888310638264+0.4350759823349694j)
[1.68357809 5.45737421],2.136209726333618,"[[ 4.43728589e-01+9.49515354e-18j -9.77701060e-18+4.96823438e-01j]
 [-9.77701060e-18-4.96823438e-01j  5.56271411e-01+1.12751527e-17j]]",(0.36521387315937504+0.15999654614629819j)
