COBYLA,time
[3.14172822 2.97784574],0.014193296432495117
[1.68732416 5.04189991],0.013221979141235352
[1.72626965 3.41438662],0.015034914016723633
[1.62362622 3.14157641],0.013971328735351562
[-1.14875815  3.90002061],0.013988018035888672
[1.4821417 2.7276931],0.017116546630859375
[1.20464626 2.28195815],0.01566290855407715
[-0.59335448  4.60536126],0.01701521873474121
[6.33323084e-05 2.96657158e+00],0.013980627059936523
[-1.31794116e-04  3.07733213e+00],0.01248621940612793
