differential_evolution,time,matrix,degree
[9.97178029e-06 2.18510081e-01],0.6909663677215576,"[[ 1.00000000e+00-5.39049097e-18j -4.01851222e-23+4.98589014e-06j]
 [-4.01851222e-23-4.98589014e-06j  2.48591005e-11-1.53756871e-28j]]",(0.47022141596722616-3.811652718924153e-18j)
[1.54505858 3.2433213 ],0.7428269386291504,"[[ 5.12867453e-01-1.63736173e-18j -9.08423529e-19+4.99834401e-01j]
 [-9.08423529e-19-4.99834401e-01j  4.87132547e-01+7.49567399e-19j]]",(0.05075982659153819+0.5996329046817717j)
[2.1562537  0.33214001],0.6846580505371094,"[[ 2.23709678e-01-1.59185050e-20j -9.60100177e-18+4.16729718e-01j]
 [-9.60100177e-18-4.16729718e-01j  7.76290322e-01+1.19757459e-17j]]",(0.13588203355790518-0.09241602967681742j)
[1.04592105e-06 1.37192186e+00],0.8460814952850342,"[[1.00000000e+00-4.52618191e-18j 4.25523924e-23+5.22960523e-07j]
 [4.25523924e-23-5.22960523e-07j 2.73487708e-13-1.03924089e-30j]]",(0.0026847997534112226-3.200493974965598e-18j)
[1.51980918 1.43059838],0.9077157974243164,"[[5.25482528e-01+1.69139855e-17j 2.41195148e-17+4.99350219e-01j]
 [2.41195148e-17-4.99350219e-01j 4.74517472e-01+1.06253552e-18j]]",(0.13897744937964548-0.4295714633278688j)
[2.03010393 5.01062635],0.6121110916137695,"[[ 2.78336211e-01+6.14205396e-18j -2.97188849e-17+4.48179835e-01j]
 [-2.97188849e-17-4.48179835e-01j  7.21663789e-01+4.06631234e-18j]]",(0.32586527595034537+0.3170373221903972j)
[2.5414386  3.67241053],0.9930870532989502,"[[8.73756893e-02-7.82870538e-19j 7.51900076e-18+2.82384805e-01j]
 [7.51900076e-18-2.82384805e-01j 9.12624311e-01-3.30412899e-19j]]",(0.14300958323096521+0.5256310376528815j)
[1.53495126 6.13305672],1.0255160331726074,"[[ 5.17918696e-01+2.33891366e-18j -3.33296954e-18+4.99678817e-01j]
 [-3.33296954e-18-4.99678817e-01j  4.82081304e-01-1.81305639e-18j]]",(0.07473459884592519+0.39155258454841363j)
[1.57997607 3.24310672],0.8201844692230225,"[[4.95410194e-01+1.64087520e-18j 2.67703099e-18+4.99978933e-01j]
 [2.67703099e-18-4.99978933e-01j 5.04589806e-01-7.24015809e-19j]]",(0.050667766322942544+0.5444812599193553j)
[0.         3.58109566],0.42920875549316406,"[[1.+9.75068336e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.6112203916023523+6.8947743259778735e-18j)
