Nelder-Mead,time,matrix,degree
[3.14159265 0.        ],0.015803813934326172,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.265440354831097+0j)
[1.82394586e+00 1.11569193e-04],0.02854132652282715,"[[ 3.74772827e-01-7.70728103e-22j -8.98184923e-22+4.84064206e-01j]
 [-8.98184923e-22-4.84064206e-01j  6.25227173e-01-2.30612465e-21j]]",(2.9640383990167974e-17-0.48406420546405315j)
[1.60946008 0.        ],0.033219099044799805,"[[0.48067294+0.j         0.        +0.49962633j]
 [0.        -0.49962633j 0.51932706+0.j        ]]",(0.12294000695135394+0.44079765541337795j)
[2.71591591 0.        ],0.0255277156829834,"[[0.04462026+0.j         0.        +0.20646862j]
 [0.        -0.20646862j 0.95537974+0.j        ]]",(0.4252715244032573+3.395179099650135e-06j)
[3.14159265 0.        ],0.011617898941040039,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.37901100103220864+0j)
[0.         0.11259892],0.02545309066772461,"[[1.-8.1391004e-19j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.06095165992786307-5.755213083752947e-19j)
[1.70837193 0.11423787],0.026073694229125977,"[[4.31428987e-01+1.49408879e-18j 4.15248118e-18+4.95275697e-01j]
 [4.15248118e-18-4.95275697e-01j 5.68571013e-01+5.11045113e-19j]]",(0.05646734435465585-0.2587007638794191j)
[1.99566954 0.        ],0.034124135971069336,"[[0.29389736+0.j        0.        +0.4555455j]
 [0.        -0.4555455j 0.70610264+0.j       ]]",(2.7894116975791957e-17+0.45554550087768864j)
[3.14159265 0.        ],0.010536670684814453,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.4328316798548303+0.14182230409437144j)
[0.         0.11259892],0.04185748100280762,"[[1.-8.1391004e-19j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.21351341652833816-0.017794882406361123j)
