COBYLA,time
[4.83358095 4.39356597],0.01556706428527832
[4.62299192 5.84699467],0.013168811798095703
[3.14170649 4.5200634 ],0.010480403900146484
[3.14170117 4.45774969],0.010629415512084961
[5.76114644 4.96332094],0.013027667999267578
[3.20256735 4.17559395],0.013029813766479492
[2.91047929 4.42480577],0.012482643127441406
[3.69904837 5.42432754],0.013043642044067383
[1.36523765 5.82377782],0.013748407363891602
[1.73309464 3.68618531],0.012524843215942383
