Nelder-Mead,time,matrix,degree
[1.65007655 0.66464446],0.04092144966125488,"[[4.60401399e-01-9.54308551e-18j 1.38893228e-17+4.98429484e-01j]
 [1.38893228e-17-4.98429484e-01j 5.39598601e-01-2.99248596e-18j]]",(0.6504298092721459-5.247475365388946e-17j)
[1.84515019 1.71816766],0.04619622230529785,"[[ 3.64537489e-01+1.19483417e-17j -3.78881864e-17+4.81300227e-01j]
 [-3.78881864e-17-4.81300227e-01j  6.35462511e-01-2.25885791e-17j]]",(1.4578436092052358+2.719194910403836e-17j)
[0.         0.65095962],0.025999784469604492,"[[1.-1.50325655e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(1.2044275454621873+4.652876585458115e-18j)
[0.         0.65095962],0.025003671646118164,"[[1.-1.50325655e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.4273136998857783+2.5029504515672897e-17j)
[0.39342597 0.        ],0.07388496398925781,"[[0.96180056+0.j         0.        +0.19167744j]
 [0.        -0.19167744j 0.03819944+0.j        ]]",(1.8427698267423693-7.660788411882374e-20j)
[0.         0.65095962],0.02733922004699707,"[[1.-1.50325655e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(1.8246374934772918+3.3127037475862203e-18j)
[0.         0.68642045],0.02485942840576172,"[[1.-1.4273828e-17j 0.+0.0000000e+00j]
 [0.+0.0000000e+00j 0.+0.0000000e+00j]]",(0.9507390280385638-2.6318914860711366e-17j)
[1.2708493  0.79286564],0.03296542167663574,"[[6.47734800e-01+4.11908915e-18j 8.74059183e-18+4.77676071e-01j]
 [8.74059183e-18-4.77676071e-01j 3.52265200e-01+1.01406534e-17j]]",(0.737759505486054-5.120573423732046e-17j)
[0.         0.65095962],0.0486302375793457,"[[1.-1.50325655e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.7285217922339383+1.3305138590329571e-17j)
[1.76008727 2.12168977],0.04552769660949707,"[[ 4.05918725e-01-6.54482793e-18j -2.33920480e-19+4.91068950e-01j]
 [-2.33920480e-19-4.91068950e-01j  5.94081275e-01+1.26890603e-17j]]",(1.7143559660105598+8.246027211922074e-23j)
