Nelder-Mead,time,Powell,time,COBYLA,time,Density Matrix,0,1
[0.         2.59851169],0.03336477279663086,[1.76890038e-10 4.71239244e+00],0.0752112865447998,[-5.85736793e-05  1.38777849e+00],0.01659703254699707,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.89721232 0.        ]
 [0.         0.10278768]]",[1.92455384e-05 4.71360474e+00],0.20559463637795317
[0.         2.28120168],0.027765512466430664,[1.59661132 4.71239284],0.026260852813720703,[1.59669973 1.57073025],0.01274418830871582,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.48709196 0.        ]
 [0.         0.51290804]]",[1.59628695 4.71360442],1.001217657532894
[0.73452093 2.70686061],0.04738593101501465,[2.29091234 2.75667653],0.04720497131347656,[2.38686246 2.716977  ],0.01511836051940918,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.17027015+0.j         0.14113527-0.30391962j]
 [0.14113527+0.30391962j 0.82972985+0.j        ]]",[2.40621997 2.70514187],0.08357781952042476
[0.         2.59851169],0.030762434005737305,[1.52294346 4.71239284],0.025204181671142578,[1.52291175 1.57068481],0.012322187423706055,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.523915 0.      ]
 [0.       0.476085]]",[1.52090741 1.56958088],1.0020072289402908
[0.         2.59851169],0.03082418441772461,[3.14155227 4.71239284],0.04110431671142578,[3.14172051 0.36489265],0.013193368911743164,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.19600065 0.        ]
 [0.         0.80399935]]",[3.14156581 4.71360442],0.39202816852019345
[1.19813783 2.96076673],0.04453468322753906,[1.19817864 2.96074106],0.03070235252380371,[0.99619581 2.9407873 ],0.012451171875,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.68201961+0.j         0.08375429-0.32976136j]
 [0.08375429+0.32976136j 0.31798039+0.j        ]]",[1.19664828 2.95979491],0.25817907509631705
[0.         2.59851169],0.03081798553466797,[1.80942763 4.71238898],0.043279170989990234,[1.81385562 1.57073096],0.013675451278686523,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.38182359 0.        ]
 [0.         0.61817641]]",[2.62468312 4.71238902],1.1271936234071305
[0.         2.83006224],0.0285031795501709,[7.93720930e-10 4.71239275e+00],0.07215237617492676,[5.32573329e-05 1.28998907e+00],0.012181520462036133,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.98330142 0.        ]
 [0.         0.01669858]]",[7.19871030e-08 4.71377963e+00],0.033397236718181546
[0.         2.59851169],0.028376340866088867,[3.14154666 4.71239284],0.03074359893798828,[ 3.14165322 -0.6734868 ],0.01324462890625,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[0.0307361 0.       ]
 [0.        0.9692639]]",[3.13556275 4.71360442],0.06749121423040835
[0.34725692 0.        ],0.040543556213378906,[1.82675687 5.72520568],0.03339195251464844,[ 1.82687426 -1.20976687],0.017000436782836914,"Quantum object: dims = [[2], [2]], shape = (2, 2), type = oper, isherm = True
Qobj data =
[[ 0.3734125 +0.j         -0.25609636+0.17015689j]
 [-0.25609636-0.17015689j  0.6265875 +0.j        ]]",[1.82791776 5.72329751],0.48170829512345914
