Powell,time,matrix,degree
[1.57571247 1.54804577],0.026491641998291016,"[[4.97541939e-01-3.54469080e-18j 1.29793558e-17+4.99993958e-01j]
 [1.29793558e-17-4.99993958e-01j 5.02458061e-01-3.08538377e-18j]]",(0.04812723925622755-0.4886205260285227j)
[1.82298836 4.71237304],0.04449605941772461,"[[3.75236376e-01+5.85608552e-18j 5.51137808e-19+4.84183889e-01j]
 [5.51137808e-19-4.84183889e-01j 6.24763624e-01+1.25526277e-17j]]",(2.9647712483995544e-17+0.4841838888508497j)
[1.49480116 4.71239284],0.03111863136291504,"[[ 5.37961021e-01+1.58044986e-17j -1.05424431e-17+4.98556878e-01j]
 [-1.05424431e-17-4.98556878e-01j  4.62038979e-01+1.26735481e-17j]]",(3.0527804257339567e-17-0.49855687825410905j)
[2.41703918 2.71515806],0.13886642456054688,"[[1.25602273e-01+2.79458128e-19j 3.10435124e-18+3.31400576e-01j]
 [3.10435124e-18-3.31400576e-01j 8.74397727e-01-1.27850686e-19j]]",(0.1375326413034664-0.6310178982428293j)
[1.54024386 4.77938699],0.027978897094726562,"[[ 5.15273856e-01-8.70918407e-18j -1.16686407e-17+4.99766655e-01j]
 [-1.16686407e-17-4.99766655e-01j  4.84726144e-01-2.31844979e-18j]]",(0.11700056043837893+0.46631485065872735j)
[1.44430176e-09 4.71239284e+00],0.06901240348815918,"[[1.00000000e+00-1.39653755e-17j 3.35194240e-28+7.22150881e-10j]
 [3.35194240e-28-7.22150881e-10j 5.21501895e-19+1.78355542e-35j]]",(0.06185309901683485-9.875011710158634e-18j)
[2.05945793 5.74118888],0.037461280822753906,"[[2.65277724e-01-4.20202974e-18j 3.17549927e-18+4.41480977e-01j]
 [3.17549927e-18-4.41480977e-01j 7.34722276e-01-1.78374733e-18j]]",(0.2277255682619833+0.17189971038496296j)
[1.44430177e-09 4.71239283e+00],0.07536649703979492,"[[ 1.00000000e+00-2.18063289e-17j -3.80289341e-27+7.22150887e-10j]
 [-3.80289341e-27-7.22150887e-10j  5.21501903e-19-1.81842790e-35j]]",(0.0038099024524279844-1.5419403063707864e-17j)
[1.51580856 1.32979174],0.029958724975585938,"[[5.27480030e-01-2.17807890e-17j 5.45121761e-18+4.99244277e-01j]
 [5.45121761e-18-4.99244277e-01j 4.72519970e-01+2.59644574e-18j]]",(0.10849626008287692-0.38008304871839416j)
[0.39098829 0.94446372],0.1714470386505127,"[[9.62266436e-01+5.88804904e-18j 1.39717864e-18+1.90551154e-01j]
 [1.39717864e-18-1.90551154e-01j 3.77335644e-02-1.30725289e-19j]]",(0.15439572324889922-0.07884584826250852j)
