Nelder-Mead,time,matrix,degree,Powell,time,matrix,degree,differential_evolution,time,matrix,degree,dual_annealing,time,matrix,degree,Density Matrix
[1.89736824 1.57079023],0.03883624076843262,"[[ 3.39600993e-01-2.55674137e-18j -1.44907749e-17+4.73573815e-01j]
 [-1.44907749e-17-4.73573815e-01j  6.60399007e-01-1.18802656e-17j]]",(2.8998032808306557e-17-0.47357381456426645j),[1.89732876 1.57079328],0.05791187286376953,"[[3.39619689e-01-1.03801581e-17j 2.66653801e-17+4.73580147e-01j]
 [2.66653801e-17-4.73580147e-01j 6.60380311e-01-2.77173652e-17j]]",(2.8998420571155766e-17+0.47358014721216923j),[1.89731548 1.57079633],0.05203413963317871,"[[3.39625979e-01+1.25230534e-17j 3.39933635e-17+4.73582277e-01j]
 [3.39933635e-17-4.73582277e-01j 6.60374021e-01+3.50710900e-18j]]",(2.899855099104319e-17+0.47358227713056705j),[1.89732114 4.71239187],0.04131650924682617,"[[3.39623298e-01+8.48410097e-18j 2.13741678e-17+4.73581370e-01j]
 [2.13741678e-17-4.73581370e-01j 6.60376702e-01-1.35433649e-17j]]",(2.8998495414149944e-17+0.47358136949102103j),"  (0, 0)	(0.3396196889450853+0j)
  (1, 1)	(0.6603803110549147+0j)"
[1.67237965 1.51598232],0.05204296112060547,"[[ 4.49295649e-01-4.11133829e-18j -2.35658373e-18+4.97422425e-01j]
 [-2.35658373e-18-4.97422425e-01j  5.50704351e-01-6.59420113e-18j]]",(0.21171403169592645-0.4701633837537224j),[1.67274723 1.51596705],0.07705378532409668,"[[4.49112809e-01+7.29383336e-18j 1.97246384e-17+4.97403753e-01j]
 [1.97246384e-17-4.97403753e-01j 5.50887191e-01-2.40494502e-17j]]",(0.21171405707675478-0.4701446558022727j),[2.67657057 1.23520365],0.03620624542236328,"[[ 5.30941697e-02-7.01257318e-19j -1.62343386e-17+2.24221272e-01j]
 [-1.62343386e-17-2.24221272e-01j  9.46905830e-01+4.77288466e-18j]]",(0.5703668037722583-0.07311026470107009j),[1.67240504 1.51597773],0.05048513412475586,"[[ 4.49283021e-01+1.12281108e-17j -2.40627696e-17+4.97421137e-01j]
 [-2.40627696e-17-4.97421137e-01j  5.50716979e-01+2.15032746e-17j]]",(0.2117140317371915-0.47016209627820443j),"  (0, 0)	(0.3396196889450853+0j)
  (1, 1)	(0.6603803110549147+0j)"
[3.14159265 0.        ],0.009931325912475586,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.08914128441662997+0j),[2.6340722  4.71238898],0.11124753952026367,"[[6.30238598e-02+3.34090422e-18j 4.57016954e-20+2.43005870e-01j]
 [4.57016954e-20-2.43005870e-01j 9.36976140e-01-6.07336218e-18j]]",(1.487981802639757e-17+0.24300586972108984j),[2.63403703 4.71238522],0.08433008193969727,"[[6.30324068e-02+1.73141212e-18j 8.21813797e-18+2.43021239e-01j]
 [8.21813797e-18-2.43021239e-01j 9.36967593e-01+1.78209419e-18j]]",(1.488075910406011e-17+0.24302123868564676j),[2.77049097 4.71236552],0.09134387969970703,"[[ 3.40358020e-02+1.02717877e-18j -5.30829777e-18+1.81321169e-01j]
 [-5.30829777e-18-1.81321169e-01j  9.65964198e-01-2.25168572e-18j]]",(1.081505274282958e-17-0.17662321496058195j),"  (0, 0)	(0.3396196889450853+0j)
  (1, 1)	(0.6603803110549147+0j)"
[0.         2.68705653],0.03592634201049805,"[[1.+6.63222405e-18j 0.+0.00000000e+00j]
 [0.+0.00000000e+00j 0.+0.00000000e+00j]]",(0.09013933974376398-0.24451859839575835j),[0.7551477  6.07160098],0.11770462989807129,"[[ 8.64085160e-01-1.93860839e-19j -7.72216143e-19+3.42698112e-01j]
 [-7.72216143e-19-3.42698112e-01j  1.35914840e-01+1.21133618e-19j]]",(0.07196974325882531+0.03644795763187749j),[0.75514319 5.81779929],0.04886913299560547,"[[8.64086704e-01+1.19438144e-18j 3.38536764e-18+3.42696472e-01j]
 [3.38536764e-18-3.42696472e-01j 1.35913296e-01-1.45189430e-18j]]",(0.07196974325889739+0.03644631757044824j),[2.1955     3.31998183],0.03848457336425781,"[[ 2.07571530e-01+4.40258891e-19j -6.60812966e-18+4.05568231e-01j]
 [-6.60812966e-18-4.05568231e-01j  7.92428470e-01-6.01580856e-18j]]",(0.925957595696016+0.007719464097005862j),"  (0, 0)	(0.3396196889450853+0j)
  (1, 1)	(0.6603803110549147+0j)"
[1.56121222 1.43284171],0.03152179718017578,"[[5.04791978e-01-6.62261009e-18j 2.25666061e-17+4.99977036e-01j]
 [2.25666061e-17-4.99977036e-01j 4.95208022e-01-1.12247810e-17j]]",(0.005518991697366433+0.43124398726254354j),[1.56118856 4.85029815],0.10137939453125,"[[ 5.04803810e-01+1.13277418e-17j -1.88142268e-17+4.99976923e-01j]
 [-1.88142268e-17-4.99976923e-01j  4.95196190e-01+2.49609959e-18j]]",(0.005518991695335597+0.43124387387562546j),[1.56119461 4.85032431],0.037899017333984375,"[[ 5.04800786e-01-1.93615189e-17j -8.72061950e-18+4.99976952e-01j]
 [-8.72061950e-18-4.99976952e-01j  4.95199214e-01-1.24019771e-18j]]",(0.00551899169506427+0.4312439029422511j),[1.56119543 4.85029815],0.10727167129516602,"[[ 5.04800375e-01-2.45589516e-17j -1.26467987e-17+4.99976956e-01j]
 [-1.26467987e-17-4.99976956e-01j  4.95199625e-01-1.18413824e-17j]]",(0.005518991695069247+0.4312439068895221j),"  (0, 0)	(0.4492913865034763+0j)
  (0, 1)	(0.21171403168146127+0.027259041073105384j)
  (1, 0)	(0.21171403168146127-0.027259041073105384j)
  (1, 1)	(0.5507086134965237+0j)"
[3.14159265 0.        ],0.009948968887329102,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.0014894993632013354+0j),[3.10281344 1.57081097],0.08085155487060547,"[[3.75909766e-04-1.87268471e-21j 9.08534023e-19+1.93847481e-02j]
 [9.08534023e-19-1.93847481e-02j 9.99624090e-01+1.90610687e-17j]]",(1.1855234419662296e-18+0.019361067089574517j),[3.07669695 4.71238898],0.04487466812133789,"[[1.05249371e-03-7.35780007e-21j 7.10349190e-20+3.24250823e-02j]
 [7.10349190e-20-3.24250823e-02j 9.98947506e-01+1.34144686e-17j]]",(1.985463662465898e-18+0.032425082298802484j),[3.14159265 4.71239284],0.18671035766601562,"[[ 3.74939946e-33+1.40047784e-49j -1.29181216e-33+6.12323400e-17j]
 [-1.29181216e-33-6.12323400e-17j  1.00000000e+00+1.42543548e-17j]]",(0.0014894993632013347+1.0079350970171408e-17j),"  (0, 0)	(0.4492913865034763+0j)
  (0, 1)	(0.21171403168146127+0.027259041073105384j)
  (1, 0)	(0.21171403168146127-0.027259041073105384j)
  (1, 1)	(0.5507086134965237+0j)"
[0.94470586 1.57076924],0.03191423416137695,"[[7.92990625e-01+2.41208029e-17j 1.16103191e-17+4.05162305e-01j]
 [1.16103191e-17-4.05162305e-01j 2.07009375e-01-6.51989179e-18j]]",(2.48090359900432e-17+0.40516230487543375j),[0.94472981 4.71239196],0.09602165222167969,"[[7.92980925e-01-5.34707947e-18j 2.24754192e-17+4.05169320e-01j]
 [2.24754192e-17-4.05169320e-01j 2.07019075e-01-4.39502916e-18j]]",(2.4809465530158366e-17+0.4051693197978663j),[0.52255879 3.14159265],0.04037737846374512,"[[ 9.33272465e-01-3.44917946e-27j -4.64909106e-27+2.49549536e-01j]
 [-4.64909106e-27-2.49549536e-01j  6.67275350e-02-9.29886012e-29j]]",(9.26846860712503e-18-0.15136557926053615j),[0.94472988 4.71237279],0.16315102577209473,"[[ 7.92980894e-01+1.84691604e-17j -8.41951485e-18+4.05169342e-01j]
 [-8.41951485e-18-4.05169342e-01j  2.07019106e-01+2.56023963e-18j]]",(2.4809466898330786e-17-0.4051693421418176j),"  (0, 0)	(0.4492913865034763+0j)
  (0, 1)	(0.21171403168146127+0.027259041073105384j)
  (1, 0)	(0.21171403168146127-0.027259041073105384j)
  (1, 1)	(0.5507086134965237+0j)"
[3.14159265 0.        ],0.008977890014648438,"[[3.74939946e-33+0.000000e+00j 0.00000000e+00+6.123234e-17j]
 [0.00000000e+00-6.123234e-17j 1.00000000e+00+0.000000e+00j]]",(0.030758333734991306+0j),[2.84556856 4.71238898],0.06279468536376953,"[[ 2.17480517e-02-1.65817817e-19j -3.26916920e-18+1.45859775e-01j]
 [-3.26916920e-18-1.45859775e-01j  9.78251948e-01+8.91476067e-18j]]",(8.931335323895593e-18-0.1458597749181876j),[2.84563634 1.57079633],0.04546689987182617,"[[ 2.17381662e-02-2.80559248e-19j -4.14113448e-18+1.45827358e-01j]
 [-4.14113448e-18-1.45827358e-01j  9.78261834e-01-1.76782966e-17j]]",(8.929350305472353e-18-0.1458273571071972j),[3.14159265 4.71239283],0.10526633262634277,"[[ 1.63639512e-19-5.72649123e-36j -2.99084986e-27+4.04523809e-10j]
 [-2.99084986e-27-4.04523809e-10j  1.00000000e+00-2.71250863e-20j]]",(0.030758333734991303-1.9180332465397153e-20j),"  (0, 0)	(0.4492913865034763+0j)
  (0, 1)	(0.21171403168146127+0.027259041073105384j)
  (1, 0)	(0.21171403168146127-0.027259041073105384j)
  (1, 1)	(0.5507086134965237+0j)"
[1.27881309 2.13836178],0.02651834487915039,"[[6.43926042e-01-4.31962072e-18j 2.69499437e-17+4.78837441e-01j]
 [2.69499437e-17-4.78837441e-01j 3.56073958e-01-7.77484359e-18j]]",(0.1903757527757206+0.7362449945002404j),[1.27878875 3.55047715],0.07483410835266113,"[[ 6.43937698e-01+3.27148211e-19j -1.77698117e-18+4.78833937e-01j]
 [-1.77698117e-18-4.78833937e-01j  3.56062302e-01+6.47457941e-18j]]",(0.1903757527309943+0.7362414910155612j),[1.27876845 4.14483157],0.028499841690063477,"[[ 6.43947417e-01+2.42581468e-17j -6.12819223e-17+4.78831015e-01j]
 [-6.12819223e-17-4.78831015e-01j  3.56052583e-01-1.09454098e-17j]]",(0.1903757527620946+0.7362385690632387j),[1.27879146 3.55047669],0.04488205909729004,"[[ 6.43936401e-01-9.56723128e-18j -6.87735731e-18+4.78834327e-01j]
 [-6.87735731e-18-4.78834327e-01j  3.56063599e-01-5.63813538e-18j]]",(0.19037575273154764+0.7362418807199497j),"  (0, 0)	(0.06303240669467773+0j)
  (1, 1)	(0.9369675933053222+0j)"
[1.48144699 1.57079785],0.03046727180480957,"[[ 5.44615251e-01+1.33815847e-17j -3.07667979e-18+4.98005501e-01j]
 [-3.07667979e-18-4.98005501e-01j  4.55384749e-01-8.78988638e-18j]]",(3.049404212225675e-17-0.49800550074499667j),[1.48148046 4.71238898],0.10737752914428711,"[[ 5.44598581e-01-1.01222648e-17j -7.06333962e-18+4.98006994e-01j]
 [-7.06333962e-18-4.98006994e-01j  4.55401419e-01+5.69925720e-18j]]",(3.049413358577316e-17-0.49800699445757524j),[1.48147143 1.57079633],0.03889155387878418,"[[ 5.44603080e-01-2.96605425e-18j -1.00795455e-17+4.98006592e-01j]
 [-1.00795455e-17-4.98006592e-01j  4.55396920e-01+7.57133172e-18j]]",(3.0494108911328135e-17-0.4980065914933076j),[1.48149352 4.71239187],0.06042289733886719,"[[ 5.44592078e-01-2.34107168e-17j -3.76468580e-17+4.98007577e-01j]
 [-3.76468580e-17-4.98007577e-01j  4.55407922e-01-1.18839882e-17j]]",(3.049416924088958e-17-0.4980075767498156j),"  (0, 0)	(0.06303240669467773+0j)
  (1, 1)	(0.9369675933053222+0j)"
