Nelder-Mead,time
[3.14159265 4.39868865],0.026813507080078125
[3.14159265 3.62244948],0.024154186248779297
[2.50663283 4.8813411 ],0.03431081771850586
[3.14159265 4.26931546],0.02423882484436035
[1.86938359 4.69295155],0.027784109115600586
[2.78965144 6.28318531],0.01968550682067871
[3.14159265 4.39868865],0.02490401268005371
[2.82598815 6.28318531],0.02123546600341797
[3.14159265 3.1049567 ],0.027868986129760742
[1.10497043 6.28318531],0.02225327491760254
