x,fun,jac,nit,nfev,njev,status,message,success
[3.13175899 4.37118365],2.0125087867165163,[-1.26707998 -0.00597611],1,3,1,0,Optimization terminated successfully,True
[3.13175899 4.37118365],2.0125087867165163,[-1.26707998 -0.00597611],1,3,1,0,Optimization terminated successfully,True
[3.13175899 4.37118365],2.0125087867165163,[-1.26707998 -0.00597611],1,3,1,0,Optimization terminated successfully,True
