fun,jac,hess_inv,nfev,njev,status,success,message,x,nit
1.0968009633726983,[-1.  0.  0.  0.],"[[1 0 0 0]
 [0 1 0 0]
 [0 0 1 0]
 [0 0 0 1]]",5,1,0,True,Optimization terminated successfully.,[0.         3.14159265 0.         6.28318531],0
1.072943205533585,[ 0.02538151 -0.02357973  0.          0.        ],"[[0.13699786 0.12208239 0.         0.        ]
 [0.12208239 1.         0.         0.        ]
 [0.         0.         1.         0.        ]
 [0.         0.         0.         1.        ]]",145,29,0,True,Optimization terminated successfully.,[0.0235819  3.14159266 0.         6.28318531],2
1.072943205533585,[ 0.02538151 -0.02357973  0.          0.        ],"[[0.13699786 0.12208239 0.         0.        ]
 [0.12208239 1.         0.         0.        ]
 [0.         0.         1.         0.        ]
 [0.         0.         0.         1.        ]]",145,29,0,True,Optimization terminated successfully.,[0.0235819  3.14159266 0.         6.28318531],2
1.072943205533585,[ 0.02538151 -0.02357973  0.          0.        ],"[[0.13699786 0.12208239 0.         0.        ]
 [0.12208239 1.         0.         0.        ]
 [0.         0.         1.         0.        ]
 [0.         0.         0.         1.        ]]",145,29,0,True,Optimization terminated successfully.,[0.0235819  3.14159266 0.         6.28318531],2
