fun,jac,hess_inv,nfev,njev,status,success,message,x,nit
0.3532957083976576,[ 0.17362885 -0.15802826  0.          0.        ],"[[ 0.99632679 -0.64289266  0.          0.        ]
 [-0.64289266  0.82039418  0.          0.        ]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]",467,91,2,False,Desired error not necessarily achieved due to precision loss.,[2.01868379 2.48048509 0.         6.28318531],3
0.3532957083976576,[ 0.17362885 -0.15802826  0.          0.        ],"[[ 0.99632679 -0.64289266  0.          0.        ]
 [-0.64289266  0.82039418  0.          0.        ]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]",467,91,2,False,Desired error not necessarily achieved due to precision loss.,[2.01868379 2.48048509 0.         6.28318531],3
0.3532957083976576,[ 0.17362885 -0.15802826  0.          0.        ],"[[ 0.99632679 -0.64289266  0.          0.        ]
 [-0.64289266  0.82039418  0.          0.        ]
 [ 0.          0.          1.          0.        ]
 [ 0.          0.          0.          1.        ]]",467,91,2,False,Desired error not necessarily achieved due to precision loss.,[2.01868379 2.48048509 0.         6.28318531],3
