fun,jac,hess_inv,nfev,njev,status,success,message,x,nit
0.8639068546468325,[1. 0. 0. 0.],"[[1 0 0 0]
 [0 1 0 0]
 [0 0 1 0]
 [0 0 0 1]]",512,100,2,False,Desired error not necessarily achieved due to precision loss.,[0.         3.14159265 0.         6.28318531],0
0.8639068546468325,[1. 0. 0. 0.],"[[1 0 0 0]
 [0 1 0 0]
 [0 0 1 0]
 [0 0 0 1]]",512,100,2,False,Desired error not necessarily achieved due to precision loss.,[0.         3.14159265 0.         6.28318531],0
0.8639068546468325,[1. 0. 0. 0.],"[[1 0 0 0]
 [0 1 0 0]
 [0 0 1 0]
 [0 0 0 1]]",512,100,2,False,Desired error not necessarily achieved due to precision loss.,[0.         3.14159265 0.         6.28318531],0
