fun,nit,nfev,status,success,message,x,final_simplex
0.9954956840935988,28,62,0,True,Optimization terminated successfully.,[ 5.08011159 14.6088845   3.07465778],"(array([[ 5.08011159, 14.6088845 ,  3.07465778],
       [ 5.08018868, 14.61736371,  3.0744164 ],
       [ 5.0799184 , 14.61718812,  3.07465126],
       [ 5.08021983, 14.60685274,  3.07442326]]), array([0.99549568, 0.99549581, 0.99549609, 0.99549659]))"
