fun,nit,nfev,status,success,message,x,final_simplex
0.03642909109173374,64,113,0,True,Optimization terminated successfully.,[0.52224283 8.06288476 0.07642177],"(array([[0.52224283, 8.06288476, 0.07642177],
       [0.52209729, 8.05948703, 0.07661642],
       [0.52220088, 8.06357635, 0.07642597],
       [0.52193604, 8.07161895, 0.07681549]]), array([0.03642909, 0.03643066, 0.0364332 , 0.03643572]))"
