Al,Ap,N,x,z,fun
2.435735629144668,0.9043032748714697,9.0,2.7877767271480627,1.1898149552040072,0.08311967835400587
4.305403816349565,1.834548518714299,9.0,0.3144563200696191,0.14326856001880106,0.059080176033752846
0.45266662644329053,1.7630842946252574,15.0,0.5621317031683585,0.17536011200207485,0.09106192309862118
0.31900442912108185,0.7116873629977284,9.0,3.8179582826927962,2.3428699190128217,0.05917213291780312
3.4935801670095095,0.6953549632209398,13.0,1.7574270358008417,1.078348324642948,0.027275777936940325
3.883145242014924,1.5059523579049092,17.0,3.0180736059511637,0.16856598512209064,0.05390984781065064
1.9162802318526189,0.6676780261459663,13.0,2.9910436762585455,2.3919999999990824,0.09313138280622829
2.1505784082204973,0.9580239212481921,9.0,2.888506007040016,1.2375402356964451,0.06849157273545717
1.7720649393237236,0.5570743599130309,13.0,3.9191367785095332,1.6757619604553098,0.022688599613643137
1.477688601527881,0.9751720286722872,9.0,4.979425791836313,3.071076458046934,0.04933749895360645
2.6993933683990177,0.7444402336264236,13.0,1.926457562649635,1.1856894556262554,0.03175707928323
1.691985813579602,0.5457877473575493,13.0,3.9721259017825012,2.4294082895124918,0.03280676429510744
3.569752712265567,0.7286804723688207,13.0,1.7403442241357587,0.7493785075002142,0.029382061042686255
2.6252948748879903,1.7672242219477916,13.0,4.264777963439606,1.8155131653928642,0.06991092422310208
0.6937413878866101,0.7071246611941577,15.0,0.49947843223681554,0.3561960403164485,0.03561506928178243
2.6749541789433318,1.8810802962282813,9.0,5.010492878377577,3.9736260933720033,0.06142002569386633
3.771749290366429,1.8259081720794461,9.0,3.722617100633377,0.19094823855034154,0.00719206060447114
0.3972502631867981,0.7914246824785299,9.0,3.7489523518620564,0.8954976384962526,0.010035464635184742
2.0547413764709654,1.051424040560062,9.0,0.40967883856442716,0.1870233554419788,0.04216633976820517
1.5901282890845718,1.0068377919113194,9.0,3.1134774343146323,1.9320012470202472,0.016968579093736138
4.953314196481107,1.805007960405098,9.0,1.4973836199155763,0.37027931787386037,0.006217613257311494
4.899219312839047,1.4208855469312185,13.0,2.7228461741373304,0.14502622123134895,0.03333769319789723
3.995588790760254,1.2431396913759023,13.0,2.9839450100137066,2.3851209939496196,0.014219241517841786
1.3283077899553393,0.8996993802879912,15.0,0.4523376133630596,0.32318993721903416,0.043712749116046605
2.478501992697929,1.4816031647976151,9.0,4.33510177317481,1.0528582867179517,0.0889313775716124
3.1427722392725883,1.2667547965538362,9.0,1.8142626082283386,0.45152475823582394,0.03243565412762672
2.9854214392156124,1.6253466513834613,9.0,2.6082791282179736,1.5834592566156536,0.052114191678718606
1.5976057589978174,0.9465604350771532,9.0,0.43559297683395637,0.20053318217875832,0.04033827039455705
4.817833591465283,1.1865445511110495,9.0,3.975043221436906,1.6958611542786257,0.054873785300401864
3.130573637506591,0.6861966148989649,13.0,4.031776330120295,1.7181096914566214,0.022289268477314304
3.106535302225916,0.8877562885324501,9.0,4.039288611085082,0.9740092743694905,0.06022007821557662
1.1061399078146674,1.029128788555806,9.0,1.4423950494876976,1.1470331352921357,0.03722610127971233
