fun,nit,nfev,status,success,message,x,final_simplex
0.029532506217736152,106,220,0,True,Optimization terminated successfully.,[ 0.50491456 15.15830479  0.30645365],"(array([[ 0.50491456, 15.15830479,  0.30645365],
       [ 0.50491456, 15.15830478,  0.30645365],
       [ 0.50491456, 15.15830479,  0.30645365],
       [ 0.50491456, 15.15830479,  0.30645365]]), array([0.02953251, 0.02953251, 0.02953251, 0.02953251]))"
