Al,Ap,N,x,z,fun
0.35173818093362824,0.824182491142429,9.0,3.7744629938008076,2.3497624521908858,0.020337104768711416
2.7899197778470977,1.841183028546139,9.0,4.915068076645913,0.2604836022836409,0.09188495643200827
4.221161792547874,0.6779192150092406,17.0,2.9299999999999997,0.14650000000000002,0.05601332242409626
4.3200942871457135,1.4183061623592088,9.0,4.168810984244226,0.9989901456450297,0.03843472213281199
2.531866405221194,0.5093454995486959,17.0,2.7649999999999997,1.175125,0.07678084678390121
4.065324261457782,1.8437453727331947,9.0,4.927420556759865,0.25657986368183544,0.06308159533046605
4.431541481226238,0.8561217480878468,13.0,2.8617715525152865,0.6837435509155747,0.037842670157888454
3.2142616033650113,0.6570966682832136,13.0,3.9953031382222677,1.699667799206777,0.04495061102506077
3.682486706491891,0.9800899295039787,13.0,1.7133166678036587,1.0634303513149879,0.03723252141291655
1.9532026873900337,1.0947584009831355,13.0,3.8026792455851797,0.20753208713660914,0.030749606707652026
1.3782710089928638,1.5764185184775277,9.0,1.3825002304557927,1.0866209088554906,0.061759782665812765
1.4739915811056459,1.2564272547181126,9.0,3.1836652853720415,1.3234842537280365,0.0942686449628709
3.7506436621848813,1.2292150279271938,9.0,1.6975334845067873,0.41881078402210875,0.021392563879388
4.236750919095883,1.4736835984247716,9.0,4.203149501276505,1.7994373192677977,0.04559547715436979
1.898832110309337,1.113055208548684,9.0,3.853368837497987,2.3475791466214875,0.08921998473775687
1.0361318709484508,1.2949941406251388,11.0,1.4618183714394626,0.14020806315558515,0.0238597289944507
1.3582033751151705,0.7163907676661805,9.0,4.15598572292478,3.3280000000000003,0.039993925273895004
1.5792948645263214,1.5739574681596844,13.0,1.3188549485913232,0.07828504852898124,0.06522647012756784
4.694962088308046,1.4113188109341595,13.0,2.7769200121930933,0.1491947657042431,0.026330934935462253
0.7407698894293261,0.60689017231642,15.0,0.5226908296743342,0.17402697366164388,0.028745825859992427
3.5111835634896944,1.3508900776980635,9.0,3.841963768047268,0.1973139130617814,0.012517328059536136
4.396675879164166,1.8650523905010294,15.0,0.31028620295706827,0.22093471153482594,0.06752304721597285
3.646286385827393,0.7279238245983589,13.0,1.7272943915638814,1.060688106177618,0.020952092541368768
0.5452105102621837,0.528742403713239,15.0,0.5395026406687584,0.18127389577180789,0.025352448657289556
3.4362034386117446,0.6927494405176343,13.0,1.7684996247768177,1.085698824879871,0.027513778643594528
3.7325822272446705,1.3937208072848983,13.0,3.066410853896609,0.1651715764768245,0.015731270305892255
2.2221864752353317,0.564354741985325,13.0,2.8731941534928036,1.2237959048359839,0.08626674670433135
4.2284149955673,1.3886068136706924,13.0,2.9098799718167947,0.15772477271564408,0.010283596460343332
3.0393129668074903,0.5844075880728874,13.0,4.079189877967796,1.7337017861137505,0.06794607568519051
2.9277807022814804,1.5772455839960535,9.0,2.6102199891437037,1.1192132918414588,0.07747929289872421
1.395796877240128,1.0689761394686765,9.0,3.199347959371622,1.9849551374839423,0.0631232648187534
1.3825451471645642,0.550020314705718,13.0,4.150020163655744,2.5419116699367583,0.05351507410560474
2.0422257227440004,1.285439912619527,13.0,3.751574264248202,0.20556847585200833,0.0495085119673841
4.487799204701833,0.799508139770723,13.0,2.847850535633018,1.2138870873167347,0.06251167484093344
4.118098867797151,1.707639020377845,9.0,4.244261458767293,0.2252962215740891,0.053992421459521635
4.0461570184138935,1.533653939637135,9.0,0.3279355677720106,0.14138078536366502,0.051997396654453014
1.062748260713663,1.3003944762665114,9.0,1.4574460079335088,1.1365893906967552,0.043931080359507206
3.4678779815757137,1.45284773207595,13.0,3.156411289299042,0.16816957853171327,0.022581396360995168
1.2153615268259033,0.4017130168829857,17.0,0.475,0.38000000000000006,0.03386841828847385
0.7803077663490466,0.8371965581820537,13.0,1.496638761062225,0.092314586540541,0.023116729002345838
4.19268786070462,1.5900666615622256,9.0,4.215597099708205,0.2224952244922096,0.04538808447880578
0.7125059437603488,0.8238206086813855,9.0,1.543409972409207,1.2138612802076556,0.03513420738121173
2.7739589047975444,1.0127039670973352,9.0,1.9065739998408964,0.46043136494301395,0.04387723232645257
3.931178862633353,1.206056678940392,9.0,1.667538618974783,1.0401612598927943,0.01920892664867728
0.9957063777305881,1.8090626763650894,13.0,3.3625995230689942,0.8142417931260432,0.009694753299895305
