fun,nit,nfev,status,success,message,x,final_simplex
0.036427114329961006,131,256,0,True,Optimization terminated successfully.,[0.52214309 8.0641983  0.07653284],"(array([[0.52214309, 8.0641983 , 0.07653284],
       [0.52214309, 8.0641983 , 0.07653284],
       [0.52214309, 8.0641983 , 0.07653284],
       [0.52214309, 8.06419829, 0.07653284]]), array([0.03642711, 0.03642711, 0.03642711, 0.03642711]))"
0.036427114329961006,131,256,0,True,Optimization terminated successfully.,[0.52214309 8.0641983  0.07653284],"(array([[0.52214309, 8.0641983 , 0.07653284],
       [0.52214309, 8.0641983 , 0.07653284],
       [0.52214309, 8.0641983 , 0.07653284],
       [0.52214309, 8.06419829, 0.07653284]]), array([0.03642711, 0.03642711, 0.03642711, 0.03642711]))"
