Al,Ap,N,x,z,fun
4.440670562921067,1.4915568412967897,9.0,1.5768777346458789,0.3902452766115001,0.0118267544767359
3.766164093964453,1.5781882222793966,9.0,0.33388990512839184,0.15077679371343214,0.0529112165570582
2.400132144379842,1.439033393997417,9.0,1.9813631570050745,0.49303467323825095,0.07062584224703519
3.3228122011115735,1.1197554607948295,9.0,1.7822424447227276,0.4376219193617339,0.028245267145998735
1.6707080322029975,0.6406744495340876,13.0,3.9872731714487823,2.4287136029688585,0.036900032078150055
3.198657349342129,1.0971214641544471,13.0,3.9855678139651114,1.713420481958499,0.013971396982639845
4.879037004490348,0.6875406943519347,17.0,3.9609823261160337,3.168,0.03115598679499017
1.0969110480830515,0.5450762028293054,15.0,0.4923813259760813,0.1693138684574608,0.02575192510564054
1.4344122981641712,1.8237693749247248,9.0,1.368229072586636,1.071434975451167,0.06916998277348241
4.396115126342241,1.715482335693029,15.0,0.3273777285523301,0.10827868522823367,0.05879713442079994
2.501374734227895,0.5125709593979287,17.0,2.7750098720221033,1.1797719214567846,0.055612928713192754
4.764460540401049,1.3812887635313658,9.0,3.9894592141792313,0.9553487401181586,0.020219948184784
1.43611385697744,0.782228695230934,13.0,4.096200113319389,0.22297833090565164,0.027316847365277862
3.7175869371453465,1.0814035665941644,9.0,1.7092073411662354,1.0623531247286873,0.023800031804292514
4.320897098001391,0.8548343333634715,13.0,2.902089781568575,2.316470851370702,0.02249284758071695
0.34044432828980525,0.3915462191443839,13.0,0.5392948231543332,0.03845510873520728,0.01818126251841996
4.843080619259134,1.3665462173397824,9.0,3.9602459818082734,0.9469211353011477,0.017797811381038066
2.845479677014236,0.7052376488159884,13.0,4.171000551646799,2.563913956802265,0.025447083012449846
4.033995056173546,1.4226340047940882,9.0,1.644459384660254,1.0325103073628177,0.03510777028474308
4.468784303874578,0.6184200692727384,17.0,4.125,3.3000000000000003,0.04327211879324128
3.395300700565411,1.2267564485699256,9.0,1.7641538208882104,0.437376784774469,0.026166385745602958
2.644008405652147,1.5586526482745897,13.0,4.264488093126458,0.24041036462895873,0.061724795325664036
1.869781976354215,0.8457232792711987,15.0,0.44150418422529353,0.14732196811613207,0.03703202926497688
