Al,Ap,N,x,z,fun
1.2899230720902455,1.167592189199746,9.0,1.4001107383094205,1.115999999999997,0.03665193362584048
2.779276409960198,1.2554061197216835,9.0,2.6624986126691303,1.1426958698217666,0.04511652726656309
1.9000585938988543,1.1141383975924526,13.0,3.854767027784747,0.23638926604624783,0.009912697824145387
3.777203884753319,1.0422739467285222,9.0,1.6998026448603738,1.0539628630651674,0.030623035896683068
4.343369030170564,1.8148002481291907,9.0,0.3137470384001761,0.14205228836494857,0.057754355618456675
1.0706889408858518,1.8679195345239907,9.0,3.319352497922583,2.056863538257753,0.030706182908391798
1.732893160798482,1.2607350865575615,13.0,3.0676014437762906,2.416439558823444,0.025711961819617376
3.397647805110615,1.054202907406762,9.0,1.7695944558818208,0.431665840513559,0.03278828883950638
0.46803385545081466,0.4429085702660448,13.0,0.5438284403634442,0.22119703799298357,0.021884811266228488
2.907941459303366,1.304619713235556,9.0,0.3681374794269889,0.1669580916752983,0.047678279078059826
4.440218618707085,1.234087747011537,9.0,2.855507430881566,1.7603519719655492,0.039336936026906556
2.6367956159248473,1.512687318013007,9.0,1.920869359173382,0.48243849953022166,0.06484729082443688
4.4220771114714195,1.8660277017449978,13.0,0.32773270381083497,0.24774561418944738,0.06383843553234264
4.720246433763683,1.3718314361160044,13.0,2.770716015174971,0.14833638088871048,0.026704343116754577
0.7259213491859658,0.688924124923951,9.0,0.499448638187035,0.2265556374481372,0.031318654969113846
1.5918879195721256,0.5833794579124351,13.0,4.031160525873401,2.4592113181879482,0.03254813662451641
0.31696311374225195,1.7883910519036201,13.0,0.5088834674845197,0.335052862593338,0.09262287910265041
1.2492370623492366,0.7502319919280175,15.0,0.4828474844901075,0.15984015431774537,0.034191321785279075
1.1098347694249724,1.7997065546267175,9.0,3.3043128788954896,2.0477631977863284,0.011947278887222697
3.1747533885434094,0.6419264274408963,13.0,4.01396046677364,1.7066766506571678,0.037621400626504556
3.027652490402711,0.5791222351882942,13.0,4.084857151748724,1.7361001862408023,0.0725456382812226
0.7329934990611799,0.8131895716845672,9.0,1.5373231085723136,1.2115909573136192,0.03461088407946142
3.707581296099139,1.358652082777674,13.0,3.0755918116528727,0.16501469848949488,0.012844084796446888
4.955625918851052,0.9264030017204747,13.0,3.927168721295118,1.67098546418587,0.023789964430653766
4.691127803187929,1.0926946199964709,9.0,4.02630019739883,1.7171822018773462,0.0829631018619052
1.1695296764900602,0.4256184418792096,17.0,0.4724774188449112,0.025561557978102355,0.04100627708909574
2.2030066439842884,1.3958838077038394,9.0,2.036128665026119,0.49990133150316896,0.07087484983644907
3.1103343252840734,1.1109116233722192,9.0,1.826956253321666,1.1411410244985698,0.031759376281573354
4.433388511698831,1.8808223386248577,9.0,0.3104967313063136,0.14118195085430826,0.05972481685055505
