Al,Ap,N,x,z,fun
1.3851938503257022,0.9610367001292798,15.0,0.4721781798326986,0.15326876040964357,0.04172518549181086
4.185014113021751,1.5700010949219485,9.0,4.223269103313462,1.8081520208545083,0.06547763741962746
2.2980319132231446,0.7042987665271099,13.0,2.838270974393865,1.2179518767466133,0.041779519748332196
4.969338205675361,1.6168226497529852,13.0,2.7014796540534753,0.14538615732093715,0.039961987272503545
0.9774422273879189,1.7989222465402623,15.0,0.45492497155302525,0.16576323803194973,0.09510022485944213
1.3750652045013636,1.5571779818376559,9.0,1.3832571975604393,1.0877648549735761,0.06111592288127968
2.6121888757858645,1.2075169798931082,9.0,0.3817158042503747,0.17320057197321864,0.04540160262085829
2.023493514342573,0.9212307782110617,9.0,2.9404517687445977,1.2556776081332308,0.08345187657030051
3.315849430394475,0.7944295957411529,13.0,1.7891236549805074,1.1042884353906364,0.020189393613066917
4.847445140950709,1.7052544495894484,13.0,2.7314719816113766,0.14860361791487833,0.038718951165224696
4.115582490194912,1.8384351153998821,9.0,4.904315555290322,0.25202832018294746,0.06497811132420084
1.1796699973415818,1.1248588569623925,13.0,1.4033868693062024,0.08577311075191893,0.048183819863225334
4.707114844940487,1.8789993203265327,15.0,0.31719286213690956,0.10463414606965514,0.06228004375221977
3.828903901453308,1.5683072986090125,15.0,0.32965472425290143,0.2341416059079656,0.0591129407654208
3.343221819322463,1.5965300868240575,9.0,3.205597655771683,2.564,0.06385348917609551
3.2479930017336978,0.6385402994819585,13.0,3.9803337072845375,1.6921907370821305,0.049305042420891135
1.4226880749692883,1.4152946958957642,9.0,1.3689953100798373,1.092,0.04453861938529556
1.41926382057169,0.42956353296866817,17.0,4.13,0.20650000000000002,0.035946053548110896
3.1701247791438587,1.0242657881867818,13.0,4.020690155490664,1.746441098588088,0.015183510784881771
4.347942799939389,1.8495615245028632,9.0,0.31313211912876093,0.14257765493223246,0.05927793043685533
3.0043801122560887,0.582671659427796,13.0,4.096096724238927,1.740833789716161,0.06886099933376791
4.381033763477996,1.1415816446139841,9.0,4.152622086674875,0.9883412972646797,0.045473417533176436
3.2024272496650945,1.07994156969087,9.0,1.8078069498761864,0.4430473786353254,0.03160610955626912
3.7440348277181257,1.0599049084973258,9.0,1.7051917395329161,1.0584472539405099,0.02671592353988838
2.381600350255871,1.2773282047466883,9.0,1.992118253248239,0.48969773454197113,0.05786543938320424
4.7505860274494776,1.212608119499551,9.0,4.0002698380972745,1.7074804821219494,0.03968313405095395
0.9768981378643892,0.8836754019181242,13.0,1.4514273861358482,0.0870692714893775,0.025119305950872976
4.727912844758863,1.603661792142992,9.0,1.5322593838081,0.37830038208971045,0.011123756416411747
1.6307795760877069,0.928597451360891,9.0,0.43461779186963434,0.19809044747367896,0.03880692987224525
0.9198972695461133,0.49163215422494777,13.0,0.48854393562679094,0.036776210138604735,0.021590602861374097
2.3338658356316357,1.5757806442637485,13.0,4.4084244443947975,1.862444970925305,0.0831468767481506
4.812077611492897,1.469906049517709,9.0,3.9686287107837828,0.9516730530978853,0.023523841416454295
4.879467118579937,1.8714031169999752,9.0,1.50705866831668,0.37348399525925885,0.013681260956041667
1.7382374012487296,1.0574973167011816,9.0,3.916024329608934,3.111375084006399,0.03597247547413996
