Al,Ap,N,x,z,fun
4.54102203027307,1.6980825460069198,9.0,0.31185912795739057,0.13392139405444772,0.05544033874289471
4.335789693647576,1.0779576983811905,13.0,2.8841641544438454,0.1517086217681969,0.016414569260287892
4.9950034442486375,1.5017088260446416,9.0,3.899885742462739,0.9334593769530435,0.015338928544476792
3.23921460463923,0.8750382547854383,13.0,1.8023470464426514,1.1165295047878125,0.03861031754225244
1.4929118210135768,1.2826591563813534,9.0,3.1768592403438833,1.9646861824491644,0.09373151618727846
4.6894638681462215,1.6978294445365116,9.0,1.5364367670324284,0.3808750843054289,0.006662959805319724
4.095621677751403,1.4698977093269856,9.0,2.9500362405693714,1.827834371718956,0.031823242049652735
3.795729902000874,1.4393886248906105,9.0,3.0470310905571494,1.8847640481113872,0.01672452756992112
0.9420520840516805,0.9018504452534858,13.0,1.488162722230262,0.6112274433571944,0.028916239517494932
3.9213497383345084,1.8173069541109617,9.0,4.332030416542486,0.22554718653359884,0.06918283767279401
0.6609337075732978,1.0757606253623941,9.0,2.5551176259043786,1.5886699614202102,0.07558790143017231
3.251002740604375,1.6313679964285366,15.0,0.36981756362985585,0.1198811441292897,0.05913807294042203
0.3916242284428606,1.0033384534647969,9.0,3.7359272903939913,0.8446872173397296,0.031545034566344804
2.19493591940627,1.3087920395274695,9.0,2.0420658381902532,0.49775983963211723,0.06472412472263826
2.895760997367527,1.2792149400727832,9.0,1.8920468412999536,0.4738807150010046,0.04562563765270357
1.4929963580694912,0.4419402162334953,13.0,4.080009225548448,1.742093894323562,0.0739746432364339
4.8378945984036825,1.4789383610636748,9.0,3.9586021150326953,0.94917337566813,0.02247003277966944
3.4350234595938,1.4382538259745408,15.0,0.34440229819416124,0.2447027042774124,0.05633744812897701
2.4256011544171523,1.0482151173878356,9.0,0.3951881193733373,0.17181797304739344,0.040977110386763084
1.2128286054238957,1.2373138090051239,9.0,1.4207045360350836,1.1204853864901847,0.048542218796790576
1.6361088947600413,1.6785134985646426,13.0,4.827431907506806,2.075349717548296,0.09715612959103602
1.635333162321298,1.3694621338088335,13.0,4.847096904302724,2.046698289085948,0.06563259927667656
0.913155169613934,0.6978935571601481,9.0,0.48746805630865847,0.21613416743237335,0.031242494238684353
2.8810947941593494,0.6680463763198813,13.0,4.154447054176006,1.7675469103448735,0.02830126919486021
3.467010943881188,1.2910722150649354,9.0,1.7484413040239803,0.4352310755387769,0.023698443376925754
3.265452797175097,1.7313190925471522,9.0,3.2302971502099926,2.5839999999999925,0.07260281381155903
4.50577601242135,0.7668407843218461,17.0,2.8449999999999998,1.7425625,0.07909717544832504
4.697694886897673,1.333116786140498,13.0,2.777525433248815,0.14830611549053924,0.02567302953994735
0.9291735708725875,0.650545706600259,9.0,0.4923595299478081,0.2078227957876056,0.030307545090298024
0.7548381623456428,1.234632544203121,9.0,2.5134352951615524,1.558076943346691,0.0796962176851116
4.448129519990542,0.8433209266754181,13.0,2.857199127230467,0.682460054859558,0.044498072056644335
2.987180645495675,1.3877511217863685,9.0,0.36318587035223926,0.16722271506266165,0.05164818817882209
3.8553614310880415,0.9453360814395126,15.0,1.6975736147870257,0.3887734458014935,0.008369603946455906
4.940464451965792,1.7701717485818484,13.0,2.7063108768376414,0.14712895189809638,0.04349063138376105
0.675245720206702,0.6276419631497869,9.0,0.5083386899001785,0.22231938387880015,0.028837799874587056
2.096816855349426,0.8872942590723295,9.0,2.913589392876264,1.242441570416457,0.08264841794873322
1.679469918072668,0.7300333652079197,13.0,3.959364720176779,0.2124284936065178,0.006820713711986071
