nfev,nlfev,nljev,nlhev,xl,funl,x,fun,nit,message,success
587,398,83,0,"[[ 0.50488797 15.          0.2718605 ]
 [ 0.50484376 15.          0.16814197]
 [ 0.53468407 11.          0.27223279]
 [ 0.53456102 11.          0.17804271]
 [ 0.50487306 11.          0.26598368]
 [ 0.53283193 15.          0.36597776]
 [ 0.52030626  9.          0.416     ]
 [ 0.52        7.          0.23896533]
 [ 0.559      17.          0.026     ]
 [ 0.559       3.          0.17414289]
 [ 0.59717419 16.99804686  0.41393152]
 [ 0.4712522  15.          0.16126383]
 [ 0.481       3.          0.0812517 ]
 [ 0.481       3.          0.2530573 ]
 [ 0.481       7.          0.416     ]
 [ 0.442      17.          0.026     ]
 [ 0.598       1.          0.04937031]]","[0.0295641  0.0296822  0.03039851 0.03049772 0.0306608  0.03232767
 0.03440915 0.10256479 0.52592926 0.71925059 0.75847542 0.75956446
 0.81326625 0.82211128 0.85900119 0.9189111  0.95284616]",[ 0.50488797 15.          0.2718605 ],0.029564104472549826,4,Optimization terminated successfully.,True
587,398,83,0,"[[ 0.50488797 15.          0.2718605 ]
 [ 0.50484376 15.          0.16814197]
 [ 0.53468407 11.          0.27223279]
 [ 0.53456102 11.          0.17804271]
 [ 0.50487306 11.          0.26598368]
 [ 0.53283193 15.          0.36597776]
 [ 0.52030626  9.          0.416     ]
 [ 0.52        7.          0.23896533]
 [ 0.559      17.          0.026     ]
 [ 0.559       3.          0.17414289]
 [ 0.59717419 16.99804686  0.41393152]
 [ 0.4712522  15.          0.16126383]
 [ 0.481       3.          0.0812517 ]
 [ 0.481       3.          0.2530573 ]
 [ 0.481       7.          0.416     ]
 [ 0.442      17.          0.026     ]
 [ 0.598       1.          0.04937031]]","[0.0295641  0.0296822  0.03039851 0.03049772 0.0306608  0.03232767
 0.03440915 0.10256479 0.52592926 0.71925059 0.75847542 0.75956446
 0.81326625 0.82211128 0.85900119 0.9189111  0.95284616]",[ 0.50488797 15.          0.2718605 ],0.029564104472549826,4,Optimization terminated successfully.,True
587,398,83,0,"[[ 0.50488797 15.          0.2718605 ]
 [ 0.50484376 15.          0.16814197]
 [ 0.53468407 11.          0.27223279]
 [ 0.53456102 11.          0.17804271]
 [ 0.50487306 11.          0.26598368]
 [ 0.53283193 15.          0.36597776]
 [ 0.52030626  9.          0.416     ]
 [ 0.52        7.          0.23896533]
 [ 0.559      17.          0.026     ]
 [ 0.559       3.          0.17414289]
 [ 0.59717419 16.99804686  0.41393152]
 [ 0.4712522  15.          0.16126383]
 [ 0.481       3.          0.0812517 ]
 [ 0.481       3.          0.2530573 ]
 [ 0.481       7.          0.416     ]
 [ 0.442      17.          0.026     ]
 [ 0.598       1.          0.04937031]]","[0.0295641  0.0296822  0.03039851 0.03049772 0.0306608  0.03232767
 0.03440915 0.10256479 0.52592926 0.71925059 0.75847542 0.75956446
 0.81326625 0.82211128 0.85900119 0.9189111  0.95284616]",[ 0.50488797 15.          0.2718605 ],0.029564104472549826,4,Optimization terminated successfully.,True
