Al,Ap,N,x,z,fun
0.31847466908717603,0.6852816294748494,9.0,3.804106513973421,0.9086683905050651,0.011761029080862998
3.7730838823406523,1.3626595843459073,9.0,1.6897482450057286,0.4211803592763386,0.01662037075056967
3.717414681504061,0.9132034544831641,13.0,1.7084681291809583,1.0577425174924742,0.027365493256662654
4.507385956048517,0.9502393151039038,13.0,4.1010360295091814,1.749279349188149,0.019944492749584385
2.30164305450651,1.4604528955834193,9.0,2.006425995547127,0.49798374505265114,0.07598799480034361
2.769066124129004,1.4930071174267316,9.0,4.966553719352822,3.954016653383463,0.05158427270175182
3.582789805690358,1.6194174888590693,9.0,3.8231005576363994,0.9035540107081425,0.0546292392657362
4.315430862523397,1.6795556291485072,9.0,0.31726202945695237,0.13931477469970746,0.054179119135896084
4.897336297372407,0.6211692721435392,17.0,3.956026461282117,0.9418786532052935,0.056575951743406204
4.466992882687529,1.5825837432993823,9.0,1.5710205201835055,0.39046153874799583,0.006909503098023018
1.7068477694663724,0.9511414099702223,9.0,0.429922935754598,0.19601235269858855,0.03947963868554917
0.6412884428710689,1.124652540484577,9.0,2.560526595184401,1.5943205767186925,0.09202827079887867
2.8946504873599026,1.6671401678320437,9.0,4.869221826152901,2.0781695127096316,0.07950822512628228
0.648612110869768,0.3278976921839971,17.0,0.5199539590292915,0.4149803117125948,0.023190498196426306
2.0266109077519086,1.2822938261808736,13.0,3.7841926643838875,0.23326628346308367,0.024036868377950694
3.8309617917561813,0.73716098743909,13.0,1.6933177601735458,1.0389195043564186,0.022561532997046732
2.0062834694183698,0.819948288349221,9.0,2.9557700990458273,1.812715063645127,0.06485329303882618
3.6441042640955366,0.9746820094877847,9.0,1.7259118709126837,1.068705675968662,0.04528029621146691
3.356659284294856,1.5078762709073903,9.0,0.3480327676421706,0.15978625480587344,0.05388476371729373
1.2629420464184298,1.3315478858068894,13.0,1.382268056702875,0.08656543649545723,0.0705140647021666
1.4220085341359459,1.6584217191634991,9.0,1.3720869897868238,1.0788750436480568,0.06528823653948362
1.3238109656571801,0.6018282744823306,13.0,0.45694053793137224,0.03773629767359588,0.026137501490469
3.8126243469998697,1.8061462879745642,7.0,0.3371504112670017,0.23184806176242026,0.06508020099913514
3.4148691117299674,0.6572228096734243,15.0,1.775,0.42041897727351984,0.03225807231450093
4.8835239899715805,1.7634886476388922,13.0,2.7210853345449326,0.1483061819050369,0.04152729588244567
2.8510416515620345,0.93706296625559,13.0,4.17588948405594,1.786009251424233,0.0264088517407194
3.043736730685603,0.6417009690569728,13.0,4.075366325582642,1.7336993916145647,0.03153979126243414
0.4737033276567832,1.5616416657756658,5.0,3.6524915295832194,1.4637618868576208,0.06939026222353126
1.9355643503762678,0.7123356981277856,13.0,2.992061084899578,1.2578264056787571,0.05820322956124001
2.0407317531062623,0.9984775312472879,9.0,0.41260876411696323,0.18458044369356746,0.03977530831506346
0.5679718671595154,1.4187640517346722,9.0,3.6108675734148514,0.8629621468272981,0.005874298370687569
1.5582530631025155,1.7231724580677303,7.0,1.318853086020683,0.3202071736508456,0.06892585401241648
0.8522012221347852,1.610336293071434,9.0,2.462422850998651,1.5206273582805705,0.09181582040610096
0.5181773705107544,0.9801084527501643,9.0,2.615172781215494,1.6342841856041956,0.09557992573508206
3.513232368437556,0.9012603199579453,13.0,1.7491547452736187,0.7551984813898805,0.05685604969598806
3.650011010003834,0.7928691563951444,13.0,1.7239453083660292,0.743521450760193,0.016484865910145776
4.928025267779904,1.4347024819767822,9.0,3.925557547344003,0.20192000881730018,0.018652180762820686
3.435196695481801,0.692159070557355,13.0,1.770027521070031,1.084193802675077,0.029602872625403922
1.5549564244047525,1.1646761944389277,13.0,4.911486685108158,2.1106182476208457,0.05129271328468934
1.5329039799235422,1.4119542283552862,13.0,1.3305977998522374,0.07783446926905234,0.04678570946979773
2.8224329674894517,0.7882073238786017,13.0,4.188335843841901,2.560891785710063,0.025634894369430956
3.232247738296887,0.674379904679997,13.0,3.9853693910049435,0.9440080972952849,0.030642164694912828
2.8341691911027915,1.1963094416192226,9.0,1.8841343721895885,0.4654402796426676,0.040630364286358786
1.4279469219958663,0.5848321808699348,13.0,4.113434382062909,0.9857690443322654,0.037389700581855034
4.659687594420301,0.717954227668924,17.0,4.045,1.7191250000000002,0.026100763477803962
2.4635588926966006,1.3685963821911977,9.0,1.9928038510353938,0.49923391569105113,0.07251719896761472
1.5711873237837592,1.3182992980826538,13.0,4.91961349191711,2.1301243770512075,0.07173917941768335
2.479054386016774,1.3834380369389825,9.0,1.9631269811724004,0.4880619661152202,0.06283103021779182
1.6183891426210513,1.4361721168736448,9.0,4.8589728594240365,0.2454202722210489,0.08442331994853339
3.997726601519321,0.56417301072807,15.0,1.6661871485201125,0.3491820055492082,0.07980745166773608
3.9298781452763873,0.8744915197840548,13.0,1.6716072713345353,1.0316282273608717,0.01464515226575527
0.8355189230318452,0.6815226007401499,9.0,0.4932798971974619,0.21919028030364143,0.03068164170763537
4.535781043888584,1.2182350839971483,9.0,4.08539306596698,1.744729149408443,0.03540876098557776
1.2129842316675428,1.5454904357661283,9.0,3.267574177177152,2.0259658264416425,0.00828269804662594
4.705372170576669,1.5868749984884645,13.0,2.771149165941832,0.15058211726735973,0.030985208392825706
2.1737348483928565,1.5360331476758216,9.0,2.0385764864203284,0.5047212158846022,0.08668983022328704
3.3072963528802592,1.4028165820613292,15.0,0.3494764970316241,0.2483314523851452,0.05574369244408094
3.406305506989756,0.4978028265899556,17.0,1.7774431395762118,1.0836908676291155,0.07256436356941016
0.4589192590506749,1.170755260392314,9.0,3.686380491100013,2.3015193078286904,0.07935841135271021
1.9701427197431254,0.5073214732687176,13.0,2.9736558400133233,2.373220226094333,0.06448744474370205
1.8715771187504089,1.0171795346330827,13.0,3.8469288079546304,0.21034948610130863,0.0221745137393972
4.6650388073492755,0.9221783609518374,13.0,4.038050972984696,1.7214868904267187,0.016277191290281184
2.1222391656265263,1.6005681670126808,9.0,3.703881776673381,2.294356517187029,0.03148238512866742
2.279687853653815,1.2140465033745167,15.0,0.4172677958972102,0.1357315691866617,0.04844445955494523
4.711836478095287,0.7279439698417359,17.0,4.025,3.2200000000000006,0.06708460426458027
1.7828681163503899,1.3941159501947178,13.0,2.1565061334139104,1.330640253005264,0.08493241356077216
2.933333507119936,0.6797508488127846,13.0,4.126710869094199,1.7585956659514896,0.02485467936221165
1.0392958627731967,1.3263228613120854,9.0,1.462830442489636,1.1388766829973564,0.041938578227642624
3.8263490347175493,1.7931922904770166,9.0,4.3805249840038005,1.0457228540672059,0.061337405090655106
0.6374875881780587,0.32709141723897334,17.0,0.52,0.41600000000000004,0.04005581194501569
2.683537046600468,1.7730396357021025,9.0,5.010116648296921,3.9757087185271622,0.05207110480562681
4.409227916172637,1.0505862322752335,13.0,2.864459690119044,1.2277896699390707,0.03838784486422139
0.500123786268762,1.8527474990825257,15.0,0.555605057889677,0.17316249369681186,0.09593151027965534
1.2228113541938548,0.6638486302781701,15.0,0.48441595593843617,0.162621715845987,0.03074115227721652
2.79171967225887,1.0930688069507477,9.0,1.8979838136533205,0.4639579539505353,0.039891462499280106
4.362876900884892,1.4609198035468611,9.0,4.146881323331986,0.21748907064882828,0.03413767113521074
0.7152109307891212,0.32277827076179205,17.0,0.510412753802171,0.025500000000000002,0.024636023566006186
3.472702737525702,1.1402575045655579,9.0,1.752171585197785,0.4303540134486328,0.025882696128348898
1.476259113578542,1.4664998881837814,13.0,1.339214211574543,0.08093102975967753,0.06847321410268203
2.850203896092938,1.4247026600749078,9.0,2.6369183468262416,1.1316178115824365,0.055250962315329645
1.2132086452516804,0.6821726391574461,13.0,0.4864091055054484,0.3722452627880516,0.03241315945954508
2.952360957242251,0.76045850532877,13.0,4.1257227773282015,1.741836699502176,0.02390403809041663
4.15535034726088,0.8811578695519251,13.0,2.9515910156681753,2.3564363532980486,0.023397773959906783
3.6615160872977404,0.6926165427730607,13.0,1.725502861953553,1.0582766863876878,0.036947182068433476
4.745777504267661,1.3428790307368974,9.0,3.9979414754198164,1.7100372847752252,0.021152583499600322
1.5893273648531607,1.1637014003256962,13.0,4.913637729720284,2.0968316339498214,0.05693368255876868
2.5534310250528076,1.2108849075323849,9.0,1.9506097874791453,0.4798599976514843,0.0492930018597266
0.66570970207035,0.764584596556847,13.0,1.525623685073762,0.09386805511016115,0.015287865109703175
2.909616555785839,0.8770287461491559,9.0,4.134065250583478,0.9974458701506886,0.0688899849640231
1.3047937206681084,1.2455021951244718,9.0,1.3963046652250908,1.112,0.04174100151603577
3.5285983030351016,0.7389127072812336,13.0,1.7491551553027103,1.0755045587389132,0.01851496803711627
2.202838659254245,0.5809333116338959,13.0,2.8845560273800173,2.2974714875849536,0.027369736457868103
2.1784685035132494,1.0740162226147274,9.0,0.40363356569899556,0.1831401805539297,0.042197746338318826
1.9711888525134897,1.3004366316854208,13.0,3.7861618571634437,0.20948318858550177,0.05056737536057994
1.018612254636304,0.8165894402543146,15.0,0.49961750635140323,0.16282876542930524,0.0368934274151804
2.33631110385932,0.8556663785860382,13.0,2.838378332831967,0.6605760021787375,0.0037756516161684974
0.8821483872229597,0.5587969176864425,13.0,0.5101549680691879,0.20327671177780313,0.02707706410142178
0.4973539232559087,1.0466862634617122,9.0,3.674056769881433,0.8787078266471351,0.006030981680359962
1.8512652480727687,0.5642499756341578,13.0,3.0204375646312007,1.8483623785504086,0.05394196019206947
2.734708598306682,1.6199575583824286,9.0,4.984590432570818,3.9612599242646085,0.044680329735743596
1.3333940294730162,1.1023058800778844,13.0,3.2269521004616415,0.7519376488645895,0.049781667229033766
0.9988881378744314,0.4855493298537613,15.0,0.4986320378165865,0.17419119949293857,0.023515634253113923
1.2575295191568303,1.38856105755671,9.0,3.2531312791885933,2.0175459519656638,0.01974522031395988
2.88290268175768,1.0692158873888862,9.0,1.877927175399226,0.4585981523088297,0.03820139464908954
0.4289436172324404,0.6176006857734865,9.0,0.5249907431812522,0.23791166345867146,0.028865567616646742
4.712980303591118,0.7483493648105238,17.0,4.025,3.2200000000000006,0.0750941767090673
1.0341598348482022,0.7926617229459542,9.0,0.473730559090716,0.21806670107323115,0.03553810977321281
1.1148782464148561,1.7406338966667003,9.0,3.3050487389442433,2.0484912247373717,0.024561820476252497
0.9330830752498176,0.7138962398218447,15.0,0.5068498566611724,0.1669090814255985,0.03301552674207253
4.291588065866386,0.6617666075632409,17.0,2.91,0.14550000000000002,0.04085012262869213
3.43550126036302,0.6089002401345712,15.0,1.77,0.3732085242876575,0.030462074890676687
2.492391131387405,0.849016206856767,13.0,2.781830267020886,0.6494418052359304,0.009650497279950923
4.215085812102251,1.0420595179220025,13.0,2.9358569479150813,2.334672871162536,0.010983664518567332
1.4176050379624372,1.8467551507111826,7.0,1.3410140818059366,0.3293292985042362,0.009654186633131065
2.4757797373093586,1.2104703131873598,9.0,1.970803723253234,1.231401245045599,0.051157254930416646
0.8896194916032785,0.8775373825558537,13.0,1.4706788038671275,0.08989243446513638,0.026913339975193018
1.4323503183810242,1.5355246675539336,9.0,1.3689818580607298,1.083745340918249,0.05811195583958301
1.7789228557982673,0.5332429745160978,13.0,3.9166565474473733,0.9350928066230605,0.034951258093325346
3.8431230759273127,1.1598958281266203,9.0,1.6830744331623204,0.4123589822878058,0.025104821289254314
1.016161852869825,1.5174455041476809,15.0,3.369278159036719,2.0542348176411704,0.044185251617554586
4.658766160150875,0.710553453407554,17.0,4.045,1.7191250000000002,0.027688456609745997
4.935436385744484,1.8328079089386555,13.0,2.7251948820508676,1.18540627662622,0.08856729823720172
3.941935029500826,1.1648995712405215,13.0,3.002646332357295,0.15971316799999674,0.0034043720884052208
2.875526975713078,1.8083312106132277,9.0,4.871327979415165,2.0838058023479937,0.08135447759770156
1.9302483164453184,1.5252145008754066,9.0,2.110549998818841,0.5120438445714115,0.08675193654097585
1.2376927282237478,1.4923045920208537,9.0,3.2581727964960017,2.020355962124091,0.008299846886659183
4.238000343209802,1.3135282811057265,9.0,1.6131421287983048,0.39592221829790797,0.017934631648682687
2.6821056341720366,0.693437110028799,13.0,2.711483994938188,1.657278094788699,0.06213269727599201
1.4813259283839932,0.59605056091546,13.0,4.096900109024329,2.4959430749984324,0.02399510728557728
4.275469186532223,0.7528604762191587,17.0,2.915,2.3320000000000003,0.059226084818157665
3.974495955726787,0.6340813134774769,15.0,1.67,0.3950431711498118,0.04140340331174594
2.433442275623998,1.5083832136402886,9.0,4.357469824684064,0.22244733930569185,0.07817342677554517
3.2157137810704577,1.0769281543163143,9.0,3.981358977830745,0.9655104419731272,0.019763724377362263
3.5010117763785202,1.5003867790358854,9.0,0.3435605551663634,0.1556580390860285,0.05166358354094904
0.8814750200499117,0.6337628588213345,15.0,0.48530038852718926,0.3423571039001664,0.0303500707139936
0.9048939373498439,0.6300072301237454,15.0,0.5090343721953803,0.16983746774945702,0.029614595416258625
3.94676352503881,1.4454598942818204,13.0,2.995565555468749,0.1628964273760501,0.012712876061384725
3.0898312243761237,0.9438310068696368,13.0,4.040073400533492,1.7059342239227482,0.01311848832009953
4.583645692172442,1.0990946137294617,9.0,2.822376793845708,2.250756237307431,0.0871758157053027
4.728392930644099,0.5663136741388065,17.0,4.0200000000000005,3.2160000000000006,0.0971823080519745
1.5053428779134863,0.790163709624271,9.0,4.0663973791613195,3.255999999999995,0.06407798946059794
3.46318547473385,1.672949720260021,13.0,3.1734199783357346,0.7845168205386441,0.05185591135033825
0.32895620630237443,1.8275126228405392,3.0,0.5159474820789739,0.16679762841289916,0.09484603427621163
0.6753673093179147,0.9410567401780477,9.0,2.556420091354517,1.5831442293663378,0.06525230711504273
4.57052932070619,1.1737079559858123,9.0,4.073244898184094,0.970283073805541,0.030847236016687853
3.2675251656827156,1.0032162288007054,13.0,3.9569262704765404,1.698608528440788,0.009053891693151815
2.7914836793447324,1.7044313668128162,9.0,4.945912305069441,3.9333989096127504,0.061275363921105795
4.009192609338458,1.041081022939947,13.0,1.6540225154088086,1.0262055780958876,0.030747597450436055
