nfev,nlfev,nljev,nlhev,xl,funl,x,fun,nit,message,success
367,178,38,0,"[[ 0.5342375  13.          0.30569851]
 [ 0.53400131 13.          0.02663482]
 [ 0.50501639 17.          0.39670508]
 [ 0.52311117  7.          0.16125871]
 [ 0.5         7.          0.4       ]
 [ 0.5         3.          0.06202904]
 [ 0.5         3.          0.23402032]
 [ 0.43814727  9.          0.09550826]]","[0.0312     0.03142925 0.07296618 0.09814404 0.53246584 0.76571423
 0.7729967  0.92757455]",[ 0.5342375  13.          0.30569851],0.031199995479365833,4,Optimization terminated successfully.,True
367,178,38,0,"[[ 0.5342375  13.          0.30569851]
 [ 0.53400131 13.          0.02663482]
 [ 0.50501639 17.          0.39670508]
 [ 0.52311117  7.          0.16125871]
 [ 0.5         7.          0.4       ]
 [ 0.5         3.          0.06202904]
 [ 0.5         3.          0.23402032]
 [ 0.43814727  9.          0.09550826]]","[0.0312     0.03142925 0.07296618 0.09814404 0.53246584 0.76571423
 0.7729967  0.92757455]",[ 0.5342375  13.          0.30569851],0.031199995479365833,4,Optimization terminated successfully.,True
