Al,Ap,N,x,z,fun
1.1973415026527556,0.6870094699251755,15.0,0.48646724462105057,0.1624488571637984,0.031723196600453564
4.42028641091191,0.8754107349375687,13.0,2.8727559701513066,2.292916404194593,0.02230080019864535
2.2141683052167465,1.5866866674851396,9.0,2.0256534996825937,0.5040470503121876,0.0921428804395476
3.7377156257126685,1.653755812829038,9.0,0.3333925309495904,0.1531602087123875,0.057074918374768746
4.122902267938122,1.137801004520319,9.0,2.9595634913694533,2.3558055028225855,0.04512214621973901
1.86199723311193,0.4997017659121622,13.0,3.0178196785005498,2.4084339545895355,0.0792323008547907
3.077318438900599,1.7675935684997497,9.0,2.5616824491603185,1.0969274202539865,0.07212188564700167
4.012286286515714,1.621133289417699,9.0,4.298653206210184,1.029460143525691,0.05374688063993451
3.2409785568468985,1.6938826902333552,13.0,3.2331370985279966,0.17096111606901981,0.031403971957040304
4.047860627878602,1.203192862983645,9.0,1.6481326345249367,1.02606514213311,0.0181691283013042
1.1774350109021503,0.6624829100279153,15.0,0.46389398291991496,0.3260149728548641,0.03060267388053941
0.8827878592326102,0.5811452494571807,13.0,0.5108178331048489,0.20193989494726453,0.02795723045291346
1.0429314438830828,1.7061271711791979,13.0,3.3450925414103407,0.8101187775240671,0.006924597482346379
1.1723026901085123,0.8425394108357113,9.0,0.46311949858870816,0.21437052157791223,0.03755993183500825
1.6154804901709245,1.4982783821995398,13.0,4.852285203183255,2.085970023716379,0.08092029534390568
1.6489636684042193,1.672992101876079,9.0,4.824881788011696,2.9773883446667075,0.09875734751932053
4.259199849110115,0.924063593616814,13.0,2.9109480615410646,0.6970348529000265,0.016608089904394944
3.8080499857940864,1.6495408821708184,15.0,0.3302157496715393,0.2352800518125734,0.06315821485429
4.467276238680379,1.397527874304488,9.0,4.107814900846392,1.7585716107139802,0.034223707958681196
4.749069157674106,1.6458245289672278,9.0,1.5283271286788118,0.3781040564058696,0.009040649101825131
2.831484193734587,1.4002901192990211,9.0,2.643198818945668,1.1344966689029374,0.053522646222543685
3.28096120713145,1.6174259556120092,7.0,0.3563704380632023,0.24808324434452694,0.06020880201296023
1.910143187317811,0.6850918357442289,13.0,2.994972191534694,1.272805478836735,0.08922306508087262
4.08072373489269,1.0001876914587657,13.0,2.9634182696485483,1.8285900525585819,0.020093755145974102
2.9654871966222904,1.5948513095382897,9.0,2.598382551449648,1.1138938537928122,0.06834382138958987
2.7736798883009772,0.7721003796730511,13.0,4.2118416993066266,2.5783718836066067,0.027174107312052404
4.849372467116518,1.7672600422344618,9.0,1.5125249609055216,0.37439571873781885,0.006296081146891811
2.4900949040933504,1.217358174485633,9.0,1.966429282306861,0.48290772864812387,0.05134979896993145
4.390684986576901,1.6134762177716089,9.0,0.3176344801815092,0.134857463897512,0.05499396177130806
5.002475859810451,0.9127364016524805,17.0,3.91,1.66175,0.0943650565748053
3.703993316892566,1.8049967477314788,9.0,3.7659538728480366,0.8931681939823508,0.046356167662424855
4.28947093411404,1.5457153028023576,9.0,1.6001448595066212,1.0053736791849617,0.03227817675846555
0.8986937185892983,1.6828172444018845,9.0,2.4434347400283225,1.504156024110425,0.09514725181259535
2.5696502452471575,0.9980767593432476,9.0,2.7387230838326797,1.1708849653663091,0.06673012625428024
3.8087902355759926,1.683005638448376,15.0,0.33012625240229515,0.2354919710512788,0.0647313089901815
