fun,direc,nit,nfev,status,success,message,x
0.4479874622449411,"[[1. 0.]
 [0. 1.]]",2,20,0,True,Optimization terminated successfully.,[1.19998161 4.79992646]
0.4479874622449411,"[[1. 0.]
 [0. 1.]]",2,24,0,True,Optimization terminated successfully.,[1.19998161 4.79992646]
0.3525900807300763,"[[1. 0.]
 [0. 1.]]",2,32,0,True,Optimization terminated successfully.,[1.30818389 4.74137227]
0.3525900807300763,"[[1. 0.]
 [0. 1.]]",2,39,0,True,Optimization terminated successfully.,[1.30818389 4.74137227]
0.34011462822494526,"[[1. 0.]
 [0. 1.]]",2,46,0,True,Optimization terminated successfully.,[1.30088303 4.74496473]
0.3396992638861952,"[[1. 0.]
 [0. 1.]]",2,52,0,True,Optimization terminated successfully.,[1.30050679 4.74760175]
0.33866307590946265,"[[1. 0.]
 [0. 1.]]",2,62,0,True,Optimization terminated successfully.,[1.30042442 4.74642635]
0.338440476655315,"[[1. 0.]
 [0. 1.]]",2,68,0,True,Optimization terminated successfully.,[1.30058929 4.74630897]
0.3384415942195867,"[[1. 0.]
 [0. 1.]]",2,74,0,True,Optimization terminated successfully.,[1.30058664 4.74628717]
0.3384405068486867,"[[1. 0.]
 [0. 1.]]",2,87,0,True,Optimization terminated successfully.,[1.30058749 4.74628766]
0.33843042178868515,"[[1. 0.]
 [0. 1.]]",2,95,0,True,Optimization terminated successfully.,[1.30058841 4.74629713]
0.3384301385827082,"[[1. 0.]
 [0. 1.]]",2,99,0,True,Optimization terminated successfully.,[1.30058882 4.74629713]
0.3384297636383191,"[[1. 0.]
 [0. 1.]]",2,107,0,True,Optimization terminated successfully.,[1.30058937 4.74629742]
0.33842964412521676,"[[1. 0.]
 [0. 1.]]",2,114,0,True,Optimization terminated successfully.,[1.30058935 4.7462973 ]
0.3384296151837627,"[[1. 0.]
 [0. 1.]]",2,123,0,True,Optimization terminated successfully.,[1.30058931 4.74629732]
0.33842960409519207,"[[1. 0.]
 [0. 1.]]",3,195,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296011037666,"[[ 1.00000000e+00  0.00000000e+00]
 [ 5.99977261e-12 -5.91731752e-10]]",3,291,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960062531263,"[[1. 0.]
 [0. 1.]]",3,215,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296004089666,"[[1. 0.]
 [0. 1.]]",3,224,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296003077972,"[[1. 0.]
 [0. 1.]]",3,232,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960028944563,"[[1. 0.]
 [0. 1.]]",3,240,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296002730281,"[[1. 0.]
 [0. 1.]]",3,247,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027305197,"[[1. 0.]
 [0. 1.]]",3,257,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296002721744,"[[1. 0.]
 [0. 1.]]",3,265,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.338429600272232,"[[1. 0.]
 [0. 1.]]",3,273,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027212216,"[[1. 0.]
 [0. 1.]]",3,281,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296002721045,"[[1. 0.]
 [0. 1.]]",3,290,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.3384296002720979,"[[1. 0.]
 [0. 1.]]",3,301,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027209534,"[[1. 0.]
 [0. 1.]]",3,311,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027209534,"[[1. 0.]
 [0. 1.]]",3,317,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027209507,"[[1. 0.]
 [0. 1.]]",4,452,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027209507,"[[1. 0.]
 [0. 1.]]",3,329,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
0.33842960027209507,"[[ 0.00000000e+00  1.00000000e+00]
 [-1.51354288e-16  0.00000000e+00]]",5,773,0,True,Optimization terminated successfully.,[1.30058932 4.74629731]
