fun,direc,nit,nfev,status,success,message,x
0.4126814545512892,"[[1. 0.]
 [0. 1.]]",2,20,0,True,Optimization terminated successfully.,[0.74162942 0.91670438]
0.2187497439870918,"[[1. 0.]
 [0. 1.]]",2,25,0,True,Optimization terminated successfully.,[0.90829609 1.08337105]
0.17918999090546606,"[[1. 0.]
 [0. 1.]]",3,57,0,True,Optimization terminated successfully.,[1.01275586 1.19339263]
0.16871372032317744,"[[1. 0.]
 [0. 1.]]",2,52,0,True,Optimization terminated successfully.,[1.02417689 1.18968415]
0.168282361776651,"[[1. 0.]
 [0. 1.]]",2,59,0,True,Optimization terminated successfully.,[1.02838137 1.1881114 ]
0.1661622032988156,"[[1. 0.]
 [0. 1.]]",2,72,0,True,Optimization terminated successfully.,[1.0318315  1.19119628]
0.16608628749730786,"[[1. 0.]
 [0. 1.]]",2,84,0,True,Optimization terminated successfully.,[1.03217329 1.19128116]
0.16604257739354467,"[[1. 0.]
 [0. 1.]]",2,94,0,True,Optimization terminated successfully.,[1.03214974 1.1913567 ]
0.1660326487689836,"[[1. 0.]
 [0. 1.]]",2,105,0,True,Optimization terminated successfully.,[1.03215271 1.19134932]
0.16602856382056952,"[[1. 0.]
 [0. 1.]]",2,111,0,True,Optimization terminated successfully.,[1.0321546  1.19134594]
0.16602819902029564,"[[1. 0.]
 [0. 1.]]",2,124,0,True,Optimization terminated successfully.,[1.03215569 1.19134681]
0.16602805388119657,"[[1. 0.]
 [0. 1.]]",2,133,0,True,Optimization terminated successfully.,[1.03215559 1.1913466 ]
0.16602801656376887,"[[1. 0.]
 [0. 1.]]",2,144,0,True,Optimization terminated successfully.,[1.03215564 1.19134666]
0.16602801122485344,"[[1. 0.]
 [0. 1.]]",2,152,0,True,Optimization terminated successfully.,[1.03215566 1.19134666]
0.1660280074950632,"[[1. 0.]
 [0. 1.]]",2,162,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800724313965,"[[1. 0.]
 [0. 1.]]",3,255,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800702874326,"[[1. 0.]
 [0. 1.]]",3,266,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.1660280069855754,"[[1. 0.]
 [0. 1.]]",3,281,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800697248954,"[[1. 0.]
 [0. 1.]]",3,291,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.1660280069713178,"[[1. 0.]
 [0. 1.]]",3,301,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.1660280069705618,"[[1. 0.]
 [0. 1.]]",3,313,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.1660280069702348,"[[1. 0.]
 [0. 1.]]",3,322,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800697020242,"[[1. 0.]
 [0. 1.]]",3,334,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800697018727,"[[1. 0.]
 [0. 1.]]",3,345,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800697018616,"[[1. 0.]
 [0. 1.]]",3,357,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800697018605,"[[1. 0.]
 [0. 1.]]",4,503,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.1660280069701856,"[[1. 0.]
 [0. 1.]]",4,518,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
0.16602800697018605,"[[1. 0.]
 [0. 1.]]",4,523,0,True,Optimization terminated successfully.,[1.03215566 1.19134667]
