fun,direc,nit,nfev,status,success,message,x
0.9231612935367258,"[[1. 0.]
 [0. 1.]]",1,10,0,True,Optimization terminated successfully.,[1.6082777  4.79992646]
0.9296679941738416,"[[1. 0.]
 [0. 1.]]",1,13,0,True,Optimization terminated successfully.,[1.55532814 4.63073197]
0.8416091633464393,"[[1. 0.]
 [0. 1.]]",2,31,0,True,Optimization terminated successfully.,[1.58405303 4.69334653]
0.8241514737733081,"[[1. 0.]
 [0. 1.]]",2,38,0,True,Optimization terminated successfully.,[1.58387056 4.71360564]
0.8213603909512035,"[[1. 0.]
 [0. 1.]]",2,43,0,True,Optimization terminated successfully.,[1.58662213 4.71360564]
0.8195110790234202,"[[1. 0.]
 [0. 1.]]",2,53,0,True,Optimization terminated successfully.,[1.58725929 4.71240279]
0.8193891795676285,"[[1. 0.]
 [0. 1.]]",2,63,0,True,Optimization terminated successfully.,[1.58742212 4.71243863]
0.8193564338311441,"[[1. 0.]
 [0. 1.]]",2,70,0,True,Optimization terminated successfully.,[1.5874283 4.7123998]
0.8193475902306284,"[[1. 0.]
 [0. 1.]]",2,73,0,True,Optimization terminated successfully.,[1.58742283 4.71239633]
0.8193369980497565,"[[1. 0.]
 [0. 1.]]",2,82,0,True,Optimization terminated successfully.,[1.58741751 4.71238843]
0.8193360997108301,"[[1. 0.]
 [0. 1.]]",2,87,0,True,Optimization terminated successfully.,[1.58741851 4.71238909]
0.8193358169779092,"[[1. 0.]
 [0. 1.]]",2,98,0,True,Optimization terminated successfully.,[1.58741814 4.71238899]
0.8193357420217969,"[[1. 0.]
 [0. 1.]]",2,104,0,True,Optimization terminated successfully.,[1.58741822 4.712389  ]
0.8193357214278778,"[[1. 0.]
 [0. 1.]]",2,109,0,True,Optimization terminated successfully.,[1.58741824 4.71238898]
0.8193357155707519,"[[1. 0.]
 [0. 1.]]",2,115,0,True,Optimization terminated successfully.,[1.58741823 4.71238898]
0.8193357151285443,"[[1. 0.]
 [0. 1.]]",3,180,0,True,Optimization terminated successfully.,[1.58741823 4.71238898]
0.8193357149553858,"[[1. 0.]
 [0. 1.]]",3,190,0,True,Optimization terminated successfully.,[1.58741823 4.71238898]
0.8193357149113857,"[[1. 0.]
 [0. 1.]]",3,194,0,True,Optimization terminated successfully.,[1.58741823 4.71238898]
0.8193357149113857,"[[1. 0.]
 [0. 1.]]",3,200,0,True,Optimization terminated successfully.,[1.58741823 4.71238898]
0.8193357149113857,"[[1. 0.]
 [0. 1.]]",3,208,0,True,Optimization terminated successfully.,[1.58741823 4.71238898]
