fun,direc,nit,nfev,status,success,message,x
0.23859256100126464,"[[0.         1.        ]
 [0.01435111 0.08933461]]",2,49,0,True,Optimization terminated successfully.,[3.14080199 4.84804792]
0.23778407326310538,"[[0.         1.        ]
 [0.00543253 0.03264648]]",3,91,0,True,Optimization terminated successfully.,[3.14151121 4.71361529]
0.23770731849692273,"[[0.00000000e+00 1.00000000e+00]
 [9.26459480e-04 5.45097267e-03]]",3,109,0,True,Optimization terminated successfully.,[3.14158788 4.7136045 ]
0.23770323033546303,"[[0.00000000e+00 1.00000000e+00]
 [4.86199555e-04 2.85202828e-03]]",3,130,0,True,Optimization terminated successfully.,[3.14159196 4.71265421]
0.2377025762379342,"[[0.00000000e+00 1.00000000e+00]
 [8.40726580e-05 4.92208458e-04]]",3,154,0,True,Optimization terminated successfully.,[3.14159261 4.71242611]
0.23770254287833045,"[[0.00000000e+00 1.00000000e+00]
 [4.39405443e-05 2.57184071e-04]]",3,169,0,True,Optimization terminated successfully.,[3.14159265 4.71235872]
0.23770253754317971,"[[0.00000000e+00 1.00000000e+00]
 [7.59306799e-06 4.44350075e-05]]",3,193,0,True,Optimization terminated successfully.,[3.14159265 4.71238379]
0.23770253727185245,"[[0.00000000e+00 1.00000000e+00]
 [3.96723114e-06 2.32159448e-05]]",3,210,0,True,Optimization terminated successfully.,[3.14159265 4.71238909]
0.2377025372284444,"[[0.00000000e+00 1.00000000e+00]
 [6.77961181e-07 3.96731769e-06]]",3,233,0,True,Optimization terminated successfully.,[3.14159265 4.71238076]
0.23770253722624102,"[[0.00000000e+00 1.00000000e+00]
 [3.50645298e-07 2.05191506e-06]]",3,254,0,True,Optimization terminated successfully.,[3.14159265 4.7126748 ]
0.23770253722595314,"[[0.00000000e+00 1.00000000e+00]
 [2.58928692e-07 1.51520381e-06]]",3,272,0,True,Optimization terminated successfully.,[3.14159265 4.71358208]
0.23770253722586612,"[[0.00000000e+00 1.00000000e+00]
 [2.34133818e-08 1.37010802e-07]]",3,294,0,True,Optimization terminated successfully.,[3.14159265 4.71662502]
0.2377025372258646,"[[0.00000000e+00 1.00000000e+00]
 [1.90503701e-08 1.11479250e-07]]",3,311,0,True,Optimization terminated successfully.,[3.14159265 4.78160721]
0.2377025372258646,"[[0.00000000e+00 1.00000000e+00]
 [1.63834560e-08 9.58729596e-08]]",3,322,0,True,Optimization terminated successfully.,[3.14159265 4.78160721]
0.23770253722586585,"[[0.00000000e+00 1.00000000e+00]
 [1.06512220e-08 6.23289832e-08]]",3,342,0,True,Optimization terminated successfully.,[3.14159265 5.33952195]
0.2377025372258646,"[[0.00000000e+00 1.00000000e+00]
 [1.24463508e-08 7.28337458e-08]]",3,334,0,True,Optimization terminated successfully.,[3.14159265 4.78160721]
0.2377025372258646,"[[0.00000000e+00 1.00000000e+00]
 [1.31869053e-08 7.71673338e-08]]",3,342,0,True,Optimization terminated successfully.,[3.14159265 4.78160721]
0.2377025372258646,"[[0.00000000e+00 1.00000000e+00]
 [1.33487491e-08 7.81144136e-08]]",3,360,0,True,Optimization terminated successfully.,[3.14159265 4.78160721]
0.2377025372258646,"[[0.00000000e+00 1.00000000e+00]
 [1.34154532e-08 7.85047537e-08]]",3,360,0,True,Optimization terminated successfully.,[3.14159265 4.78160721]
