fun,direc,nit,nfev,status,success,message,x
1.015400068397213,"[[1. 0.]
 [0. 1.]]",2,35,0,True,Optimization terminated successfully.,[1.61236888 1.55647693]
1.0030097439717924,"[[1. 0.]
 [0. 1.]]",2,43,0,True,Optimization terminated successfully.,[1.6117921  4.71360442]
1.0006068937243677,"[[1. 0.]
 [0. 1.]]",2,46,0,True,Optimization terminated successfully.,[1.6147921  4.71360442]
0.9996273495161874,"[[1. 0.]
 [0. 1.]]",2,57,0,True,Optimization terminated successfully.,[1.61412935 4.71265424]
0.999236973305369,"[[1. 0.]
 [0. 1.]]",2,63,0,True,Optimization terminated successfully.,[1.61458953 4.71242611]
0.9991048309449011,"[[1. 0.]
 [0. 1.]]",2,69,0,True,Optimization terminated successfully.,[1.61440539 1.5708266 ]
0.999058079191627,"[[1. 0.]
 [0. 1.]]",2,77,0,True,Optimization terminated successfully.,[1.61443575 1.57080145]
0.9990505867290922,"[[1. 0.]
 [0. 1.]]",2,85,0,True,Optimization terminated successfully.,[1.6144285  1.57079641]
0.9990492528146122,"[[1. 0.]
 [0. 1.]]",2,89,0,True,Optimization terminated successfully.,[1.61443022 4.71238843]
0.9990484165936293,"[[1. 0.]
 [0. 1.]]",2,96,0,True,Optimization terminated successfully.,[1.61443088 4.71238908]
0.9990483053522101,"[[1. 0.]
 [0. 1.]]",2,108,0,True,Optimization terminated successfully.,[1.61443066 4.71238892]
0.9990482062530628,"[[1. 0.]
 [0. 1.]]",2,110,0,True,Optimization terminated successfully.,[1.61443076 4.71238899]
0.9990481845688586,"[[1. 0.]
 [0. 1.]]",2,113,0,True,Optimization terminated successfully.,[1.61443073 4.71238899]
0.9990481734853067,"[[1. 0.]
 [0. 1.]]",2,118,0,True,Optimization terminated successfully.,[1.61443073 4.71238898]
0.9990481717891925,"[[1. 0.]
 [0. 1.]]",3,183,0,True,Optimization terminated successfully.,[1.61443073 4.71238898]
0.9990481706738189,"[[1. 0.]
 [0. 1.]]",3,189,0,True,Optimization terminated successfully.,[1.61443073 4.71238898]
0.9990481704296801,"[[1. 0.]
 [0. 1.]]",3,197,0,True,Optimization terminated successfully.,[1.61443073 4.71238898]
0.9990481703908035,"[[1. 0.]
 [0. 1.]]",3,201,0,True,Optimization terminated successfully.,[1.61443073 4.71238898]
0.9990481703735998,"[[1. 0.]
 [0. 1.]]",3,207,0,True,Optimization terminated successfully.,[1.61443073 4.71238898]
