fun,direc,nit,nfev,status,success,message,x
0.955418586387677,"[[ 0.00000000e+00  1.00000000e+00]
 [-8.72053474e-17  5.45152566e-17]]",2,80,0,True,Optimization terminated successfully.,[1.964517   4.71238898]
0.9380860267136837,"[[1. 0.]
 [0. 1.]]",2,43,0,True,Optimization terminated successfully.,[1.93161104 4.71360442]
0.9382126112320803,"[[ 0.00000000e+00  1.00000000e+00]
 [ 8.98864069e-04 -5.73290343e-04]]",2,72,0,True,Optimization terminated successfully.,[1.93378069 4.71239126]
0.9363810429297665,"[[ 0.00000000e+00  1.00000000e+00]
 [-8.54347085e-05  5.45653396e-05]]",2,88,0,True,Optimization terminated successfully.,[1.93063617 4.71238903]
0.6483034859819362,"[[ 0.00000000e+00  1.00000000e+00]
 [ 2.18218735e-04 -5.79019067e-04]]",3,149,0,True,Optimization terminated successfully.,[3.14159259 4.7124259 ]
0.6483034255386093,"[[ 0.00000000e+00  1.00000000e+00]
 [ 2.48204983e-05 -6.58573504e-05]]",3,165,0,True,Optimization terminated successfully.,[3.14159265 4.71235862]
0.9361249548949276,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.80882707e-05 -4.79947183e-05]]",2,117,0,True,Optimization terminated successfully.,[1.93019783 1.57079633]
0.6483034234175656,"[[ 0.00000000e+00  1.00000000e+00]
 [-4.71555494e-06  1.25120863e-05]]",3,193,0,True,Optimization terminated successfully.,[3.14159265 4.7123888 ]
0.9361142399005176,"[[ 0.00000000e+00  1.00000000e+00]
 [ 3.56117254e-07 -2.27523681e-07]]",2,141,0,True,Optimization terminated successfully.,[1.9301795  4.71238898]
0.9361149532563893,"[[ 0.00000000e+00  1.00000000e+00]
 [ 8.69235639e-07 -5.55355286e-07]]",2,151,0,True,Optimization terminated successfully.,[1.93018072 4.71238898]
0.936114090455492,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.41161722e-09 -9.01883743e-10]]",2,171,0,True,Optimization terminated successfully.,[1.93017918 4.71238894]
0.6483034233628392,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.91249874e-08 -5.07455195e-08]]",3,248,0,True,Optimization terminated successfully.,[3.14159265 4.7123889 ]
0.9361140702979285,"[[ 0.00000000e+00  1.00000000e+00]
 [-2.65836311e-09  1.69843086e-09]]",2,176,0,True,Optimization terminated successfully.,[1.93017921 4.71238898]
0.9361140722524464,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.20147591e-08 -7.67624163e-09]]",2,195,0,True,Optimization terminated successfully.,[1.93017921 4.71238898]
0.9361140562137639,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.21521266e-08 -7.76400600e-09]]",2,193,0,True,Optimization terminated successfully.,[1.93017918 4.71238898]
0.9361140578471545,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.22169490e-08 -7.80542111e-09]]",2,201,0,True,Optimization terminated successfully.,[1.93017919 4.71238898]
0.9361140582586793,"[[ 0.00000000e+00  1.00000000e+00]
 [ 1.28407021e-08 -8.20393760e-09]]",2,209,0,True,Optimization terminated successfully.,[1.93017919 4.71238898]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.07100857e-09  8.14849831e-09]]",4,405,0,True,Optimization terminated successfully.,[3.14159265 4.71123737]
0.648303423362837,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09160341e-09  8.20314388e-09]]",4,403,0,True,Optimization terminated successfully.,[3.14159265 4.71266084]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09730354e-09  8.21826838e-09]]",4,411,0,True,Optimization terminated successfully.,[3.14159265 4.74338617]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09685308e-09  8.21707314e-09]]",4,411,0,True,Optimization terminated successfully.,[3.14159265 4.74582746]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09685308e-09  8.21707314e-09]]",4,425,0,True,Optimization terminated successfully.,[3.14159265 4.71712345]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09685308e-09  8.21707314e-09]]",4,441,0,True,Optimization terminated successfully.,[3.14159265 4.71239698]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09685308e-09  8.21707314e-09]]",4,449,0,True,Optimization terminated successfully.,[3.14159265 4.71239112]
0.6483034233628374,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.09686780e-09  8.21711222e-09]]",4,450,0,True,Optimization terminated successfully.,[3.14159265 4.71240413]
