fun,direc,nit,nfev,status,success,message,x
0.5819258326698915,"[[1. 0.]
 [0. 1.]]",1,10,0,True,Optimization terminated successfully.,[1.19998161 2.06662989]
0.5287017588499927,"[[ 0.          1.        ]
 [-0.00507417 -0.00410569]]",2,38,0,True,Optimization terminated successfully.,[1.3485658  2.55610438]
0.5300515076086201,"[[1. 0.]
 [0. 1.]]",2,34,0,True,Optimization terminated successfully.,[1.31233885 2.62503394]
0.499859479338658,"[[1. 0.]
 [0. 1.]]",2,46,0,True,Optimization terminated successfully.,[1.35113419 2.64946969]
0.4962311559780226,"[[1. 0.]
 [0. 1.]]",2,57,0,True,Optimization terminated successfully.,[1.34814293 2.65278709]
0.4955585448637855,"[[1. 0.]
 [0. 1.]]",2,72,0,True,Optimization terminated successfully.,[1.34866909 2.65390966]
0.4953703928221266,"[[1. 0.]
 [0. 1.]]",2,83,0,True,Optimization terminated successfully.,[1.34896537 2.65377678]
0.49530066389582994,"[[1. 0.]
 [0. 1.]]",2,91,0,True,Optimization terminated successfully.,[1.34889506 2.65382978]
0.495278505188984,"[[1. 0.]
 [0. 1.]]",2,102,0,True,Optimization terminated successfully.,[1.34891547 2.65386248]
0.4952756013873246,"[[1. 0.]
 [0. 1.]]",2,117,0,True,Optimization terminated successfully.,[1.34891706 2.65386006]
0.49527437849054506,"[[1. 0.]
 [0. 1.]]",2,125,0,True,Optimization terminated successfully.,[1.34891608 2.65385954]
0.49527426953494175,"[[1. 0.]
 [0. 1.]]",2,136,0,True,Optimization terminated successfully.,[1.34891616 2.65385966]
0.49527424969222755,"[[1. 0.]
 [0. 1.]]",2,146,0,True,Optimization terminated successfully.,[1.3489162  2.65385971]
0.495274237100566,"[[1. 0.]
 [0. 1.]]",2,154,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.4952742310211982,"[[1. 0.]
 [0. 1.]]",3,243,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423081174526,"[[1. 0.]
 [0. 1.]]",2,167,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423074923627,"[[1. 0.]
 [0. 1.]]",3,266,0,True,Optimization terminated successfully.,[1.34891619 2.65385972]
0.4952742306382227,"[[1. 0.]
 [0. 1.]]",3,276,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.4952742306325712,"[[1. 0.]
 [0. 1.]]",3,284,0,True,Optimization terminated successfully.,[1.34891619 2.65385972]
0.4952742306267373,"[[1. 0.]
 [0. 1.]]",3,295,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.4952742306265094,"[[1. 0.]
 [0. 1.]]",3,304,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423062621,"[[1. 0.]
 [0. 1.]]",3,318,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423062618575,"[[1. 0.]
 [0. 1.]]",3,329,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.4952742306261795,"[[1. 0.]
 [0. 1.]]",3,340,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423062617704,"[[1. 0.]
 [0. 1.]]",3,350,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423062617715,"[[1. 0.]
 [0. 1.]]",4,498,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
0.49527423062617715,"[[1. 0.]
 [0. 1.]]",4,510,0,True,Optimization terminated successfully.,[1.34891618 2.65385972]
