fun,direc,nit,nfev,status,success,message,x
0.9199754674913003,"[[1. 0.]
 [0. 1.]]",1,10,0,True,Optimization terminated successfully.,[0.40829607 4.79992646]
0.648938278729203,"[[0.         1.        ]
 [0.27805542 0.25444521]]",2,31,0,True,Optimization terminated successfully.,[0.05889246 4.25751163]
0.9125655018311665,"[[ 0.          1.        ]
 [-0.00204898 -0.00371924]]",2,48,0,True,Optimization terminated successfully.,[1.10961715 4.71249367]
0.907155236816683,"[[0.         1.        ]
 [0.00594616 0.01084262]]",2,56,0,True,Optimization terminated successfully.,[1.12149032 4.71252998]
0.9048576908857031,"[[0.00000000e+00 1.00000000e+00]
 [3.27936325e-04 6.05385810e-04]]",2,69,0,True,Optimization terminated successfully.,[1.12611603 4.7123903 ]
0.9040447937917557,"[[0.00000000e+00 1.00000000e+00]
 [5.48951539e-04 1.01623762e-03]]",2,84,0,True,Optimization terminated successfully.,[1.12867084 4.71238786]
0.9038429322765005,"[[ 0.00000000e+00  1.00000000e+00]
 [-3.60369107e-05 -6.67262263e-05]]",2,93,0,True,Optimization terminated successfully.,[1.12825436 4.712389  ]
0.9038456430400552,"[[ 0.00000000e+00  1.00000000e+00]
 [-6.10106892e-05 -1.12970488e-04]]",2,102,0,True,Optimization terminated successfully.,[1.12824864 4.71238898]
0.9037539429193697,"[[ 0.00000000e+00  1.00000000e+00]
 [-1.75437875e-06 -3.24901897e-06]]",2,118,0,True,Optimization terminated successfully.,[1.12844146 4.71238898]
0.9037540759932744,"[[ 0.00000000e+00  1.00000000e+00]
 [-4.90975064e-06 -9.09263657e-06]]",2,128,0,True,Optimization terminated successfully.,[1.12844118 4.71238898]
0.9037505198312257,"[[ 0.00000000e+00  1.00000000e+00]
 [-1.96038465e-06 -3.63056372e-06]]",2,134,0,True,Optimization terminated successfully.,[1.12844866 4.71238898]
0.9037499034860172,"[[0.00000000e+00 1.00000000e+00]
 [1.79707102e-07 3.32810911e-07]]",2,147,0,True,Optimization terminated successfully.,[1.12844995 4.71238898]
