fun,direc,nit,nfev,status,success,message,x
0.32030101514613174,"[[-0.77240416 -2.28199905]
 [ 0.01048081 -0.01039246]]",3,71,0,True,Optimization terminated successfully.,[2.2961552  4.66423056]
0.2320302763562051,"[[1. 0.]
 [0. 1.]]",3,61,0,True,Optimization terminated successfully.,[1.99012932 4.66946596]
0.3224059374571907,"[[-7.63795096e-01 -2.30319807e+00]
 [-9.06025662e-04  8.71936682e-04]]",3,99,0,True,Optimization terminated successfully.,[2.33759076 4.66212866]
0.3224800582954661,"[[-7.64292066e-01 -2.30601158e+00]
 [ 1.07123177e-03 -1.03158179e-03]]",3,109,0,True,Optimization terminated successfully.,[2.34080961 4.6619725 ]
0.3224627404980427,"[[-7.64224514e-01 -2.30580776e+00]
 [-2.73657513e-04  2.63138694e-04]]",3,123,0,True,Optimization terminated successfully.,[2.34001194 4.6620118 ]
0.32246174512432413,"[[-7.64224514e-01 -2.30580776e+00]
 [-2.85033704e-05  2.74114146e-05]]",3,132,0,True,Optimization terminated successfully.,[2.33996751 4.66201399]
0.32246710710838483,"[[-7.64143429e-01 -2.30582348e+00]
 [ 3.90887679e-05 -3.76005723e-05]]",3,145,0,True,Optimization terminated successfully.,[2.34021246 4.66200203]
0.32246537084623655,"[[-7.64128269e-01 -2.30581353e+00]
 [ 2.80646934e-06 -2.69956552e-06]]",3,156,0,True,Optimization terminated successfully.,[2.34013272 4.66200593]
0.3224653321225984,"[[-7.64122225e-01 -2.30581031e+00]
 [ 6.57545088e-07 -6.32497956e-07]]",3,168,0,True,Optimization terminated successfully.,[2.34013095 4.66200602]
0.3224653252078442,"[[-7.64121052e-01 -2.30581122e+00]
 [-7.39958966e-08  7.11773712e-08]]",3,185,0,True,Optimization terminated successfully.,[2.34013063 4.66200603]
0.32246534971070895,"[[-7.64119962e-01 -2.30581163e+00]
 [ 1.97683876e-07 -1.90154285e-07]]",3,192,0,True,Optimization terminated successfully.,[2.34013175 4.66200598]
0.3224653354868263,"[[-7.64120173e-01 -2.30581159e+00]
 [ 8.43890494e-09 -8.11747111e-09]]",3,208,0,True,Optimization terminated successfully.,[2.3401311  4.66200601]
0.32246533579562003,"[[-7.64120161e-01 -2.30581153e+00]
 [ 8.44125710e-09 -8.11973379e-09]]",3,221,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653359573253,"[[-7.64120156e-01 -2.30581151e+00]
 [ 8.43360684e-09 -8.11237498e-09]]",3,220,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.32246533520613785,"[[-7.64120169e-01 -2.30581150e+00]
 [-1.30133482e-09  1.25176762e-09]]",3,229,0,True,Optimization terminated successfully.,[2.34013109 4.66200601]
0.3224653352919903,"[[-7.64120169e-01 -2.30581150e+00]
 [-2.78626673e-10  2.68013921e-10]]",3,238,0,True,Optimization terminated successfully.,[2.34013109 4.66200601]
0.32246533561146756,"[[-7.64120156e-01 -2.30581153e+00]
 [ 2.68559793e-10 -2.58330477e-10]]",3,250,0,True,Optimization terminated successfully.,[2.34013111 4.66200601]
0.32246533565015245,"[[-7.64120153e-01 -2.30581154e+00]
 [-1.86996383e-11  1.79873778e-11]]",3,264,0,True,Optimization terminated successfully.,[2.34013111 4.66200601]
0.3224653353096654,"[[-7.64120169e-01 -2.30581150e+00]
 [ 1.46308843e-13 -1.40736012e-13]]",3,271,0,True,Optimization terminated successfully.,[2.34013109 4.66200601]
0.32246533579064274,"[[-7.64120147e-01 -2.30581155e+00]
 [-4.12613549e-13  3.96897286e-13]]",3,283,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.32246533579071945,"[[-7.64120147e-01 -2.30581155e+00]
 [ 1.61784239e-12 -1.55621950e-12]]",3,285,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653355993213,"[[-7.64120156e-01 -2.30581153e+00]
 [ 3.15439653e-13 -3.03424706e-13]]",3,285,0,True,Optimization terminated successfully.,[2.34013111 4.66200601]
0.3224653355863919,"[[-7.64120156e-01 -2.30581153e+00]
 [ 6.28057026e-14 -6.04134631e-14]]",3,310,0,True,Optimization terminated successfully.,[2.34013111 4.66200601]
0.32246533530982463,"[[-7.64120169e-01 -2.30581150e+00]
 [ 1.22998511e-14 -1.18313559e-14]]",3,301,0,True,Optimization terminated successfully.,[2.34013109 4.66200601]
0.32246533544810746,"[[-7.64120162e-01 -2.30581152e+00]
 [ 1.02178661e-14 -9.82867255e-15]]",3,315,0,True,Optimization terminated successfully.,[2.3401311  4.66200601]
0.32246533482986534,"[[-7.64120191e-01 -2.30581145e+00]
 [-4.06016258e-15  3.90551319e-15]]",3,323,0,True,Optimization terminated successfully.,[2.34013107 4.66200601]
0.3224653357906465,"[[-7.64120147e-01 -2.30581155e+00]
 [ 1.37271892e-16 -1.32043268e-16]]",3,328,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439375,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20350749e-17 -4.04339778e-17]]",3,348,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.32246533584393783,"[[-7.64120144e-01 -2.30581156e+00]
 [ 2.03120425e-16 -1.95383659e-16]]",3,350,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439375,"[[-7.64120144e-01 -2.30581156e+00]
 [ 2.08659186e-17 -2.00711451e-17]]",3,361,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439379,"[[-7.64120144e-01 -2.30581156e+00]
 [ 3.29111008e-17 -3.16575318e-17]]",3,348,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439375,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.01232831e-17 -3.85950053e-17]]",3,369,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439379,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.12123666e-17 -3.96426061e-17]]",3,352,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439379,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.18624219e-17 -4.02679011e-17]]",3,364,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439379,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.19608913e-17 -4.03626198e-17]]",3,372,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439375,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20194833e-17 -4.04189800e-17]]",3,390,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439375,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20283857e-17 -4.04275434e-17]]",3,398,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.3224653358439375,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20336674e-17 -4.04326239e-17]]",3,397,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.32246533584394466,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20344717e-17 -4.04333976e-17]]",3,391,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.32246533584393783,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20349483e-17 -4.04338560e-17]]",3,402,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
0.32246533584393783,"[[-7.64120144e-01 -2.30581156e+00]
 [ 4.20350205e-17 -4.04339254e-17]]",3,407,0,True,Optimization terminated successfully.,[2.34013112 4.66200601]
