fun,direc,nit,nfev,status,success,message,x
0.36784982988262793,"[[1. 0.]
 [0. 1.]]",1,10,0,True,Optimization terminated successfully.,[1.19998161 5.71663084]
0.28856334369108777,"[[1. 0.]
 [0. 1.]]",1,12,0,True,Optimization terminated successfully.,[1.03331495 5.71663084]
0.25776967076053353,"[[1. 0.]
 [0. 1.]]",2,33,0,True,Optimization terminated successfully.,[1.11263945 5.71663084]
0.2523807908793699,"[[1. 0.]
 [0. 1.]]",2,46,0,True,Optimization terminated successfully.,[1.1253102  5.73746418]
0.24944892433020954,"[[1. 0.]
 [0. 1.]]",2,57,0,True,Optimization terminated successfully.,[1.122224   5.73569437]
0.2489651374436745,"[[1. 0.]
 [0. 1.]]",2,66,0,True,Optimization terminated successfully.,[1.12261615 5.73764537]
0.24873292245194445,"[[1. 0.]
 [0. 1.]]",2,75,0,True,Optimization terminated successfully.,[1.12285194 5.73743291]
0.24869174252247522,"[[1. 0.]
 [0. 1.]]",2,88,0,True,Optimization terminated successfully.,[1.12285655 5.73756431]
0.24869208414453725,"[[1. 0.]
 [0. 1.]]",2,99,0,True,Optimization terminated successfully.,[1.12285697 5.73756276]
0.24868843251526196,"[[1. 0.]
 [0. 1.]]",2,108,0,True,Optimization terminated successfully.,[1.12286204 5.73757198]
0.24868790694691745,"[[1. 0.]
 [0. 1.]]",2,116,0,True,Optimization terminated successfully.,[1.1228621  5.73757136]
0.2486878337383328,"[[1. 0.]
 [0. 1.]]",2,125,0,True,Optimization terminated successfully.,[1.12286222 5.73757148]
0.2486877931648161,"[[1. 0.]
 [0. 1.]]",2,140,0,True,Optimization terminated successfully.,[1.12286228 5.73757157]
0.24868778438379996,"[[1. 0.]
 [0. 1.]]",2,149,0,True,Optimization terminated successfully.,[1.12286227 5.73757159]
0.24868778204359449,"[[1. 0.]
 [0. 1.]]",2,158,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778148589815,"[[1. 0.]
 [0. 1.]]",2,169,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778126793717,"[[1. 0.]
 [0. 1.]]",3,267,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778122075413,"[[1. 0.]
 [0. 1.]]",3,282,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119847496,"[[1. 0.]
 [0. 1.]]",3,294,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.2486877811984658,"[[1. 0.]
 [0. 1.]]",3,306,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119721585,"[[1. 0.]
 [0. 1.]]",3,319,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119714652,"[[1. 0.]
 [0. 1.]]",3,330,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119708945,"[[1. 0.]
 [0. 1.]]",3,341,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119706542,"[[1. 0.]
 [0. 1.]]",3,352,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.2486877811970657,"[[1. 0.]
 [0. 1.]]",3,361,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119706492,"[[1. 0.]
 [0. 1.]]",3,375,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119706453,"[[1. 0.]
 [0. 1.]]",4,533,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119706453,"[[1. 0.]
 [0. 1.]]",5,699,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
0.24868778119706475,"[[1. 0.]
 [0. 1.]]",4,550,0,True,Optimization terminated successfully.,[1.12286228 5.7375716 ]
