fun,direc,nit,nfev,status,success,message,x
0.7610529681882963,"[[1. 0.]
 [0. 1.]]",1,10,0,True,Optimization terminated successfully.,[1.53331497 1.81659222]
0.7926515933126139,"[[1. 0.]
 [0. 1.]]",2,26,0,True,Optimization terminated successfully.,[1.58626452 1.67027087]
0.6704820750270727,"[[1. 0.]
 [0. 1.]]",2,34,0,True,Optimization terminated successfully.,[1.50493969 1.70553708]
0.6509888687571311,"[[1. 0.]
 [0. 1.]]",2,45,0,True,Optimization terminated successfully.,[1.49512277 1.71561082]
0.647804006649209,"[[1. 0.]
 [0. 1.]]",2,56,0,True,Optimization terminated successfully.,[1.49494244 1.71857341]
0.6460933121712691,"[[1. 0.]
 [0. 1.]]",2,58,0,True,Optimization terminated successfully.,[1.49648568 1.7197961 ]
0.6456474294592461,"[[1. 0.]
 [0. 1.]]",2,66,0,True,Optimization terminated successfully.,[1.49617276 1.71949387]
0.6455966465358147,"[[1. 0.]
 [0. 1.]]",2,72,0,True,Optimization terminated successfully.,[1.49626059 1.71949411]
0.6455746365532368,"[[1. 0.]
 [0. 1.]]",2,78,0,True,Optimization terminated successfully.,[1.49624023 1.71948047]
0.6455667748171219,"[[1. 0.]
 [0. 1.]]",2,85,0,True,Optimization terminated successfully.,[1.49624507 1.71947383]
0.6455652023940177,"[[1. 0.]
 [0. 1.]]",2,92,0,True,Optimization terminated successfully.,[1.49624567 1.71947514]
0.645564908613871,"[[1. 0.]
 [0. 1.]]",2,98,0,True,Optimization terminated successfully.,[1.49624608 1.71947498]
0.6455647468290083,"[[1. 0.]
 [0. 1.]]",2,107,0,True,Optimization terminated successfully.,[1.49624599 1.71947491]
0.6455647196381492,"[[1. 0.]
 [0. 1.]]",2,114,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647203186001,"[[1. 0.]
 [0. 1.]]",3,180,0,True,Optimization terminated successfully.,[1.49624597 1.7194749 ]
0.6455647196013645,"[[1. 0.]
 [0. 1.]]",3,187,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647193182955,"[[1. 0.]
 [0. 1.]]",3,194,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191900534,"[[1. 0.]
 [0. 1.]]",3,208,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191850339,"[[1. 0.]
 [0. 1.]]",3,217,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191806999,"[[1. 0.]
 [0. 1.]]",3,221,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191803023,"[[1. 0.]
 [0. 1.]]",3,227,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191800145,"[[1. 0.]
 [0. 1.]]",3,236,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.645564719179976,"[[1. 0.]
 [0. 1.]]",3,245,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.645564719179964,"[[1. 0.]
 [0. 1.]]",3,255,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191799554,"[[1. 0.]
 [0. 1.]]",3,262,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191799548,"[[1. 0.]
 [0. 1.]]",3,269,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191799548,"[[1. 0.]
 [0. 1.]]",4,389,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
0.6455647191799552,"[[1. 0.]
 [0. 1.]]",3,282,0,True,Optimization terminated successfully.,[1.49624597 1.71947489]
