fun,direc,nit,nfev,status,success,message,x
0.5104330850940979,"[[1. 0.]
 [0. 1.]]",1,10,0,True,Optimization terminated successfully.,[2.73329657 4.79992646]
0.04192884317783973,"[[0.         1.        ]
 [0.17507496 0.12957548]]",3,51,0,True,Optimization terminated successfully.,[3.10389913 4.63072372]
0.003281831907898501,"[[0.         1.        ]
 [0.02520601 0.01412661]]",3,73,0,True,Optimization terminated successfully.,[3.14033968 4.693375  ]
0.002076745787760674,"[[0.         1.        ]
 [0.00554342 0.0030269 ]]",3,97,0,True,Optimization terminated successfully.,[3.14152204 4.71360442]
0.0020098756359225732,"[[0.00000000e+00 1.00000000e+00]
 [1.28038879e-03 6.85664839e-04]]",3,118,0,True,Optimization terminated successfully.,[3.14158884 4.71360442]
0.002006262423332363,"[[0.0000000e+00 1.0000000e+00]
 [2.8972932e-04 1.5390915e-04]]",3,145,0,True,Optimization terminated successfully.,[3.14159244 4.71240524]
0.002006064070914749,"[[0.00000000e+00 1.00000000e+00]
 [6.49479870e-05 3.44712001e-05]]",3,172,0,True,Optimization terminated successfully.,[3.14159264 4.71243892]
0.0020060544301134064,"[[0.00000000e+00 1.00000000e+00]
 [3.03002706e-05 1.60774988e-05]]",3,190,0,True,Optimization terminated successfully.,[3.14159265 4.71240019]
0.0020060525348854683,"[[0.00000000e+00 1.00000000e+00]
 [7.15292359e-06 3.79495943e-06]]",3,211,0,True,Optimization terminated successfully.,[3.14159265 4.71239677]
0.0020060524328031817,"[[0.00000000e+00 1.00000000e+00]
 [1.68857621e-06 8.95825832e-07]]",3,236,0,True,Optimization terminated successfully.,[3.14159265 4.71239027]
0.002006052427339661,"[[0.00000000e+00 1.00000000e+00]
 [3.98618770e-07 2.11475041e-07]]",3,261,0,True,Optimization terminated successfully.,[3.14159265 4.71237083]
0.0020060524270505554,"[[0.00000000e+00 1.00000000e+00]
 [8.13176449e-08 4.31405303e-08]]",3,288,0,True,Optimization terminated successfully.,[3.14159265 4.71228502]
0.0020060524270366403,"[[0.00000000e+00 1.00000000e+00]
 [6.02089687e-08 3.19419758e-08]]",3,296,0,True,Optimization terminated successfully.,[3.14159265 4.72915569]
0.0020060524270327836,"[[0.00000000e+00 1.00000000e+00]
 [2.82806478e-08 1.50034072e-08]]",3,332,0,True,Optimization terminated successfully.,[3.14159265 4.50465112]
0.002006052427032898,"[[0.00000000e+00 1.00000000e+00]
 [2.04898421e-08 1.08702403e-08]]",3,344,0,True,Optimization terminated successfully.,[3.14159265 5.30033187]
0.0020060524270327836,"[[0.00000000e+00 1.00000000e+00]
 [1.21498444e-08 6.44571678e-09]]",3,358,0,True,Optimization terminated successfully.,[3.14159265 4.50465112]
0.0020060524270327836,"[[0.00000000e+00 1.00000000e+00]
 [1.28208411e-08 6.80169315e-09]]",3,370,0,True,Optimization terminated successfully.,[3.14159265 4.50465111]
0.0020060524270327836,"[[0.00000000e+00 1.00000000e+00]
 [1.30752345e-08 6.93665359e-09]]",3,388,0,True,Optimization terminated successfully.,[3.14159265 4.50465111]
