fun,direc,nit,nfev,status,success,message,x
0.08993566222843125,"[[1. 0.]
 [0. 1.]]",3,49,0,True,Optimization terminated successfully.,[0.80030758 2.1302966 ]
0.08663763941231345,"[[1. 0.]
 [0. 1.]]",3,67,0,True,Optimization terminated successfully.,[0.80075604 2.11577414]
0.0858727916331179,"[[1. 0.]
 [0. 1.]]",3,83,0,True,Optimization terminated successfully.,[0.8007795 2.1091572]
0.0856321867488255,"[[1. 0.]
 [0. 1.]]",3,97,0,True,Optimization terminated successfully.,[0.80506577 2.10760146]
0.0855540994663685,"[[1. 0.]
 [0. 1.]]",4,149,0,True,Optimization terminated successfully.,[0.80458438 2.10773076]
0.08558446833032496,"[[1. 0.]
 [0. 1.]]",3,127,0,True,Optimization terminated successfully.,[0.80512313 2.10734288]
0.08559287637249624,"[[1. 0.]
 [0. 1.]]",3,143,0,True,Optimization terminated successfully.,[0.80518126 2.10733945]
0.08558612618733763,"[[1. 0.]
 [0. 1.]]",4,205,0,True,Optimization terminated successfully.,[0.80517098 2.10732194]
0.08558730059377062,"[[1. 0.]
 [0. 1.]]",3,172,0,True,Optimization terminated successfully.,[0.80518959 2.10730965]
0.08558723388462158,"[[1. 0.]
 [0. 1.]]",3,186,0,True,Optimization terminated successfully.,[0.80519214 2.10730707]
0.08558732913024852,"[[1. 0.]
 [0. 1.]]",3,197,0,True,Optimization terminated successfully.,[0.80519418 2.10730559]
0.08558731256364005,"[[1. 0.]
 [0. 1.]]",3,212,0,True,Optimization terminated successfully.,[0.80519398 2.1073057 ]
0.08558729604097182,"[[1. 0.]
 [0. 1.]]",3,223,0,True,Optimization terminated successfully.,[0.80519395 2.10730566]
0.08558730004493498,"[[1. 0.]
 [0. 1.]]",3,232,0,True,Optimization terminated successfully.,[0.805194   2.10730563]
0.08558729811584914,"[[ 0.00000000e+00  1.00000000e+00]
 [-2.78455640e-09  4.98913153e-10]]",4,415,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729812403054,"[[ 0.00000000e+00  1.00000000e+00]
 [-1.40056728e-09  3.19234608e-10]]",4,411,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729825422917,"[[1. 0.]
 [0. 1.]]",4,342,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982437138,"[[1. 0.]
 [0. 1.]]",4,352,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729824177325,"[[1. 0.]
 [0. 1.]]",4,366,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823754085,"[[1. 0.]
 [0. 1.]]",5,479,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823825073,"[[1. 0.]
 [0. 1.]]",4,382,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823811217,"[[1. 0.]
 [0. 1.]]",4,388,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823800582,"[[1. 0.]
 [0. 1.]]",4,400,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379946,"[[1. 0.]
 [0. 1.]]",4,406,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823800026,"[[1. 0.]
 [0. 1.]]",4,421,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823798839,"[[1. 0.]
 [0. 1.]]",4,428,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823799238,"[[1. 0.]
 [0. 1.]]",4,442,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.08558729823800093,"[[1. 0.]
 [0. 1.]]",4,447,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,451,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,458,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,468,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,476,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,484,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,491,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,499,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,506,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,514,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,521,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
0.0855872982379956,"[[1. 0.]
 [0. 1.]]",4,528,0,True,Optimization terminated successfully.,[0.80519399 2.10730564]
