Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case3Fin,1.5953400194010667,1.8162332528565992,(0.8507255821022327-1.0408340855860843e-17j),(0.2891573952237893+0j),(-0.009816491409164874+5.582644289642621e-18j),0.16025780709935342,1.5806138038373647,1.924225500323748,0.9975132013463887,8414
Case4,1.9880391010997909,4.957825906446392,(-0.8868120350077738+1.3877787807814457e-17j),(-0.22213485091016266+0j),(-0.40524131400498964+2.5999467131403522e-17j),0.9751632983551465,1.9880391010997909,4.957825906446392,0.9178697638059138,8486
Case4,1.9634954084936207,5.6941366846315,(-0.7000460010835554+6.938893903907228e-18j),(-0.49515630381078946+0j),(-0.3939623731850397+1.7057671730403657e-17j),0.5798023745602009,1.9757672547967058,5.325981295538947,0.946219820586744,8333
Case4,2.675262494072558,5.154175447295755,(-0.6021786100806235+4.625929269271485e-18j),(-0.3941820738931226+0j),(-0.5603830158551981+6.521345824763611e-18j),0.36334094859482763,2.2089323345553233,5.268712679457883,0.973026319910714,8441
Case4,1.7671458676442586,5.988660995905543,(-0.5228106922049124+3.469446951953614e-18j),(-0.5302748042974109+0j),(-0.4690598423954307+5.680435528999177e-18j),0.3625880969577883,2.098485717827557,5.448699758569798,0.8612542269868648,8354
Case4,1.8653206380689396,5.890486225480862,(-0.49148959621325067+2.7755575615628915e-18j),(-0.6010393614414221+0j),(-0.43330480936723703+3.936170936440573e-18j),0.43778659113833146,2.0518527018758332,5.53705705195201,0.9034389328091854,8336
Case4Fin,2.405281875404685,5.497787143782138,(-0.49148959621325067+2.7755575615628915e-18j),(-0.6010393614414221+0j),(-0.43330480936723703+3.936170936440573e-18j),0.43778659113833146,2.0518527018758332,5.53705705195201,0.9698326403248554,8393
Case5,2.82252464970958,2.9943304979527716,(0.04602667059671297+0j),(0.3102866092074538+0j),(-0.9495281805930368+2.0117313551609896e-18j),1.4489066839287545,2.82252464970958,2.9943304979527716,0.8236057131190091,8612
Case5,1.9389517158874505,2.8961557275280905,(0.13636271435301384+0j),(0.6076593915413003+0j),(-0.6547116085640126-1.4441714801423167e-18j),0.7663812858095831,2.380738182798515,2.945243112740431,0.9687958596699795,8504
Case5,1.6444274046134073,2.110757564130642,(0.3760433286265257+1.850371707708594e-17j),(0.5760095145396088+0j),(-0.46099592690923086+3.3966729677734234e-18j),0.364634866882981,2.1353012567368124,2.6670812632038348,0.9322541351884807,8444
Case5,1.6689710972195777,2.84706834231575,(0.3542542157675465+1.3877787807814457e-17j),(0.6700902375190213+0j),(-0.37025123026431334+1.8402586151886574e-18j),0.29062337199171256,2.018718716857504,2.7120780329818137,0.948500436058951,8423
Case5,1.6689710972195777,1.7671458676442586,(0.47861587885447776+5.551115123125783e-18j),(0.5749023717736194+0j),(-0.31580441227736283+4.2012254093693155e-18j),0.31589639263713376,1.9487691929299185,2.5230915999143027,0.8519966824262107,8429
Case5Fin,1.9880391010997909,2.5034566458293663,(0.47861587885447776+5.551115123125783e-18j),(0.5749023717736194+0j),(-0.31580441227736283+4.2012254093693155e-18j),0.31589639263713376,1.9487691929299185,2.5230915999143027,0.9993714717043273,8360
