Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case1,2.2580197197676637,5.203262832508095,(-0.6817343563841604+0j),(-0.3643946052475793+0j),(-0.6343932841636455-8.04138419451147e-19j),0.7591762375199841,2.2580197197676637,5.203262832508095,0.940448635142496,8423
Case1,1.8653206380689396,4.81056375080937,(-0.8170333814207095-1.734723475976807e-17j),(-0.2290955802110298+0j),(-0.46233898070905377-4.411571261223229e-18j),0.38638894639814325,2.061670178918302,5.006913291658733,0.9917977665298819,8525
Case1,2.724349879284899,5.252350217720435,(-0.6605512772725342-1.1564823173178713e-17j),(-0.2221756106708306+0j),(-0.6129625723738794-9.508337825826206e-18j),0.7004146117513435,2.2825634123738343,5.088725600345967,0.7956076539168434,8528
Case1,1.7916895602504288,4.957825906446392,(-0.7320288479408656-1.734723475976807e-18j),(-0.22590077777531278+0j),(-0.514497239319627-6.038708206987223e-19j),0.5267465409242773,2.159844949342983,5.056000676871073,0.9997619253655317,8384
Case1,1.8407769454627694,4.859651136021712,(-0.7762920073829167-1.3877787807814458e-18j),(-0.20900368610082767+0j),(-0.4649403429506812-3.92116919693561e-18j),0.44982357678776563,2.09603134856694,5.0167307687012,0.9958422513446116,8444
Case1Fin,1.8162332528565992,5.006913291658733,(-0.7762920073829167-1.3877787807814458e-18j),(-0.20900368610082767+0j),(-0.4649403429506812-3.92116919693561e-18j),0.44982357678776563,2.09603134856694,5.0167307687012,0.9785484143925752,8384
Case2,2.5770877236478773,0.9326603190344698,(0.4297141176175356+0j),(-0.318697710071851+0j),(-0.844853565249707-5.749159351297383e-18j),0.26011060325679186,2.5770877236478773,0.9326603190344698,0.9921264543232967,8477
Case2,2.724349879284899,0.9326603190344698,(0.3776034965467282+0j),(-0.2800498394881117+0j),(-0.8795316604766188-1.7716443224120973e-18j),0.211969757542812,2.650718801466388,0.9326603190344698,0.9948763875061156,8474
Case2,2.2334760271614935,1.030835089459151,(0.47713142622010185+9.25185853854297e-18j),(-0.3217969135979949+0j),(-0.7914316371779547+6.094759966596691e-18j),0.3578506364049665,2.51163787669809,0.9653852425093635,0.9386490462105948,8354
Case2,1.9389517158874505,0.14726215563702155,(0.39207318867419066+6.938893903907228e-18j),(-0.4720713253419012+0j),(-0.6835474870172131+4.070065278478529e-18j),0.4358240529992982,2.36846633649543,0.760854470791278,0.8488714944169188,8579
Case2,2.012582793705961,0.2945243112740431,(0.3661413989785182-5.551115123125783e-18j),(-0.550669823805495+0j),(-0.632349008299827+2.9726089847433385e-18j),0.5396892404846056,2.2972896279375363,0.667588438887831,0.8849997579324331,8438
Case2Fin,2.675262494072558,0.6381360077604268,(0.3661413989785182-5.551115123125783e-18j),(-0.550669823805495+0j),(-0.632349008299827+2.9726089847433385e-18j),0.5396892404846056,2.2972896279375363,0.667588438887831,0.9656697144162774,8411
Case3,0.4663301595172349,4.270602513473625,(-0.4064438280747592+1.3877787807814457e-17j),(0.19223361405778894+0j),(0.8932243011955154-7.000913422386612e-18j),0.17838599058046423,0.4663301595172349,4.270602513473625,0.9956163855543678,8399
Case3,0.9081166264282996,3.3870295796514958,(-0.29899819244278364+6.938893903907228e-18j),(0.4784771435999338+0j),(0.7542279458880711-5.806011695437284e-18j),0.4961802397980779,0.6872233929727672,3.8288160465625602,0.8873245483363342,8438
Case3,0.8099418560036186,4.466952054322987,(-0.43351289679449045+0j),(0.37764399123660974+0j),(0.7326654788377363+2.3860357728294244e-18j),0.5514242588367955,0.7281295473163844,4.0415280491493695,0.9401987630071634,8381
Case3,0.5890486225480862,4.025165587411922,(-0.43250007202119883+0j),(0.37134549960467417+0j),(0.7573665122039386+3.0376985860374174e-19j),0.5194119090653659,0.6933593161243099,4.037437433715008,0.9846336727213333,8354
Case3,0.2699806186678728,4.270602513473625,(-0.39422115303630667+1.3877787807814458e-18j),(0.319883279271985+0j),(0.7986484229222389-5.815814204382632e-19j),0.3883888590294843,0.6086835766330225,4.084070449666731,0.9981712573743087,8546
Case3Fin,0.3436116964863836,4.123340357836604,(-0.39422115303630667+1.3877787807814458e-18j),(0.319883279271985+0j),(0.7986484229222389-5.815814204382632e-19j),0.3883888590294843,0.6086835766330225,4.084070449666731,0.9826029356172726,8408
