Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case3Fin,0.9081166264282996,1.325359400733194,(0.6632051418020443+1.3877787807814458e-18j),(-0.27140552059823575+0j),(0.6780467063355445-1.6745525488828798e-19j),0.26685072438800794,0.8197593330460867,1.1682797680537043,0.9931961633976139,8393
Case4,1.6935147898257479,5.939573610693203,(-0.33435628490573815+0j),(-0.9344632156170218+0j),(-0.12241067519921595-7.008658484557001e-18j),0.2085689587865035,1.6935147898257479,5.939573610693203,0.9947949591862277,8432
Case4,1.88986433067511,5.743224069843841,(-0.41125566411870773+0j),(-0.8744503510565872+0j),(-0.21804620779905362-7.268595844470633e-18j),0.17665697416492346,1.791689560250429,5.841398840268521,0.9874828099601387,8327
Case4,1.7426021750380885,5.939573610693203,(-0.384813789577486+0j),(-0.8921943396206669+0j),(-0.20235143478613618-1.7603817019634996e-18j),0.1957833377053209,1.7753270985129823,5.874123763743415,0.9936923961713369,8522
Case4,1.6198837120072371,5.105088062083414,(-0.5193020119714226-6.938893903907228e-18j),(-0.764701373068313+0j),(-0.16403049467145658-5.050728971072184e-18j),0.23129060208043062,1.736466251886546,5.681864838328415,0.8854069221626364,8417
Case4,1.6198837120072371,6.086835766330224,(-0.45441267501300076-5.551115123125783e-18j),(-0.807681874770583+0j),(-0.14103793060264885-4.461291593034497e-18j),0.12326016236022991,1.7131497439106842,5.762859023928777,0.978454706126185,8456
Case4Fin,1.6689710972195777,5.792311455056181,(-0.45441267501300076-5.551115123125783e-18j),(-0.807681874770583+0j),(-0.14103793060264885-4.461291593034497e-18j),0.12326016236022991,1.7131497439106842,5.762859023928777,0.9992995189201144,8348
Case5,1.6935147898257479,5.841398840268521,(-0.4243396801429947+0j),(-0.8971908729213715+0j),(-0.122410675199216+8.837720339117563e-18j),0.165001840441375,1.6935147898257479,5.841398840268521,0.9968343105357148,8444
Case5,1.6198837120072371,5.105088062083414,(-0.6735531796481133-1.3877787807814457e-17j),(-0.6397066731663114+0j),(-0.08573917476331691-3.042025219640337e-18j),0.7083710401374528,1.6566992509164926,5.473243451175968,0.84573067164421,8345
Case5,2.356194490192345,5.399612373357457,(-0.6312357642657018-1.850371707708594e-17j),(-0.5759990465013136+0j),(-0.2928617102377271+4.921345530685164e-18j),0.6767882064574505,1.88986433067511,5.448699758569798,0.878678059055467,8393
Case5,1.6935147898257479,5.154175447295755,(-0.6977245414296194-2.0816681711721685e-17j),(-0.5380842049117339+0j),(-0.25024895147809934+2.7983134029864254e-18j),0.73857906645132,1.8407769454627694,5.375068680751287,0.8681060639164105,8393
Case5,1.9880391010997909,6.037748381117884,(-0.6026066033257282-1.665334536937735e-17j),(-0.6078297709309419+0j),(-0.2812474239834774+1.486674196978124e-18j),0.6047140348335989,1.8702293765901736,5.507604620824607,0.9860177361764454,8549
Case5Fin,1.7671458676442586,5.890486225480862,(-0.6026066033257282-1.665334536937735e-17j),(-0.6078297709309419+0j),(-0.2812474239834774+1.486674196978124e-18j),0.6047140348335989,1.8702293765901736,5.507604620824607,0.9623144888766473,8384
