Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case1,1.6198837120072371,2.552544031041707,(0.5549010243428275+0j),(0.8304680707404586+0j),(-0.04906767432741793-4.730661114266534e-18j),0.22162869179403782,1.6198837120072371,2.552544031041707,0.9945964008659057,8378
Case1,1.5953400194010667,2.6016314162540475,(0.5344244652006341+0j),(0.8439691744598339+0j),(-0.036804451425165-8.471496753265455e-18j),0.24334313175335356,1.6076118657041518,2.5770877236478773,0.9904774414818628,8381
Case1,1.6198837120072371,1.7671458676442586,(0.6828176039936436+0j),(0.6275978920329934+0j),(-0.040892192392582606-6.946048440747755e-18j),0.13448907206253471,1.6117024811385134,2.3071071049800045,0.9014218487425336,8513
Case1,2.5770877236478773,2.5034566458293663,(0.5917876305131954+0j),(0.578126948429129+0j),(-0.24188253560686374-1.1583615795106432e-17j),0.4513596757447364,1.8530487917658545,2.356194490192345,0.7797468647293151,8531
Case1,1.5953400194010667,2.110757564130642,(0.6449241600463982+0j),(0.5652911399549914+0j),(-0.1984142741900734-8.852274919080166e-18j),0.36759069326888094,1.8015070372928967,2.3071071049800045,0.978335364914111,8360
Case1Fin,1.5953400194010667,2.405281875404685,(0.6449241600463982+0j),(0.5652911399549914+0j),(-0.1984142741900734-8.852274919080166e-18j),0.36759069326888094,1.8015070372928967,2.3071071049800045,0.9878045693895731,8369
Case2,0.5399612373357456,0.8835729338221293,(0.39740679536382945+0j),(-0.3261433282862804+0j),(0.857728610000272-1.920571269913285e-17j),0.28606678428962423,0.5399612373357456,0.8835729338221293,0.990637638859557,8483
Case2,0.760854470791278,0.6381360077604268,(0.40408280914151695+2.7755575615628914e-17j),(-0.4399937435401796+0j),(0.7909878464758695+9.541097963042428e-19j),0.2194614400148916,0.6504078540635119,0.7608544707912781,0.9890492953955407,8393
Case2,0.9572040116406401,0.14726215563702155,(0.30937674194142134+1.850371707708594e-17j),(-0.5629077263846167+0j),(0.7192612947898613+1.223451067064938e-18j),0.2679623663598051,0.7526732399225545,0.5563236990731926,0.947329385515858,8561
Case2,0.9817477042468103,1.1780972450961724,(0.4240769956339201+6.938893903907228e-18j),(-0.5017282060742647+0j),(0.6783385293472965-4.144173435402764e-18j),0.3624058651845166,0.8099418560036185,0.7117670855789375,0.9101181158394513,8453
Case2,0.662679700366597,0.2454369260617026,(0.36915941301942645+5.551115123125783e-18j),(-0.5207413390225714+0j),(0.7003401090031586-1.8453480656344042e-18j),0.3044998358624676,0.7804894248762142,0.6185010536754906,0.9916341903079648,8498
Case2Fin,0.5645049299419159,0.5399612373357456,(0.36915941301942645+5.551115123125783e-18j),(-0.5207413390225714+0j),(0.7003401090031586-1.8453480656344042e-18j),0.3044998358624676,0.7804894248762142,0.6185010536754906,0.9874307383195075,8423
Case3,0.6381360077604268,2.061670178918302,(0.5253598837894026+0j),(0.2808107082672496+0j),(0.8032075314806448-1.3994177704049446e-17j),0.38602639045963894,0.6381360077604268,2.061670178918302,0.983254769477995,8390
Case3,0.5399612373357456,2.1598449493429825,(0.4764103465937076+0j),(0.2832154448273473+0j),(0.8304680707404585-1.8711957298942416e-17j),0.46464120347524523,0.5890486225480862,2.110757564130642,0.9658460850109712,8507
Case3,0.7853981633974483,1.6689710972195777,(0.5521741873168687+0j),(0.21191315808474678+0j),(0.7893476408891547-1.3490624459587657e-17j),0.36784454496055985,0.6544984694978736,1.9634954084936205,0.9898836481978357,8612
Case3,0.859029241215959,1.718058482431918,(0.601383941513087+3.469446951953614e-18j),(0.1867112718909835+0j),(0.7553039414053102-1.1743135262074775e-17j),0.3097929774742604,0.705631162427395,1.9021361769781948,0.9944356931734452,8540
Case3,1.030835089459151,2.454369260617026,(0.5899346071743079+2.7755575615628915e-18j),(0.28197565384848694+0j),(0.7070637019628926-1.1206118273190734e-17j),0.22647278313821873,0.7706719478337462,2.012582793705961,0.9468565217891651,8399
Case3Fin,0.859029241215959,1.9144080232812801,(0.5899346071743079+2.7755575615628915e-18j),(0.28197565384848694+0j),(0.7070637019628926-1.1206118273190734e-17j),0.22647278313821873,0.7706719478337462,2.012582793705961,0.9958331269191093,8408
Case4,1.3989904785517047,2.8961557275280905,(0.2394029388023288+0j),(0.9557501061911103+0j),(0.1709618887603015-2.3127890466564338e-18j),0.18100431977125006,1.3989904785517047,2.8961557275280905,0.995745171995904,8483
Case4,1.4726215563702154,1.9634954084936207,(0.5794168694213054+1.3877787807814457e-17j),(0.6682954066156701+0j),(0.13448951454493122+1.3985659636882274e-17j),0.4829366846385371,1.4358060174609601,2.4298255680108554,0.8493149210336012,8459
Case4,1.4480778637640452,2.5034566458293663,(0.5833510357753455+9.25185853854297e-18j),(0.7112526167538098+0j),(0.13046323476302618+1.4846792474144426e-17j),0.4479399206363425,1.4398966328953218,2.454369260617026,0.9830330321289673,8387
Case4,1.4480778637640452,2.7979809571034093,(0.5211023480579438+6.938893903907228e-18j),(0.7670552664696129+0j),(0.1284500948720737+9.429656852523861e-18j),0.33190172309409016,1.4419419406125025,2.5402721847386216,0.9995579208992305,8444
Case4,1.4971652489763858,2.6998061866787286,(0.5021612013228322-5.551115123125783e-18j),(0.7939521921700354+0j),(0.11747298861759248+7.837954978564068e-18j),0.2970407569130372,1.452986602285279,2.572178985126643,0.9974687148656529,8426
Case4Fin,1.423534171157875,2.748893571891069,(0.5021612013228322-5.551115123125783e-18j),(0.7939521921700354+0j),(0.11747298861759248+7.837954978564068e-18j),0.2970407569130372,1.452986602285279,2.572178985126643,0.990571848493892,8372
Case5,1.6935147898257479,3.5833791205008576,(-0.42433968014299406+0j),(0.8971908729213719+0j),(-0.12241067519921606-2.7211727507151683e-18j),0.6256369705488751,1.6935147898257479,3.5833791205008576,0.9657208377526765,8360
Case5,1.7916895602504288,4.270602513473625,(-0.6531819794877808+0j),(0.6571786441450603+0j),(-0.1707559576780429+8.261570120366958e-18j),0.14976469101980205,1.7426021750380882,3.9269908169872414,0.9726286670288308,8357
Case5,2.012582793705961,4.123340357836604,(-0.6860011953515209+1.850371707708594e-17j),(0.6055289435059792+0j),(-0.2563556695954559+2.2127470114904316e-18j),0.08629535200579197,1.8325957145940457,3.9924406639370287,0.9848483953957068,8417
Case5,1.7426021750380885,4.270602513473625,(-0.7371710063820187+2.0816681711721685e-17j),(0.5594618262410774+0j),(-0.23500722438666724-3.678866105521016e-18j),0.20488072550998018,1.8100973297050564,4.061981126321178,0.970510929434024,8453
Case5,1.7426021750380885,3.877903431774901,(-0.7220712098569854+1.665334536937735e-17j),(0.5935779765758954+0j),(-0.22219815726139408-2.6862159697791257e-19j),0.16847384577540203,1.7965982987716629,4.025165587411922,0.9968026203557055,8351
Case5Fin,1.8653206380689396,3.9269908169872414,(-0.7220712098569854+1.665334536937735e-17j),(0.5935779765758954+0j),(-0.22219815726139408-2.6862159697791257e-19j),0.16847384577540203,1.7965982987716629,4.025165587411922,0.9974201248690121,8345
