Al,Ap,N,x,z,fun,xx,yy,zz,fev
4.838987833659943,1.221093329469801,9.0,3.9661371386941044,1.6924554048646703,0.04534390757070933,0.037285032946376154,0.1917222642698057,0.9766056158759047,498
1.2952961414874073,1.1585761129034844,9.0,1.3985364180695146,1.116,0.03503694518784514,0.02873086155943068,0.19590529013820004,0.990596134830362,700
1.4924829016258068,1.4703155504392622,9.0,1.354926998612005,1.0799999999999903,0.04487114597574529,0.06600141246760673,0.2544297555534941,0.9870545797315521,994
1.3711633000962864,1.7900389604765978,7.0,1.3508966892747125,0.33203357743155293,0.012193017621066643,0.1112974338049361,0.20250167634041344,0.9973590026793353,944
1.6082009664806112,0.7621287116533787,13.0,3.997744995728815,0.21618943722939002,0.012480161482000944,0.01617328348490821,0.05798266471188855,0.999675149021521,735
3.1110225446281703,0.9581164315298292,13.0,4.02971514728558,1.7018313593662489,0.012078523380375114,0.02207837323456538,0.02469292098643714,0.9972555017000688,565
4.219436831178278,0.6612054161010065,17.0,2.9299999999999997,1.7946250000000004,0.025780247728102904,0.03548339556953634,0.024826171020735255,0.9958242044968089,455
1.8248042269283067,0.9797290816293558,13.0,3.8725788603139777,0.2118563376616682,0.01713260116532652,0.01899281358532321,0.07751430393901651,0.9993920087440785,718
3.6311488490640285,1.8190485519817654,13.0,3.798634548251634,3.0259545752965216,0.013017286028524996,0.034329143288330304,0.07237043662963656,0.9987096764387622,732
0.5122918301018548,0.39580950571004053,13.0,0.5271998323282983,0.03281885745039355,0.01853733843105455,0.018325415666857647,0.0001254622909560299,0.9993923701343927,446
2.413018347745434,1.1694428960688834,9.0,0.39070101846873123,0.17862639615161297,0.04543112756822059,0.04440965325518091,0.0011082090580536198,0.9964512211323957,482
1.0488838847718338,1.2515225133255972,9.0,1.4609190001816692,1.1405764529620948,0.043955715845215626,0.03093513344801907,0.14714235825358601,0.9885928431165514,767
3.025758489376314,1.2049674941661537,9.0,4.0839511103017045,2.4875876398892776,0.02076442772535251,0.06535688384890018,0.02329818177291891,0.9980143060779343,563
1.5289052997677353,0.9655980153400577,15.0,0.4627166365327166,0.15068249227089178,0.04156315122846909,0.04057180785166842,0.0007856944379194056,0.9970325326124223,509
5.012956781768216,1.4201016456247673,9.0,3.8961651152781323,0.9300968940406864,0.01630215394769024,0.023803619828822516,0.16747328631620947,0.996882938165331,428
0.6499241385780187,0.8720013009751028,9.0,1.5615809320885186,1.2208382147578871,0.03540921751392618,0.02412413297408511,0.08639537544575876,0.9917424653231902,729
1.73591429922397,0.7480424620057372,9.0,3.9376059127557577,3.152,0.02327696263767831,0.06120281312130014,0.056659552440016865,0.9918247276885175,571
4.376023669822075,1.2384240474578334,9.0,4.15129963267724,0.9906768790025129,0.031163507357504443,0.04397373175147777,0.3252210291167129,0.9959508972169411,492
1.278267200007689,1.5027099745513564,9.0,3.238010349808861,2.0091935669369585,0.01412969426984484,0.08383033836296891,0.20436625199202607,0.9980798528998355,751
3.9785736718706395,1.3194066175994763,9.0,1.655220869788414,0.4095995454688124,0.01726612569642259,0.07055497817468478,0.05043676487171883,0.9986759881617457,699
1.529058053611198,1.0712516321571093,9.0,3.1388321459302775,1.9475577365978114,0.012888427027121882,0.05495135408114937,0.127188974760436,0.9986341214374665,650
1.3775374679781138,0.570883273844938,13.0,4.1440210627199,0.9931575146250937,0.028468416175246883,0.058328868638154216,0.03271557610314213,0.9969763079662342,610
3.45938958294802,1.2805350099062522,9.0,3.8661034418161515,2.3902537297397886,0.013984056243085935,0.0196559542936693,0.06148518772073414,0.9987412664721116,526
3.199308193014162,1.6874427555471607,13.0,2.5420611840413945,0.5934373233952899,0.04828582149774511,0.05837975485507403,0.03096999911525896,0.9924828751791229,574
0.9429302647497849,1.0014917593696147,13.0,1.456168245631386,0.09104545980279861,0.03986374063127063,0.06216133427705651,0.13294501577393522,0.9983363805814817,714
0.6810343681792743,0.6020144792582819,9.0,0.5121366827670601,0.2167100933330208,0.028347729427249523,0.02682187416587639,0.00029466621704067825,0.9985554916728585,530
1.5699575289033518,0.5533783080693716,13.0,4.030508601639993,0.20742736556341218,0.01595194661089935,0.016210653838037922,0.03907319266755289,0.999526473377326,592
4.220217531593382,1.3711114181232227,9.0,4.213529914500911,1.8021207282047969,0.03943049620355656,0.0632163805102017,0.37217557017261826,0.9971204812544182,609
3.0239831136669486,0.8571498638895801,13.0,4.0743698887181585,0.974885225721733,0.04274440730549165,0.037948406211588626,0.019715994143872054,0.9965501097726892,564
3.949636292995289,1.1849447008227594,9.0,1.663666207759755,0.40794504073773385,0.024353469953117844,0.03490511164865802,0.027664365274955534,0.9958322543168178,554
0.7231407454871942,0.9271621189062885,9.0,1.5424743105559011,1.2054774071550856,0.036394153267720435,0.04635221171021846,0.09721112065288252,0.9913741749745418,777
0.8412229940237422,0.8674798578014095,13.0,1.4819187713781605,0.09113599408156171,0.026233033574622065,0.048672910089546634,0.11174193451776163,0.9990886142246552,692
1.3106889583131875,1.851416624553571,5.0,1.3652232682921293,1.0904043135270602,0.0438183051981679,0.10275992662814454,0.15021635334289188,0.9969397516007443,938
