Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case3,0.3190680038802134,1.8162332528565992,(0.3042810917433823+6.938893903907228e-18j),(0.0762184457144916+0j),(0.9495281805930367+2.5844569081410165e-17j),0.01918807777751813,0.3190680038802134,1.8162332528565992,0.9999622021679947,8441
Case3,0.36815538909255385,1.8162332528565992,(0.3192238722650984+2.3129646346357427e-18j),(0.0799614173841821+0j),(0.944016386673604+2.3718972437459228e-17j),0.006653662958200038,0.33543046561766027,1.8162332528565992,0.9996583357825867,8411
Case3,0.36815538909255385,1.8162332528565992,(0.3266952625259565+0j),(0.08183290321902735+0j),(0.9412604897138878+2.265617411548376e-17j),0.017108241388740716,0.3436116964863837,1.8162332528565992,0.9996583357825867,8432
Case3,0.2454369260617026,1.8653206380689396,(0.3078597170073456-1.3877787807814458e-18j),(0.0795730071957119+0j),(0.947014642410019+1.425436965905096e-17j),0.009741352849316834,0.32397674240144747,1.8260507298990674,0.9981234592348572,8489
Case3Fin,0.3190680038802134,1.8162332528565992,(0.3078597170073456-1.3877787807814458e-18j),(0.0795730071957119+0j),(0.947014642410019+1.425436965905096e-17j),0.009741352849316834,0.32397674240144747,1.8260507298990674,0.9999863704510681,8465
Case4,1.2762720155208536,3.9269908169872414,(-0.6766590005871763+0j),(0.6766590005871764+0j),(0.29028467725446244+1.542860509677439e-17j),0.1425316318760193,1.2762720155208536,3.9269908169872414,0.9976578910798151,8357
Case4,1.1780972450961724,3.8288160465625602,(-0.6313809856942924+0j),(0.6954137684331398+0j),(0.3364840548097761+1.3077382916927562e-18j),0.05050270903666848,1.227184630308513,3.877903431774901,0.9993941720416255,8357
Case4,1.2026409377023426,3.77972866135022,(-0.6061817109169624-1.850371707708594e-17j),(0.7134047932358494+0j),(0.34428771538484676+7.433319514671903e-18j),0.0734637888061444,1.2190033994397895,3.845178508300007,0.9977671574553836,8402
Case4,1.1780972450961724,3.9269908169872414,(-0.6179566537972688-1.3877787807814457e-17j),(0.698373965536434+0j),(0.35388664462990754+6.681245974454082e-18j),0.03705908898136184,1.2087768608538854,3.8656315854718155,0.9994993482984138,8327
Case4,1.1535535524900022,3.9760782021995817,(-0.6298422724976178+0j),(0.6814883220393896+0j),(0.36415757850492403+3.8242094615607864e-18j),0.017012681083786063,1.1977321991811087,3.8877209088173688,0.9977274191167,8339
Case4Fin,1.2026409377023426,3.877903431774901,(-0.6298422724976178+0j),(0.6814883220393896+0j),(0.36415757850492403+3.8242094615607864e-18j),0.017012681083786063,1.1977321991811087,3.8877209088173688,0.9999734368475054,8342
Case5,0.6872233929727672,5.497787143782138,(-0.4485837931713183-2.7755575615628914e-17j),(-0.448583793171318+0j),(0.773010453362737+2.1125220514943126e-17j),0.042436327142620356,0.6872233929727672,5.497787143782138,0.9997975795952191,8381
Case5,0.859029241215959,5.743224069843841,(-0.41893346954384303-1.3877787807814457e-17j),(-0.5490317422826171+0j),(0.7130916481582569+2.3347557775362828e-18j),0.153183946036117,0.7731263170943632,5.620505606812989,0.9874458722581072,8393
Case5,0.6381360077604268,5.595961914206819,(-0.4052581924128802-9.25185853854297e-18j),(-0.5195150913329323+0j),(0.7431302759323861+4.967412071657053e-18j),0.1073039444432658,0.7281295473163844,5.612324375944265,0.9992301403358474,8390
Case5,0.6135923151542565,5.448699758569798,(-0.4106050761645742-6.938893903907228e-18j),(-0.4863086053049293+0j),(0.7617439102371856+1.0324739300017434e-18j),0.050136940358769366,0.6994952392758524,5.5714182216006485,0.9980094243083083,8396
Case5,0.7117670855789375,5.546874528994478,(-0.41621287528135825-5.551115123125783e-18j),(-0.4858407148515232+0j),(0.7608368974910454-3.9342761497113955e-18j),0.04496826353471933,0.7019496085364695,5.566509483079415,0.9997879418839292,8375
Case5Fin,0.662679700366597,5.546874528994478,(-0.41621287528135825-5.551115123125783e-18j),(-0.4858407148515232+0j),(0.7608368974910454-3.9342761497113955e-18j),0.04496826353471933,0.7019496085364695,5.566509483079415,0.9998481896896501,8372
