Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case5,1.4971652489763858,3.5833791205008576,(-0.4263966143823858+0j),(0.9015398949717253+0j),(0.07356456359966757-6.566257543055779e-18j),0.09192233612744072,1.4971652489763858,3.5833791205008576,0.9989446861943297,8432
Case5,0.7363107781851077,3.9269908169872414,(-0.4506302526606315-1.3877787807814457e-17j),(0.6882018929553012+0j),(0.40725784447731345+6.818175483655423e-18j),0.5458811910173657,1.1167380135807468,3.7551849687440493,0.8507727325472153,8450
Case5,1.4971652489763858,3.9760782021995817,(-0.5467346638343664-9.25185853854297e-18j),(0.6820477075588831+0j),(0.29602675085143143+5.082131704356911e-18j),0.4703700879891459,1.2435470920459597,3.8288160465625602,0.9735427411222853,8381
Case5,1.521708941582556,3.6324665057131984,(-0.5277582275787127+6.938893903907228e-18j),(0.7317505185596268+0j),(0.23428698172042817+3.481734669024058e-18j),0.33995107160174526,1.3130875544301088,3.77972866135022,0.9997256215496213,8336
Case5,1.423534171157875,3.9269908169872414,(-0.5620972656602781+5.551115123125783e-18j),(0.7252910984450094+0j),(0.21677568026741492+7.127122557834593e-18j),0.3632382283449148,1.335176877775662,3.809181092477624,0.9797943356499095,8333
Case5Fin,1.4726215563702154,3.6324665057131984,(-0.5620972656602781+5.551115123125783e-18j),(0.7252910984450094+0j),(0.21677568026741492+7.127122557834593e-18j),0.3632382283449148,1.335176877775662,3.809181092477624,0.9875621883777912,8378
Case1,1.7426021750380885,5.448699758569798,(-0.7300425779151671+0j),(-0.6616720237568517+0j),(-0.17096188876030116+8.19269667458715e-18j),0.8460227891897161,1.7426021750380885,5.448699758569798,0.9246509805548143,8432
Case1,2.5770877236478773,5.743224069843841,(-0.5025431612179829+0j),(-0.5602773943080327+0j),(-0.5079077270050041+9.81121029159501e-18j),0.8229833702014556,2.159844949342983,5.5959619142068195,0.8689025139751833,8456
Case1,1.8407769454627694,6.037748381117884,(-0.41308826809646737+0j),(-0.685149231172841+0j),(-0.42750940382830216+6.460066886071096e-18j),0.5282583170384298,2.0534889480495786,5.743224069843841,0.9996660798540856,8480
Case1,2.3316507975861747,5.939573610693203,(-0.3708140744711662+0j),(-0.6843395590493979+0j),(-0.49301718905549335+5.805518077927209e-18j),0.552301580763763,2.1230294104337277,5.792311455056181,0.9452536111129678,8465
Case1,1.7916895602504288,6.037748381117884,(-0.3440665153946849+0j),(-0.7367639592286903+0j),(-0.4382339992757686+4.8634901011483175e-18j),0.4183464317282645,2.056761440397068,5.841398840268521,0.9985202625117621,8546
Case1Fin,1.8653206380689396,5.988660995905543,(-0.3440665153946849+0j),(-0.7367639592286903+0j),(-0.4382339992757686+4.8634901011483175e-18j),0.4183464317282645,2.056761440397068,5.841398840268521,0.98480624827708,8390
Case2,1.6444274046134073,3.2888548092268146,(-0.14633290187826842+0j),(0.9864962933586092+0j),(-0.0735645635996674+2.39583041358465e-18j),0.07909683962124878,1.6444274046134073,3.2888548092268146,0.9992331848768707,8366
Case2,1.6198837120072371,3.2397674240144743,(-0.12211598813482914+0j),(0.9902411382217929+0j),(-0.06131611896354264+5.039169387091741e-19j),0.06402991376697496,1.6321555583103222,3.2643111166206444,0.9993058282775992,8381
Case2,1.718058482431918,3.2397674240144743,(-0.1137294096858604+0j),(0.9882985437144814+0j),(-0.08978757079414898+9.490128864193435e-20j),0.028468089878486952,1.6607898663508542,3.256129885751921,0.9994824762471739,8411
Case2,1.6444274046134073,3.2888548092268146,(-0.12188028273396241+0j),(0.9878479811255134+0j),(-0.08573181899552859+6.701335698776133e-19j),0.04112527731417738,1.6566992509164924,3.2643111166206444,0.9992331848768707,8489
Case2,1.6689710972195777,3.2397674240144743,(-0.11701325838878276+0j),(0.9883569129407338+0j),(-0.08818888326233501+4.148064980141386e-19j),0.03329225688697093,1.6591536201771095,3.2594023780994106,0.9999964103896065,8420
Case2Fin,1.6689710972195777,3.2397674240144743,(-0.11701325838878276+0j),(0.9883569129407338+0j),(-0.08818888326233501+4.148064980141386e-19j),0.03329225688697093,1.6591536201771095,3.2594023780994106,0.9998707772544851,8366
Case3,0.9081166264282996,0.44178646691106466,(0.3370615305193228+0j),(-0.7126567298465676+0j),(0.6152315905806267-5.2334604784368145e-18j),0.3879911900869745,0.9081166264282996,0.44178646691106466,0.9854674399689165,8414
Case3,0.7363107781851077,0.7853981633974483,(0.4059627107291-1.3877787807814457e-17j),(-0.5937603103927224+0j),(0.678091357967793-1.3862947243828978e-17j),0.1499626653066955,0.8222137023067037,0.6135923151542565,0.9973857805178136,8399
Case3,0.8344855486097889,0.6872233929727672,(0.4273266130922938-2.7755575615628914e-17j),(-0.586761195371904+0j),(0.6759138902608681-3.266519602519702e-18j),0.11942218021575846,0.8263043177410654,0.6381360077604268,0.999569504590832,8366
Case3,0.7853981633974483,1.0799224746714913,(0.4763980864425543-2.0816681711721685e-17j),(-0.5234028538386464+0j),(0.683712112992288-2.171434363502586e-18j),0.0587871528903966,0.8160777791551611,0.7485826244881929,0.9847011513892122,8453
Case3,0.5399612373357456,0.6872233929727672,(0.44634713481129956-1.665334536937735e-17j),(-0.49820364214368307+0j),(0.7185154123938848-6.779969913414751e-18j),0.14884061561821155,0.760854470791278,0.7363107781851077,0.9782141837649749,8483
